From	To
Q8NGY9	ENSG00000279263
Q8NH03	ENSG00000196539
Q8NH03	ENSG00000277113
Q8NH03	ENSG00000278377
Q8NGZ5	ENSG00000177489
Q8NG76	ENSG00000177212
P05413	ENSG00000121769
Q9P2B2	ENSG00000134247
Q9H0R5	ENSG00000117226
Q3T8J9	ENSG00000116580
Q96SU4	ENSG00000117859
Q9UBB6	ENSG00000020129
Q96IY1	ENSG00000117697
Q14994	ENSG00000143257
O75815	ENSG00000137936
Q5XKL5	ENSG00000189195
P21291	ENSG00000159176
O75712	ENSG00000188910
P14091	ENSG00000196188
Q9UNH5	ENSG00000079335
Q8N126	ENSG00000162706
Q2M243	ENSG00000162592
Q96BR5	ENSG00000162377
P51801	ENSG00000184908
Q6PJW8	ENSG00000162852
Q9BU20	ENSG00000132881
Q14746	ENSG00000135775
O94829	ENSG00000117408
Q8WWU7	ENSG00000158764
Q5T7P3	ENSG00000196734
P11047	ENSG00000135862
Q6ZP29	ENSG00000040487
Q8N7C0	ENSG00000162763
Q8N1G4	ENSG00000130764
Q8IZK6	ENSG00000153898
Q9BZD4	ENSG00000143228
Q5JXC2	ENSG00000116691
Q9BU76	ENSG00000143793
Q96MA1	ENSG00000143006
Q13231	ENSG00000133063
P08217	ENSG00000142615
O60308	ENSG00000116198
O00311	ENSG00000097046
Q9C0B2	ENSG00000142609
Q07002	ENSG00000117266
Q9NRI5	ENSG00000162946
Q96F81	ENSG00000154309
Q969H4	ENSG00000142675
Q86X60	ENSG00000188610
Q8TAV0	ENSG00000009780
Q5TYM5	ENSG00000196550
P22732	ENSG00000142583
P11171	ENSG00000159023
Q96P31	ENSG00000160856
Q03591	ENSG00000244414
P12319	ENSG00000179639
Q5T8I9	ENSG00000162639
P23490	ENSG00000203782
Q8N108	ENSG00000198160
Q7RTX7	ENSG00000188782
Q9NR55	ENSG00000123685
P35212	ENSG00000187513
Q53HL2	ENSG00000134690
P36382	ENSG00000265107
P48165	ENSG00000121634
P57773	ENSG00000131233
A0A1B0GV90	ENSG00000283324
Q86UF4	ENSG00000185860
Q8N715	ENSG00000178395
Q5SW79	ENSG00000143702
Q5SW79	ENSG00000276725
Q5VT06	ENSG00000135837
P32320	ENSG00000158825
Q01459	ENSG00000117151
Q9P2K9	ENSG00000204624
P51800	ENSG00000186510
Q8TCB0	ENSG00000137965
Q5TA79	ENSG00000187173
Q9BYE3	ENSG00000163202
Q15418	ENSG00000117676
Q15418	ENSG00000281877
P55001	ENSG00000117122
A8MY62	ENSG00000215906
P25774	ENSG00000163131
Q9BUN5	ENSG00000160050
Q8IYL3	ENSG00000198912
Q6JBY9	ENSG00000198771
P62508	ENSG00000196482
Q96C11	ENSG00000172456
Q5T5B0	ENSG00000185966
Q9Y483	ENSG00000143033
O75629	ENSG00000143162
Q9NVF9	ENSG00000143845
Q16777	ENSG00000184260
Q9NZ56	ENSG00000155816
O15228	ENSG00000116906
P54819	ENSG00000004455
Q02747	ENSG00000197273
Q9NYQ3	ENSG00000116882
P28161	ENSG00000213366
Q03013	ENSG00000168765
Q8IYK4	ENSG00000198756
P23458	ENSG00000162434
Q5VTJ3	ENSG00000179023
Q8IYD2	ENSG00000162873
Q16774	ENSG00000143774
Q8NEP7	ENSG00000162755
Q5JT82	ENSG00000171872
A0A0U1RQI7	ENSG00000283039
Q16322	ENSG00000143105
Q13303	ENSG00000069424
Q53G59	ENSG00000117153
P68133	ENSG00000143632
Q8TDY3	ENSG00000169717
Q5TBC7	ENSG00000188761
Q9Y672	ENSG00000088035
Q9Y243	ENSG00000117020
Q9Y243	ENSG00000275199
Q13444	ENSG00000143537
Q9UL18	ENSG00000092847
Q96LA8	ENSG00000198890
P20963	ENSG00000198821
Q6PIY5	ENSG00000198520
Q7RTU5	ENSG00000232237
Q9P2B4	ENSG00000143079
Q86V15	ENSG00000130940
P52907	ENSG00000116489
O14958	ENSG00000118729
Q15878	ENSG00000198216
Q8TAB5	ENSG00000142686
Q5TID7	ENSG00000117477
P29016	ENSG00000158485
Q9GZT9	ENSG00000135766
O75937	ENSG00000126698
O75937	ENSG00000285317
Q07507	ENSG00000143196
O15121	ENSG00000143753
O95661	ENSG00000162595
Q5VUJ9	ENSG00000203666
Q8NAU1	ENSG00000160097
P06733	ENSG00000074800
A6NL82	ENSG00000186973
P35914	ENSG00000117305
P05204	ENSG00000198830
Q13461	ENSG00000186790
Q9NXN4	ENSG00000196505
Q99895	ENSG00000162438
Q8NFF5	ENSG00000160688
Q8N4M1	ENSG00000143036
H3BQW9	ENSG00000225828
Q96GI7	ENSG00000182118
O00519	ENSG00000117480
O43768	ENSG00000143420
Q9H816	ENSG00000118655
Q5UAW9	ENSG00000180758
B1AK53	ENSG00000187017
P15104	ENSG00000135821
Q96GL9	ENSG00000143340
Q9UJM3	ENSG00000116285
Q8TAY7	ENSG00000197245
P49326	ENSG00000131781
Q6P3S6	ENSG00000037637
B7ZAQ6	ENSG00000117262
B7Z1M9	ENSG00000225556
P49454	ENSG00000117724
O00622	ENSG00000142871
Q9UL16	ENSG00000213085
Q8IYI6	ENSG00000116903
P41162	ENSG00000117036
Q9UBQ6	ENSG00000162694
H0Y354	ENSG00000263513
P36980	ENSG00000080910
P31513	ENSG00000007933
Q6UWX4	ENSG00000143512
O60548	ENSG00000186564
Q96PP9	ENSG00000162654
P01019	ENSG00000135744
Q4LE39	ENSG00000054267
O43488	ENSG00000053371
Q96BM9	ENSG00000143862
P02652	ENSG00000158874
P19961	ENSG00000240038
P08218	ENSG00000215704
P09093	ENSG00000142789
P08861	ENSG00000219073
Q9H4A4	ENSG00000176393
P16066	ENSG00000169418
P23109	ENSG00000116748
Q01433	ENSG00000116337
Q8N2Z9	ENSG00000175279
Q9Y5C1	ENSG00000132855
Q5T2N8	ENSG00000215915
O75061	ENSG00000116675
Q5VTH9	ENSG00000152763
Q92990	ENSG00000174842
Q9Y2T5	ENSG00000203737
P13584	ENSG00000142973
Q9NR50	ENSG00000070785
P41214	ENSG00000143486
P31994	ENSG00000072694
Q5VWT5	ENSG00000187889
P62873	ENSG00000078369
P50150	ENSG00000168243
P50150	ENSG00000282972
Q5TEC6	ENSG00000273213
Q03721	ENSG00000116396
P05412	ENSG00000177606
Q96J84	ENSG00000183853
Q9H9Y4	ENSG00000142751
P46089	ENSG00000181773
Q08211	ENSG00000135829
Q12834	ENSG00000117399
Q9Y6K0	ENSG00000134255
Q8TEY5	ENSG00000143578
Q2VPA4	ENSG00000197721
Q8NI60	ENSG00000163050
P04066	ENSG00000179163
P27469	ENSG00000123689
P24522	ENSG00000116717
O60478	ENSG00000077585
Q10471	ENSG00000143641
Q96AE4	ENSG00000162613
Q5TB30	ENSG00000024526
O76075	ENSG00000169598
Q9BQC3	ENSG00000132768
P20930	ENSG00000143631
Q9BV19	ENSG00000164008
Q8NDD1	ENSG00000143633
Q8NEQ5	ENSG00000143110
A0A0D9SF12	ENSG00000280670
Q13698	ENSG00000081248
Q9NPF5	ENSG00000178028
P78545	ENSG00000163435
Q8WW52	ENSG00000162391
Q9NVM1	ENSG00000142694
Q9BTA0	ENSG00000183615
O60447	ENSG00000067208
A6PVY3	ENSG00000197520
O60883	ENSG00000170075
Q16661	ENSG00000044012
Q9GZN0	ENSG00000181656
Q9NW75	ENSG00000092978
Q5TAQ9	ENSG00000132716
P31415	ENSG00000143318
Q5T0F9	ENSG00000154222
P36222	ENSG00000133048
Q99643	ENSG00000143252
P09603	ENSG00000184371
Q8NCS7	ENSG00000137968
Q58WW2	ENSG00000143164
Q13347	ENSG00000084623
Q8N766	ENSG00000127463
Q9UQ84	ENSG00000174371
Q8IYT1	ENSG00000162771
P11166	ENSG00000117394
Q6FI13	ENSG00000203812
Q6FI13	ENSG00000272196
Q6ZT52	ENSG00000183114
P29317	ENSG00000142627
Q96LA5	ENSG00000132704
P09769	ENSG00000000938
Q96RD9	ENSG00000143297
Q6BAA4	ENSG00000162746
Q5VTH2	ENSG00000188931
Q8WWB7	ENSG00000198715
P30085	ENSG00000162368
Q5T753	ENSG00000186226
Q5T5A8	ENSG00000244057
Q5TA76	ENSG00000185962
Q8IWV1	ENSG00000122188
P30613	ENSG00000143627
P30613	ENSG00000262785
P21941	ENSG00000162510
Q9BQA1	ENSG00000116455
O15374	ENSG00000168679
P0DPK4	ENSG00000286219
Q7Z3T1	ENSG00000238243
Q6IEZ7	ENSG00000273827
Q6IEZ7	ENSG00000275102
Q6IEZ7	ENSG00000203661
O60683	ENSG00000157911
O94827	ENSG00000171680
Q9BXM7	ENSG00000158828
O75038	ENSG00000149527
O75038	ENSG00000276429
P28066	ENSG00000143106
Q9HAB8	ENSG00000127125
Q76B58	ENSG00000162670
Q8IVY1	ENSG00000253313
Q8WWA0	ENSG00000179914
Q8NI35	ENSG00000132849
O00515	ENSG00000159166
Q5TA78	ENSG00000187170
Q07820	ENSG00000143384
Q6UX82	ENSG00000259823
A2RUH7	ENSG00000221986
Q9BUB5	ENSG00000079277
Q9UKD2	ENSG00000053372
P23759	ENSG00000009709
A6NH00	ENSG00000177462
Q8NH00	ENSG00000274870
Q8NH00	ENSG00000275617
Q8N628	ENSG00000196242
Q96R28	ENSG00000198601
Q6IEY1	ENSG00000284662
Q6IEY1	ENSG00000284733
Q6IEY1	ENSG00000230178
Q9Y692	ENSG00000162419
Q99795	ENSG00000143167
Q14774	ENSG00000136630
Q96G25	ENSG00000159479
O95568	ENSG00000171806
Q96FB5	ENSG00000143303
Q8WVF1	ENSG00000116885
Q13505	ENSG00000173171
Q96C36	ENSG00000143811
P29017	ENSG00000158481
Q5TDH0	ENSG00000197312
O75015	ENSG00000162747
P19087	ENSG00000134183
O95297	ENSG00000197965
P42345	ENSG00000198793
Q6GTS8	ENSG00000162877
Q3KP66	ENSG00000163362
Q9H9V9	ENSG00000081692
O75900	ENSG00000189409
Q96NX5	ENSG00000008118
Q9UJP4	ENSG00000162413
Q92845	ENSG00000075945
Q7L1W4	ENSG00000171492
Q96JY0	ENSG00000143194
Q4KMZ8	ENSG00000084628
P39877	ENSG00000127472
O75381	ENSG00000142655
Q9Y5J5	ENSG00000174307
Q5TCH4	ENSG00000162365
A6PVL3	ENSG00000162456
Q96S38	ENSG00000136643
Q8N4P6	ENSG00000160838
P14543	ENSG00000116962
Q8NGY6	ENSG00000188340
Q5VST9	ENSG00000154358
Q8NG81	ENSG00000177186
Q96R54	ENSG00000241128
Q9Y536	ENSG00000263353
Q58F21	ENSG00000137948
O00273	ENSG00000160049
Q0VDD8	ENSG00000185842
P32456	ENSG00000162645
Q6UXG2	ENSG00000116299
P54868	ENSG00000134240
Q6P9F7	ENSG00000197147
Q8TDW0	ENSG00000171488
P02747	ENSG00000159189
Q6L9T8	ENSG00000215784
O00165	ENSG00000143575
Q9BZJ8	ENSG00000156097
Q96SL4	ENSG00000116157
Q96PJ5	ENSG00000163518
Q96LA6	ENSG00000163534
Q9H583	ENSG00000119285
Q06828	ENSG00000122176
Q9H4M3	ENSG00000132879
Q8WWV6	ENSG00000162897
Q5JZY3	ENSG00000183317
Q6ZNA5	ENSG00000156869
Q9NS18	ENSG00000023572
Q5QNW6	ENSG00000203814
Q5T752	ENSG00000172155
P19256	ENSG00000116815
P48357	ENSG00000116678
Q3KQU3	ENSG00000116871
P23280	ENSG00000131686
Q8N8Q1	ENSG00000174151
P15813	ENSG00000158473
P28324	ENSG00000158711
Q9NQ69	ENSG00000143355
Q5T751	ENSG00000197084
O60476	ENSG00000198162
Q9HBG7	ENSG00000122224
Q5VWM3	ENSG00000279804
Q5VWM3	ENSG00000282212
Q5T1B0	ENSG00000162779
Q5SY80	ENSG00000179397
O43825	ENSG00000162630
A0A0U1RR37	ENSG00000282872
Q15782	ENSG00000064886
Q99062	ENSG00000119535
Q99518	ENSG00000094963
Q6NZ36	ENSG00000162585
P22301	ENSG00000136634
Q8NGZ2	ENSG00000153230
Q8NC51	ENSG00000142864
Q86WK9	ENSG00000182749
Q5SV97	ENSG00000187642
O96011	ENSG00000131779
P82279	ENSG00000134376
P53621	ENSG00000122218
Q9BXR6	ENSG00000134389
Q9UNN5	ENSG00000185104
O14772	ENSG00000254685
P32455	ENSG00000117228
Q96PP8	ENSG00000154451
Q13751	ENSG00000196878
P48681	ENSG00000132688
Q15466	ENSG00000131910
Q32P28	ENSG00000117385
A0A0B4J2A2	ENSG00000263464
A0A087WWA1	ENSG00000250719
Q9NZK7	ENSG00000188784
Q9NUD9	ENSG00000060642
P0DUQ1	ENSG00000204501
O43504	ENSG00000134248
Q9BV79	ENSG00000116353
O95140	ENSG00000116688
Q12857	ENSG00000162599
A0A024RBG1	ENSG00000177144
P0DPK3	ENSG00000286019
Q8NGZ6	ENSG00000169214
Q8NGY5	ENSG00000197403
Q9UMX2	ENSG00000143450
O15381	ENSG00000143748
P35236	ENSG00000143851
Q5TGZ0	ENSG00000173436
Q9NVZ3	ENSG00000157191
Q8NGX0	ENSG00000197591
Q68BL8	ENSG00000162745
A0A075B767	ENSG00000270339
Q96GW7	ENSG00000132692
Q15126	ENSG00000163344
Q9Y6X2	ENSG00000131788
Q9Y6C5	ENSG00000117425
Q99496	ENSG00000121481
E7ERA6	ENSG00000237330
P0CK96	ENSG00000189339
Q9Y2D2	ENSG00000117620
P42566	ENSG00000085832
A0A183	ENSG00000235942
Q05513	ENSG00000067606
Q13571	ENSG00000162511
Q5T749	ENSG00000203786
Q8N468	ENSG00000174514
Q969V5	ENSG00000090432
Q14872	ENSG00000188786
P55036	ENSG00000159352
P62834	ENSG00000116473
Q13129	ENSG00000117000
P46777	ENSG00000122406
Q8TDU9	ENSG00000173080
P49802	ENSG00000182901
Q9NX52	ENSG00000158315
Q9NS28	ENSG00000150681
O15492	ENSG00000143333
Q8N1D5	ENSG00000157330
Q5TKA1	ENSG00000183814
Q68G74	ENSG00000162624
Q96LR2	ENSG00000171357
