From	To
A0A1W2PPM1	ENSG00000283755
Q12946	ENSG00000103241
Q86WA8	ENSG00000102910
Q9HBL8	ENSG00000153406
Q9HBL8	ENSG00000274684
Q9NQ29	ENSG00000007392
P49711	ENSG00000102974
P55290	ENSG00000140945
Q8TAZ6	ENSG00000140932
Q96MX0	ENSG00000140931
Q14019	ENSG00000103187
Q8NC67	ENSG00000171208
Q15155	ENSG00000103512
Q15155	ENSG00000274779
Q9H3K6	ENSG00000183336
Q9H3K6	ENSG00000169627
Q4G0I0	ENSG00000174109
Q9C0A0	ENSG00000152910
P51798	ENSG00000103249
Q86VI1	ENSG00000179044
P23141	ENSG00000198848
P23141	ENSG00000262243
Q9HAH7	ENSG00000156860
Q9H693	ENSG00000260456
Q96MW5	ENSG00000213380
Q9H0X4	ENSG00000167930
Q9Y613	ENSG00000135723
P55259	ENSG00000169347
Q13349	ENSG00000156886
P20701	ENSG00000005844
P11215	ENSG00000169896
Q8TBB5	ENSG00000104731
O00253	ENSG00000159723
P51828	ENSG00000121281
Q9BT22	ENSG00000033011
O43313	ENSG00000166454
Q9BXC9	ENSG00000125124
P55287	ENSG00000140937
Q6ZW13	ENSG00000159761
O95180	ENSG00000196557
O43237	ENSG00000135720
P0CG12	ENSG00000286140
P37059	ENSG00000086696
Q9H4A9	ENSG00000167261
Q8IY82	ENSG00000159625
O95995	ENSG00000141013
Q9NX74	ENSG00000167264
O75506	ENSG00000230989
Q8WVB6	ENSG00000127586
Q02221	ENSG00000156885
P0CG13	ENSG00000168802
A6NDY0	ENSG00000205022
Q9NUI1	ENSG00000242612
Q9NUI1	ENSG00000274296
P49411	ENSG00000178952
Q6DWJ6	ENSG00000180269
Q76MJ5	ENSG00000134398
Q6NT32	ENSG00000159398
Q49A26	ENSG00000140632
P15391	ENSG00000177455
Q8IZ96	ENSG00000089505
A6NNT2	ENSG00000205832
Q5RKV6	ENSG00000223496
Q9P2W3	ENSG00000127588
Q15041	ENSG00000170540
Q9BQD7	ENSG00000103254
Q8IZR5	ENSG00000183723
Q5XG92	ENSG00000172824
Q96QI5	ENSG00000276333
Q96QI5	ENSG00000162040
Q12952	ENSG00000176678
Q9UJJ9	ENSG00000090581
Q1ED39	ENSG00000103550
Q9H910	ENSG00000206053
Q8TDN1	ENSG00000168418
P09105	ENSG00000086506
P02008	ENSG00000130656
Q9UEE9	ENSG00000153774
Q96NB1	ENSG00000133393
Q96NB1	ENSG00000276914
Q4VC44	ENSG00000059122
Q96CP2	ENSG00000162076
P34059	ENSG00000141012
Q6PCT2	ENSG00000099364
Q9H2C0	ENSG00000261609
O14874	ENSG00000103507
P35218	ENSG00000174990
Q3MIP1	ENSG00000205730
Q93100	ENSG00000102893
O60268	ENSG00000135709
Q8WUZ0	ENSG00000099385
Q8IWE4	ENSG00000188215
Q9H0I3	ENSG00000103021
Q9UBL6	ENSG00000178773
Q92896	ENSG00000090863
Q7Z4Q2	ENSG00000155393
Q2M296	ENSG00000103248
A6NHN6	ENSG00000196436
P04180	ENSG00000213398
Q765P7	ENSG00000132613
Q15274	ENSG00000103485
Q7Z6G3	ENSG00000103154
Q8N1F7	ENSG00000102900
O60356	ENSG00000176046
Q9Y278	ENSG00000122254
Q8N635	ENSG00000162039
Q9GZQ8	ENSG00000140941
P04733	ENSG00000198417
Q96J65	ENSG00000140798
Q8N807	ENSG00000169340
Q9H6T0	ENSG00000103067
Q8IX07	ENSG00000179588
Q96S19	ENSG00000130731
O75783	ENSG00000103269
Q8NHV5	ENSG00000185716
Q9NPA2	ENSG00000008516
P08253	ENSG00000087245
Q8N4N3	ENSG00000135686
Q14807	ENSG00000079616
Q8WXH2	ENSG00000154118
Q7L1V2	ENSG00000103111
Q6P9B6	ENSG00000140950
Q9BRB3	ENSG00000007541
Q96RY5	ENSG00000007545
O75208	ENSG00000088682
Q4G0P3	ENSG00000157423
Q4G0P3	ENSG00000283022
P15559	ENSG00000181019
Q8NFA2	ENSG00000196408
Q9Y5N6	ENSG00000091651
O15496	ENSG00000069764
O15496	ENSG00000276870
Q8TBY8	ENSG00000118557
Q8N461	ENSG00000127585
Q7L5L3	ENSG00000102886
O95976	ENSG00000140749
O95976	ENSG00000283934
Q14687	ENSG00000131149
Q7L5A8	ENSG00000103089
Q96LL3	ENSG00000167194
O75150	ENSG00000103549
P33151	ENSG00000179776
P43166	ENSG00000168748
Q8WXD9	ENSG00000167971
Q6UWW8	ENSG00000172828
O60359	ENSG00000006116
Q9NPB6	ENSG00000102981
A8MZG2	ENSG00000215131
Q9NQC7	ENSG00000083799
P78549	ENSG00000065057
P11801	ENSG00000159792
Q99732	ENSG00000189067
O75081	ENSG00000129993
Q9HC29	ENSG00000167207
C9JG80	ENSG00000185864
O75200	ENSG00000233232
Q9BRQ5	ENSG00000175938
O94810	ENSG00000076344
P98161	ENSG00000008710
Q8N371	ENSG00000155666
Q9UJH8	ENSG00000103260
P33527	ENSG00000103222
P33527	ENSG00000278183
Q92901	ENSG00000140986
Q9GZN7	ENSG00000067836
Q9Y2Y0	ENSG00000102931
A1A4V9	ENSG00000196118
O00626	ENSG00000102962
Q8IY22	ENSG00000153815
Q13286	ENSG00000188603
Q6ZS17	ENSG00000039523
Q3B7T3	ENSG00000166546
Q9NZV6	ENSG00000198736
P69849	ENSG00000103226
P69849	ENSG00000278087
Q96MC5	ENSG00000166780
Q96MC5	ENSG00000278823
P25713	ENSG00000087250
A0A1W2PR82	ENSG00000284395
Q16651	ENSG00000052344
Q01726	ENSG00000258839
Q9NVU0	ENSG00000058600
Q9NVU0	ENSG00000284282
P04732	ENSG00000169715
E9PIF3	ENSG00000254852
F8W1W9	ENSG00000196993
P60510	ENSG00000149923
P0CG20	ENSG00000161992
Q9NPI1	ENSG00000166164
P83436	ENSG00000168434
Q8WVE7	ENSG00000166822
Q969G9	ENSG00000140807
E9PJI5	ENSG00000214967
F8W0I5	ENSG00000169203
E9PJ23	ENSG00000198156
Q96ES7	ENSG00000176476
Q14940	ENSG00000135740
K7EJ46	ENSG00000267795
Q9UJJ7	ENSG00000007376
Q96GQ5	ENSG00000140688
P51170	ENSG00000166828
Q7L5N7	ENSG00000087253
Q9BRX5	ENSG00000181938
Q15046	ENSG00000065427
Q96E14	ENSG00000175643
Q8IUQ4	ENSG00000196470
Q8NEM2	ENSG00000171241
Q6PJ21	ENSG00000162032
Q9H2V7	ENSG00000169682
Q9UQ90	ENSG00000197912
Q96N06	ENSG00000167523
Q8NB16	ENSG00000168404
O15305	ENSG00000140650
Q9NWB1	ENSG00000078328
Q8WWX8	ENSG00000158865
Q8WWX8	ENSG00000288216
Q8TBK2	ENSG00000103037
O75324	ENSG00000184602
Q99547	ENSG00000135698
E9PQR5	ENSG00000255524
A6NJU9	ENSG00000198064
Q9BWN1	ENSG00000156858
Q9BV90	ENSG00000161981
Q9UP95	ENSG00000124067
Q9H6L2	ENSG00000205084
P0DMM9	ENSG00000261052
Q32MK0	ENSG00000140795
Q86YC2	ENSG00000083093
Q8NF86	ENSG00000103355
Q15287	ENSG00000205937
Q96IC2	ENSG00000005189
Q99611	ENSG00000179918
Q9GZU8	ENSG00000172775
P26373	ENSG00000167526
Q2KHN1	ENSG00000179580
P19387	ENSG00000102978
P15880	ENSG00000140988
Q9ULZ0	ENSG00000261509
Q9ULZ0	ENSG00000205457
Q9ULZ0	ENSG00000205456
Q9ULZ0	ENSG00000183632
Q9ULZ0	ENSG00000275034
Q9ULZ0	ENSG00000278848
P51665	ENSG00000103035
P40306	ENSG00000205220
Q68EM7	ENSG00000140750
Q68EM7	ENSG00000288353
Q15628	ENSG00000102871
P27361	ENSG00000102882
Q9UJX0	ENSG00000140961
Q8NCC3	ENSG00000103066
Q8NDF8	ENSG00000121274
P57073	ENSG00000005513
Q9BQ83	ENSG00000132207
Q9BQ83	ENSG00000181625
O76021	ENSG00000171490
Q96CW6	ENSG00000103061
P0DMN0	ENSG00000213648
Q15661	ENSG00000172236
Q9ULH7	ENSG00000186260
Q58EX7	ENSG00000196155
P16885	ENSG00000197943
Q9BTX3	ENSG00000168701
Q9C0B7	ENSG00000103047
Q8IYM1	ENSG00000140623
P61266	ENSG00000099365
Q96EK4	ENSG00000168286
O43304	ENSG00000103184
Q16842	ENSG00000157350
Q86TD4	ENSG00000185739
Q12846	ENSG00000103496
Q6EMK4	ENSG00000168140
Q6EMK4	ENSG00000274334
P27449	ENSG00000185883
Q9HCJ6	ENSG00000171724
Q9BQ65	ENSG00000103005
Q13509	ENSG00000258947
Q9NPG3	ENSG00000118900
Q96CC6	ENSG00000007384
P55017	ENSG00000070915
Q6ZRS2	ENSG00000080603
A8MT33	ENSG00000205078
O95453	ENSG00000140694
O95453	ENSG00000274829
Q8N4S7	ENSG00000162073
Q13087	ENSG00000185615
Q9NYV6	ENSG00000085721
Q9NYV6	ENSG00000278494
Q96QU8	ENSG00000169180
Q92889	ENSG00000175595
A6NNN8	ENSG00000166558
Q9BUU2	ENSG00000067365
O96000	ENSG00000140990
E9PKD4	ENSG00000183793
A6NJ64	ENSG00000234719
O43749	ENSG00000168124
Q9Y2B5	ENSG00000075399
Q6ZN54	ENSG00000140995
Q96CD0	ENSG00000135722
Q6P587	ENSG00000180185
P04554	ENSG00000122304
Q92620	ENSG00000140829
Q4KMP7	ENSG00000169221
Q6PEW0	ENSG00000103023
O95947	ENSG00000149922
Q99807	ENSG00000167186
P78415	ENSG00000177508
Q9UK23	ENSG00000103174
Q12879	ENSG00000183454
Q8WV22	ENSG00000169189
Q96AB6	ENSG00000157045
Q96AB6	ENSG00000275779
Q496H8	ENSG00000188038
Q14CZ0	ENSG00000182831
Q9NP84	ENSG00000006327
P31639	ENSG00000140675
P51168	ENSG00000168447
Q6URK8	ENSG00000159648
Q9Y2Y1	ENSG00000161980
Q9NYB0	ENSG00000166848
Q9Y4R8	ENSG00000100726
O14562	ENSG00000103353
A6NDG6	ENSG00000184207
Q15572	ENSG00000103168
Q86XT9	ENSG00000149932
Q9UQ35	ENSG00000167978
Q15554	ENSG00000132604
Q9Y248	ENSG00000131153
Q6ZVD8	ENSG00000040199
Q8NA31	ENSG00000249961
Q8WTX9	ENSG00000159714
Q8NCF5	ENSG00000176953
O00746	ENSG00000103202
Q86WI3	ENSG00000140853
Q6UXY8	ENSG00000103534
Q6PKC3	ENSG00000153066
Q9NQW5	ENSG00000126856
Q9BZJ3	ENSG00000095917
Q9NXF8	ENSG00000153786
Q9NX65	ENSG00000140987
Q2L4Q9	ENSG00000151006
Q9BQ70	ENSG00000141002
O43294	ENSG00000140682
O75541	ENSG00000102984
Q2TAA8	ENSG00000102904
Q01664	ENSG00000090447
Q02223	ENSG00000048462
Q9NRR2	ENSG00000116176
P17027	ENSG00000167377
Q96CS4	ENSG00000156853
Q08999	ENSG00000103479
O75154	ENSG00000090565
O75154	ENSG00000275338
Q5U623	ENSG00000166669
A6NH52	ENSG00000166676
Q8N446	ENSG00000176723
Q96DA0	ENSG00000162078
Q96DA0	ENSG00000283056
Q05996	ENSG00000103310
Q05996	ENSG00000284588
Q15697	ENSG00000103343
Q14694	ENSG00000103194
Q7Z3J2	ENSG00000103544
Q9UL33	ENSG00000167515
P0C7X2	ENSG00000229809
Q9BTK6	ENSG00000280789
Q7Z6L0	ENSG00000167371
Q9HC57	ENSG00000103175
P17023	ENSG00000157429
Q9Y6M0	ENSG00000007038
Q9Y6M0	ENSG00000282838
Q96NZ8	ENSG00000127578
Q96KV7	ENSG00000161996
Q96S15	ENSG00000127580
Q9BQB6	ENSG00000167397
Q96M29	ENSG00000153060
Q5JPH6	ENSG00000103356
O15405	ENSG00000103460
Q9BW30	ENSG00000159713
P63279	ENSG00000103275
P78423	ENSG00000006210
Q96LX8	ENSG00000167981
Q93009	ENSG00000187555
Q7RTR2	ENSG00000167984
Q8N543	ENSG00000087263
Q96QK1	ENSG00000069329
Q6PJI9	ENSG00000103091
O15015	ENSG00000167395
Q9ULP9	ENSG00000162065
A0A087WTH1	ENSG00000281991
Q7Z402	ENSG00000170537
Q08AM6	ENSG00000103043
P98182	ENSG00000010539
Q96H86	ENSG00000169951
Q9H5H4	ENSG00000169957
Q63HK3	ENSG00000155592
O14978	ENSG00000006194
Q7L3S4	ENSG00000179965
Q14586	ENSG00000185947
Q96MU6	ENSG00000170100
A8K8V0	ENSG00000197162
Q86VM9	ENSG00000158545
Q70CQ4	ENSG00000103404
Q9H9P5	ENSG00000059145
Q9NZC7	ENSG00000186153
O00308	ENSG00000198373
Q96SZ4	ENSG00000130182
Q96K58	ENSG00000167394
Q2M1K9	ENSG00000102935
O95201	ENSG00000122386
Q5JPE7	ENSG00000185164
Q7RTW8	ENSG00000155719
Q12789	ENSG00000077235
B3SHH9	ENSG00000232258
Q8NDV7	ENSG00000090905
Q8NDV7	ENSG00000288130
Q8WXC3	ENSG00000169900
P49588	ENSG00000090861
Q9Y3D7	ENSG00000217930
Q9Y3D7	ENSG00000282228
Q99640	ENSG00000127564
Q6PCD5	ENSG00000168411
Q9UL54	ENSG00000149930
P20231	ENSG00000197253
Q13564	ENSG00000159593
Q9P2F9	ENSG00000166188
Q96B77	ENSG00000184857
Q9UN37	ENSG00000132612
Q9BV97	ENSG00000169955
O60304	ENSG00000103199
Q96N20	ENSG00000162086
Q8N554	ENSG00000158805
Q9UEG4	ENSG00000102870
Q92536	ENSG00000103064
Q8TF47	ENSG00000184939
Q8IWR0	ENSG00000122299
Q15911	ENSG00000140836
Q9NNZ6	ENSG00000178257
Q6P2D0	ENSG00000184517
Q6P2D0	ENSG00000285178
O60844	ENSG00000174992
A6NCI4	ENSG00000175267
Q86W42	ENSG00000131652
Q8WYQ9	ENSG00000140948
Q96JG9	ENSG00000225614
Q9NXG2	ENSG00000066654
Q86Y38	ENSG00000103489
Q9NX01	ENSG00000140830
O14771	ENSG00000085644
A0A1W2PR48	ENSG00000260734
Q8TB05	ENSG00000153443
Q14764	ENSG00000013364
Q92508	ENSG00000103335
Q12788	ENSG00000183751
Q7L2K0	ENSG00000162062
P61236	ENSG00000090238
Q8ND25	ENSG00000186187
Q96MX3	ENSG00000180035
P49815	ENSG00000103197
Q9UJK0	ENSG00000007520
P16150	ENSG00000197471
Q8NCW0	ENSG00000131650
Q13232	ENSG00000103024
Q8IXI1	ENSG00000140983
Q96KJ4	ENSG00000162006
Q13421	ENSG00000102854
Q96J66	ENSG00000121270
Q9Y221	ENSG00000132603
P53384	ENSG00000103274
P0C024	ENSG00000140876
Q9UND3	ENSG00000183426
P0DM63	ENSG00000214940
A8MRT5	ENSG00000243716
P55042	ENSG00000166592
Q96S21	ENSG00000197562
Q7Z6E9	ENSG00000122257
P22695	ENSG00000140740
A0A2R8Y4L2	ENSG00000224578
Q8N9N5	ENSG00000172530
A1A5D9	ENSG00000162069
Q96AP0	ENSG00000102977
Q9HAY6	ENSG00000135697
Q8NCV1	ENSG00000140955
Q68CK6	ENSG00000066813
Q9NVM4	ENSG00000132600
Q6UB99	ENSG00000167522
Q01850	ENSG00000140743
P0C7T5	ENSG00000224470
Q9H305	ENSG00000089486
Q9H305	ENSG00000274336
O95400	ENSG00000169217
O95424	ENSG00000182108
P57737	ENSG00000262246
P57737	ENSG00000282725
Q5U4P2	ENSG00000174939
O14983	ENSG00000196296
O75185	ENSG00000064270
Q96C12	ENSG00000140691
Q99758	ENSG00000167972
Q9NZS9	ENSG00000103429
Q9NZS9	ENSG00000275618
Q9UKV5	ENSG00000159461
P23435	ENSG00000102924
Q9BUB4	ENSG00000065457
Q6ZW76	ENSG00000168096
Q9ULZ3	ENSG00000103490
Q8TE60	ENSG00000140873
O75309	ENSG00000166589
O75808	ENSG00000103326
A2IDD5	ENSG00000162004
P55286	ENSG00000150394
Q9C0B1	ENSG00000140718
P04553	ENSG00000175646
Q9P0M4	ENSG00000124391
Q96RY7	ENSG00000187535
Q9HBE5	ENSG00000103522
Q8NEV9	ENSG00000197272
P24394	ENSG00000077238
P24001	ENSG00000008517
Q6ZMJ4	ENSG00000157368
Q15370	ENSG00000103363
Q9H7X0	ENSG00000122390
O75113	ENSG00000102921
P35749	ENSG00000133392
P35749	ENSG00000276480
Q9Y303	ENSG00000162066
O00219	ENSG00000103044
Q9NY59	ENSG00000103056
Q8N729	ENSG00000183971
P61970	ENSG00000102898
Q9NWW0	ENSG00000103145
Q8N0W5	ENSG00000174628
P53990	ENSG00000182149
Q96S16	ENSG00000161999
P51511	ENSG00000102996
Q17RG1	ENSG00000168676
Q96B96	ENSG00000011638
Q96B96	ENSG00000283997
P0CG21	ENSG00000257108
Q9NXR1	ENSG00000072864
Q9NXR1	ENSG00000275911
Q9ULX3	ENSG00000141101
Q9ULP0	ENSG00000103034
Q15599	ENSG00000065054
Q8N9A8	ENSG00000205423
O43809	ENSG00000167005
O00142	ENSG00000166548
Q96S06	ENSG00000103227
P80294	ENSG00000205358
P13640	ENSG00000125144
Q6P387	ENSG00000166455
Q9NUL7	ENSG00000182810
Q99613	ENSG00000184110
Q9NZC3	ENSG00000006007
P00739	ENSG00000261701
O43561	ENSG00000213658
Q9H1A3	ENSG00000197006
Q9H1A3	ENSG00000284548
P47944	ENSG00000102891
Q9H211	ENSG00000167513
P17538	ENSG00000168925
Q16619	ENSG00000150281
O43169	ENSG00000103018
A6NKP2	ENSG00000183921
Q9H0I2	ENSG00000124074
Q01650	ENSG00000103257
Q7Z2F6	ENSG00000197302
Q9BVC4	ENSG00000167965
Q0VD83	ENSG00000184730
O43745	ENSG00000166869
P41002	ENSG00000162063
Q92874	ENSG00000167968
A0A0U1RQF7	ENSG00000263201
Q14183	ENSG00000149927
P16444	ENSG00000015413
Q8TEW6	ENSG00000125170
P42126	ENSG00000167969
Q9UBR5	ENSG00000217555
Q14894	ENSG00000103316
Q96FN4	ENSG00000140848
Q6PH81	ENSG00000155330
Q8WTQ4	ENSG00000166152
P17735	ENSG00000198650
P29372	ENSG00000103152
Q9GZN4	ENSG00000005001
Q9GZN4	ENSG00000282937
Q8WZ19	ENSG00000174943
P00505	ENSG00000125166
Q6PL45	ENSG00000182685
Q9H2F3	ENSG00000099377
P35858	ENSG00000099769
O15169	ENSG00000103126
Q8TD30	ENSG00000166123
Q9Y653	ENSG00000205336
O60503	ENSG00000162104
O43747	ENSG00000166747
Q96H22	ENSG00000166451
Q8N8V4	ENSG00000175311
Q8N8V4	ENSG00000284290
Q96BT3	ENSG00000102901
Q9UNE7	ENSG00000103266
Q96AJ1	ENSG00000103351
A5YKK6	ENSG00000125107
Q8IYT2	ENSG00000180917
Q9Y3D0	ENSG00000166595
Q9H6Q4	ENSG00000103245
Q9Y2V2	ENSG00000153048
Q8NCG5	ENSG00000140835
Q2KHT3	ENSG00000038532
P56747	ENSG00000184697
Q9GZS9	ENSG00000135702
Q9GZX3	ENSG00000183196
A5D8T8	ENSG00000157322
Q6UXF7	ENSG00000140839
Q8NCF0	ENSG00000157335
Q6UXS0	ENSG00000261210
O95484	ENSG00000213937
O75596	ENSG00000166509
Q9NRP2	ENSG00000103121
O60884	ENSG00000069345
Q3B7J2	ENSG00000141098
Q99819	ENSG00000242173
Q9UJY4	ENSG00000103365
Q9BZE0	ENSG00000126603
Q9BZE0	ENSG00000274636
P23434	ENSG00000140905
Q8WWM7	ENSG00000168488
Q86Y34	ENSG00000182885
Q08AH3	ENSG00000183747
Q4G176	ENSG00000176715
O94778	ENSG00000103375
P24855	ENSG00000213918
Q9H4B8	ENSG00000141096
Q99958	ENSG00000176692
Q8IZF4	ENSG00000159618
P13073	ENSG00000131143
Q2VPK5	ENSG00000174177
Q9H9R9	ENSG00000003249
Q8WUS8	ENSG00000184860
O94812	ENSG00000007516
O95822	ENSG00000103150
Q6F5E8	ENSG00000159753
Q92793	ENSG00000005339
Q6UX73	ENSG00000153446
Q96EY1	ENSG00000103423
Q96EY1	ENSG00000276726
P80365	ENSG00000176387
Q16254	ENSG00000205250
P60520	ENSG00000034713
O43402	ENSG00000131148
Q9NZD4	ENSG00000169877
P04075	ENSG00000149925
Q9H8T0	ENSG00000166971
Q53FZ2	ENSG00000005187
P60827	ENSG00000184471
Q9H0B8	ENSG00000103196
A4GXA9	ENSG00000197774
Q96G04	ENSG00000118894
O00418	ENSG00000103319
Q6P2E9	ENSG00000038358
P54851	ENSG00000213853
Q9BRF8	ENSG00000103381
Q8IYS4	ENSG00000166246
A0A1W2PPF3	ENSG00000282757
Q6UX72	ENSG00000237172
P55789	ENSG00000127554
P55291	ENSG00000129910
Q6NUN0	ENSG00000183549
Q96A19	ENSG00000135736
P33076	ENSG00000179583
Q9HD42	ENSG00000131165
Q8N8U2	ENSG00000166446
O14735	ENSG00000103502
P11597	ENSG00000087237
Q96GX8	ENSG00000154102
Q9HBH1	ENSG00000258429
Q9UMR2	ENSG00000157349
A8K979	ENSG00000196678
H3BMN5	ENSG00000172137
H3BMN5	ENSG00000282830
A0A6Q8PHP3	ENSG00000090861
I3L3D3	ENSG00000103423
I3L3D3	ENSG00000276726
I3L1T6	ENSG00000103423
I3L1T6	ENSG00000276726
I3L1W7	ENSG00000169340
H3BQC4	ENSG00000140682
F5H108	ENSG00000185864
A0A804HLF5	ENSG00000125124
H3BT35	ENSG00000127586
H3BQ72	ENSG00000102904
I3L387	ENSG00000166851
I3L282	ENSG00000122299
A0A140TA60	ENSG00000261972
H3BTS9	ENSG00000197006
J3KT08	ENSG00000259900
H3BPZ0	ENSG00000099364
A0A6Q8PGE0	ENSG00000078328
H3BRX5	ENSG00000174628
Q96DC0	ENSG00000167969
I3L359	ENSG00000262246
I3L359	ENSG00000282725
I3L288	ENSG00000011638
I3L0Z7	ENSG00000262246
I3L0Z7	ENSG00000282725
H3BNV2	ENSG00000181019
B7Z896	ENSG00000140859
I3L212	ENSG00000262246
I3L212	ENSG00000282725
F8VVB8	ENSG00000166783
F8VVB8	ENSG00000277140
H3BRY7	ENSG00000089486
H3BRY7	ENSG00000274336
H3BU42	ENSG00000050820
H3BU42	ENSG00000285460
I3L276	ENSG00000103415
I3L276	ENSG00000277424
H3BNN8	ENSG00000103121
A0A087WTB6	ENSG00000087258
C7C5T5	ENSG00000213658
A0A6Q8PHU0	ENSG00000131165
H3BPY2	ENSG00000103034
H3BTG0	ENSG00000005187
A0A087X1B8	ENSG00000103150
H3BNI5	ENSG00000131143
E9PK30	ENSG00000167207
H3BMJ8	ENSG00000141002
H3BQB3	ENSG00000185716
A0A087WU25	ENSG00000066813
H3BPT5	ENSG00000155666
H3BQD1	ENSG00000187555
H3BT52	ENSG00000103160
