From	To
P08476	ENSG00000122641
Q13322	ENSG00000106070
Q2M3T9	ENSG00000106302
Q9NUX5	ENSG00000128513
P03999	ENSG00000128617
A8MWY0	ENSG00000164659
P85037	ENSG00000164916
P35557	ENSG00000106633
Q96L11	ENSG00000165131
Q96L11	ENSG00000275821
A6NJI9	ENSG00000205858
Q9UBS3	ENSG00000128590
Q96LL9	ENSG00000176410
O75912	ENSG00000157680
Q9ULE3	ENSG00000146966
Q00534	ENSG00000105810
Q8WXF5	ENSG00000127377
Q8N0U4	ENSG00000222011
A4D161	ENSG00000188732
P50549	ENSG00000006468
Q6NXP2	ENSG00000205085
Q9NS86	ENSG00000132434
P50222	ENSG00000106511
O95415	ENSG00000164713
Q8WZ74	ENSG00000077063
O43739	ENSG00000008256
A4D256	ENSG00000218305
Q9Y258	ENSG00000006606
P09622	ENSG00000091140
Q13324	ENSG00000106113
Q9ULJ8	ENSG00000158528
P14598	ENSG00000158517
P28039	ENSG00000136250
P08236	ENSG00000169919
Q13948	ENSG00000257923
Q96JN2	ENSG00000128596
P49640	ENSG00000106038
P07942	ENSG00000091136
P08581	ENSG00000105976
Q4G0A6	ENSG00000106125
Q5BKY9	ENSG00000234545
Q14832	ENSG00000198822
A0A1B0GVD1	ENSG00000283267
P33947	ENSG00000136240
O00222	ENSG00000179603
Q9NWM8	ENSG00000106080
Q9NXR8	ENSG00000071243
Q8N201	ENSG00000164880
O15503	ENSG00000186480
A4D1B5	ENSG00000186088
Q6EKJ0	ENSG00000174428
Q6PID8	ENSG00000128607
Q8TD94	ENSG00000266265
Q9BXL7	ENSG00000198286
Q8TD06	ENSG00000173467
Q6ZTQ4	ENSG00000128536
Q00535	ENSG00000164885
Q9UJS0	ENSG00000004864
Q9Y574	ENSG00000005981
P47755	ENSG00000198898
Q9UHQ4	ENSG00000075790
Q9UHQ4	ENSG00000283852
O43709	ENSG00000071462
Q96A83	ENSG00000160963
Q7Z4H9	ENSG00000178397
Q9UP38	ENSG00000157240
Q96KD3	ENSG00000135248
Q14264	ENSG00000213462
A6NFE3	ENSG00000185055
Q86XD5	ENSG00000159784
Q969Z0	ENSG00000136270
Q7Z4T8	ENSG00000106648
Q9BPX7	ENSG00000136197
O94921	ENSG00000058091
Q9UDT6	ENSG00000106665
A0PJY2	ENSG00000128610
O15409	ENSG00000128573
Q14549	ENSG00000164900
O15143	ENSG00000130429
O43299	ENSG00000242802
Q96HJ9	ENSG00000164898
O75344	ENSG00000077800
A0A1W2PRP0	ENSG00000248767
Q96CN9	ENSG00000179562
A0A2R8Y619	ENSG00000285480
A4D1S0	ENSG00000188883
P60893	ENSG00000164604
O00144	ENSG00000188763
Q96RP7	ENSG00000197093
Q96ME1	ENSG00000155034
Q99543	ENSG00000105821
O75426	ENSG00000106336
Q8IYE0	ENSG00000135205
A0A1B0GTI1	ENSG00000283247
Q8TCP9	ENSG00000221909
Q14315	ENSG00000128591
Q8NEZ4	ENSG00000055609
P41223	ENSG00000106245
P51636	ENSG00000105971
O43852	ENSG00000128595
P86791	ENSG00000122674
P20815	ENSG00000106258
P99999	ENSG00000172115
Q8NFK1	ENSG00000176402
O14576	ENSG00000158560
P00533	ENSG00000146648
P21709	ENSG00000146904
P21709	ENSG00000284816
P54760	ENSG00000196411
Q8WVP7	ENSG00000105983
Q9NX63	ENSG00000106554
P21439	ENSG00000005471
Q96R45	ENSG00000243896
Q6IF42	ENSG00000221989
Q8NGT7	ENSG00000221858
Q96JA3	ENSG00000106086
P56134	ENSG00000241468
P38567	ENSG00000106304
Q9NZW5	ENSG00000105926
Q6ZW49	ENSG00000157212
Q8N148	ENSG00000225781
Q8N148	ENSG00000277378
P0CE72	ENSG00000122543
Q13607	ENSG00000213215
Q13607	ENSG00000284866
A4D2G3	ENSG00000221933
Q8IVD9	ENSG00000015676
P58417	ENSG00000122584
Q6IQ20	ENSG00000161048
Q6IQ20	ENSG00000275723
P26012	ENSG00000105855
Q86VZ6	ENSG00000153814
Q12809	ENSG00000055118
Q8NCT3	ENSG00000164542
P05121	ENSG00000106366
O75190	ENSG00000105993
Q9NQT6	ENSG00000106328
Q8N6F8	ENSG00000165171
P15502	ENSG00000049540
O60443	ENSG00000105928
Q8IXL6	ENSG00000177706
Q8IXL6	ENSG00000288499
O15354	ENSG00000170775
Q8TAV3	ENSG00000073067
P0C7U0	ENSG00000225968
P01588	ENSG00000130427
Q96A65	ENSG00000131558
Q96M69	ENSG00000155530
Q9UKJ1	ENSG00000085514
Q6PJE2	ENSG00000146707
Q6PJE2	ENSG00000276464
Q13616	ENSG00000055130
Q14296	ENSG00000164896
Q6PIW4	ENSG00000132436
A4D2B0	ENSG00000214309
O43451	ENSG00000257335
Q9BUA6	ENSG00000106436
Q9H7X7	ENSG00000128581
Q92621	ENSG00000155561
Q6W5P4	ENSG00000187258
A8CG34	ENSG00000272391
O75323	ENSG00000146729
Q9UHC9	ENSG00000015520
Q9Y239	ENSG00000106100
Q8NCG7	ENSG00000164535
A8MTJ3	ENSG00000214415
O60675	ENSG00000198517
P78424	ENSG00000106536
P0DTF9	ENSG00000251154
P52435	ENSG00000005075
Q8WVZ7	ENSG00000188050
P31937	ENSG00000106049
A5YM69	ENSG00000213214
Q9NS00	ENSG00000106392
A5D8W1	ENSG00000105792
Q9HB55	ENSG00000021461
Q96N11	ENSG00000146576
P35523	ENSG00000188037
Q9UHC6	ENSG00000174469
Q9UHC6	ENSG00000278728
O95639	ENSG00000160917
P33993	ENSG00000166508
Q9NUT2	ENSG00000197150
O75425	ENSG00000106330
Q16656	ENSG00000106459
P29474	ENSG00000164867
C9JH25	ENSG00000224940
P21108	ENSG00000229937
Q6ZMT4	ENSG00000006459
Q9BV99	ENSG00000127399
Q5EB52	ENSG00000106484
P78330	ENSG00000146733
Q8NGU2	ENSG00000258083
O43913	ENSG00000164815
Q8NGT9	ENSG00000221970
Q8NGT9	ENSG00000212807
Q02218	ENSG00000105953
Q96R47	ENSG00000221938
Q8NHA4	ENSG00000244623
Q8TAP8	ENSG00000160813
Q6ZVC0	ENSG00000166924
Q9H0J9	ENSG00000059378
Q96HP8	ENSG00000002933
H3BS89	ENSG00000261115
Q7L2J0	ENSG00000146834
Q96P11	ENSG00000130305
Q96PZ0	ENSG00000091127
O43316	ENSG00000106331
Q8IY49	ENSG00000136297
Q6FHJ7	ENSG00000106483
O43556	ENSG00000127990
H3BMG3	ENSG00000240204
Q9HCE7	ENSG00000198742
Q9HCE7	ENSG00000284126
A4D0T7	ENSG00000214194
O75563	ENSG00000005020
P59534	ENSG00000236398
P48736	ENSG00000105851
P54278	ENSG00000122512
Q9UQF0	ENSG00000242950
Q6STE5	ENSG00000082014
P0DTA3	ENSG00000286228
A0A494C0Z2	ENSG00000286038
P0DUD3	ENSG00000286137
P0DUD4	ENSG00000286014
A6NNV3	ENSG00000185040
P0DUD2	ENSG00000186645
A0A494C086	ENSG00000230358
Q8NCC5	ENSG00000157800
P0DUD1	ENSG00000273520
A0A494C191	ENSG00000262461
Q495Y8	ENSG00000205238
O75439	ENSG00000105819
Q685J3	ENSG00000169876
Q02505	ENSG00000169894
P07738	ENSG00000172331
Q9NP80	ENSG00000135241
O75127	ENSG00000106246
O15504	ENSG00000136243
Q96R48	ENSG00000221836
Q96R48	ENSG00000284896
Q9BT73	ENSG00000157778
P35250	ENSG00000049541
Q9BWE0	ENSG00000214022
Q15382	ENSG00000106615
P30626	ENSG00000075142
O15417	ENSG00000182095
Q8IV31	ENSG00000178826
Q9NV12	ENSG00000146859
O00592	ENSG00000128567
Q9H875	ENSG00000128563
Q6NUQ1	ENSG00000135249
Q8TEE9	ENSG00000205307
Q16181	ENSG00000122545
Q6ZU15	ENSG00000154997
P13667	ENSG00000155660
Q8N7C7	ENSG00000235631
P58743	ENSG00000170615
P60059	ENSG00000132432
Q9BU79	ENSG00000135185
Q3YBM2	ENSG00000106565
Q9H0A6	ENSG00000105982
Q8NBJ7	ENSG00000129103
P22626	ENSG00000122566
Q3B726	ENSG00000105849
Q8NFV5	ENSG00000136206
B2RXF0	ENSG00000234224
Q92565	ENSG00000136237
Q9NRP4	ENSG00000196636
Q12765	ENSG00000136193
Q01449	ENSG00000106631
P23471	ENSG00000106278
A0A578	ENSG00000211734
A0A578	ENSG00000282803
O43511	ENSG00000091137
Q9Y5X0	ENSG00000086300
A4D263	ENSG00000164500
Q687X5	ENSG00000127954
A0A0A0MS06	ENSG00000211749
A0A0A0MS06	ENSG00000282449
O75575	ENSG00000241258
Q7Z7C7	ENSG00000146857
P78362	ENSG00000135250
E0CX11	ENSG00000243317
P07477	ENSG00000204983
P07477	ENSG00000274247
P07478	ENSG00000275896
P07478	ENSG00000282049
P16435	ENSG00000127948
Q86WB0	ENSG00000091732
A0A0A0MS02	ENSG00000211701
A0A075B6R0	ENSG00000233306
A0A0C4DH28	ENSG00000211698
Q9H3S4	ENSG00000196511
Q6NVU6	ENSG00000176125
Q6DKI7	ENSG00000213413
Q7RTT9	ENSG00000164638
Q6X4U4	ENSG00000171243
Q6ZVN7	ENSG00000127922
Q86UF1	ENSG00000158457
Q9HAC7	ENSG00000175600
P59536	ENSG00000221855
P59536	ENSG00000284982
Q9UP52	ENSG00000106327
Q15165	ENSG00000105854
Q9Y6U3	ENSG00000006747
Q8IXZ3	ENSG00000164651
Q8TCY9	ENSG00000106608
Q8NHE4	ENSG00000171130
Q9NYV7	ENSG00000128519
Q6ZMB5	ENSG00000164855
Q7Z5N4	ENSG00000146555
Q9Y3A5	ENSG00000126524
Q8WTU2	ENSG00000146700
Q8WWF3	ENSG00000165120
Q8TAQ9	ENSG00000164744
A0A0C4DH59	ENSG00000230099
Q9BT76	ENSG00000243566
Q9BT76	ENSG00000276184
B0FP48	ENSG00000267368
Q15386	ENSG00000009335
Q96AW1	ENSG00000154978
Q9UGI8	ENSG00000135269
Q02446	ENSG00000105866
Q6UE05	ENSG00000175877
O14492	ENSG00000160999
O95025	ENSG00000153993
O15041	ENSG00000170381
Q99835	ENSG00000128602
O15164	ENSG00000122779
Q9UJ98	ENSG00000066923
Q7Z6K1	ENSG00000177683
A0A075B6N3	ENSG00000211750
Q70SY1	ENSG00000182158
Q8NGT5	ENSG00000179468
Q8NGT5	ENSG00000273914
Q96SN7	ENSG00000160991
P0CE71	ENSG00000135175
O95006	ENSG00000221910
O95006	ENSG00000284965
A0A0A6YYG2	ENSG00000211724
P56178	ENSG00000105880
O75427	ENSG00000077454
Q9NYW6	ENSG00000127362
Q15654	ENSG00000087077
O00458	ENSG00000006652
O60507	ENSG00000169902
Q86UV6	ENSG00000155428
A0A0K0K1G6	ENSG00000275791
A0A0K0K1G6	ENSG00000282340
P27169	ENSG00000005421
P21246	ENSG00000105894
Q8TA86	ENSG00000164610
Q969S0	ENSG00000205060
P41587	ENSG00000106018
P49754	ENSG00000006715
Q86XT2	ENSG00000176428
Q16821	ENSG00000154415
Q9UMR3	ENSG00000164532
A2RRL7	ENSG00000214128
Q9Y4P8	ENSG00000157954
A0A1B0GX49	ENSG00000211713
P04435	ENSG00000278030
Q9UKG4	ENSG00000164707
Q9BXP2	ENSG00000146828
P40879	ENSG00000091138
Q9UEE5	ENSG00000164543
Q6NZ63	ENSG00000105889
Q16623	ENSG00000106089
A0A599	ENSG00000211728
A0A599	ENSG00000282098
A0A075B6L2	ENSG00000211693
Q6NUM6	ENSG00000277149
Q9NPG8	ENSG00000136247
Q9UKJ0	ENSG00000121716
Q8N3S3	ENSG00000006576
P25787	ENSG00000106588
A0A0A6YYK4	ENSG00000211707
A0A0A6YYK4	ENSG00000282225
E5RIL1	ENSG00000284981
O00401	ENSG00000106299
Q9P0U1	ENSG00000196683
Q8NF64	ENSG00000122515
Q9NRM2	ENSG00000198839
A6NFI3	ENSG00000205903
A0A075B6N4	ENSG00000282499
A0A539	ENSG00000211745
A0A539	ENSG00000282285
P35998	ENSG00000161057
Q15166	ENSG00000105852
P59551	ENSG00000185899
P59551	ENSG00000285341
Q9NRH1	ENSG00000241127
Q03924	ENSG00000152926
O43543	ENSG00000196584
Q96PP4	ENSG00000213265
Q15672	ENSG00000122691
A0A1B0GX31	ENSG00000211727
Q96H79	ENSG00000146858
A0A5A6	ENSG00000276597
A0A5A6	ENSG00000282242
Q9BS86	ENSG00000042813
Q6IV72	ENSG00000204947
A0A0K0K1E9	ENSG00000253291
A0A0K0K1E9	ENSG00000282179
A0A087X0K7	ENSG00000277880
A0A087X0K7	ENSG00000282483
A0A0K0K1D8	ENSG00000211706
A0A0K0K1D8	ENSG00000281970
Q68CZ2	ENSG00000136205
P24557	ENSG00000059377
A0A0A0MS05	ENSG00000211731
A0A0A0MS05	ENSG00000282748
O60290	ENSG00000106479
P62937	ENSG00000196262
A0A0A0MS04	ENSG00000253188
A0A0A0MS04	ENSG00000282470
P17014	ENSG00000164631
P59533	ENSG00000257138
P0DP42	ENSG00000244219
Q9Y3Q8	ENSG00000166925
A0A1B0GX68	ENSG00000226660
A0A0K0K1G8	ENSG00000229769
A0A0K0K1G8	ENSG00000282007
Q8N859	ENSG00000178665
Q86UP9	ENSG00000187416
P12273	ENSG00000159763
A0A087X0M5	ENSG00000276557
A0A0K0K1C4	ENSG00000211752
A0A0K0K1C4	ENSG00000282234
Q9Y2X8	ENSG00000078967
Q03936	ENSG00000146757
P17036	ENSG00000166526
P40227	ENSG00000146731
A0A597	ENSG00000211725
A0A0K0K1B3	ENSG00000237254
A0A0K0K1B3	ENSG00000282297
A0A5B0	ENSG00000275743
A0A5B0	ENSG00000282252
Q8N6M9	ENSG00000178381
Q9UDV7	ENSG00000170265
Q86VF5	ENSG00000106384
Q9NXC5	ENSG00000164654
Q8N427	ENSG00000086288
P62256	ENSG00000186591
A0A0A0MS01	ENSG00000211694
P25311	ENSG00000160862
A0A0A6YYD4	ENSG00000276405
A0A0A6YYD4	ENSG00000282407
A0A075B6S0	ENSG00000211690
A0A0C4DH27	ENSG00000211696
A0A0B4J1U6	ENSG00000211716
Q9H9J4	ENSG00000106346
Q9C0H2	ENSG00000136295
Q13595	ENSG00000164548
P0DPI4	ENSG00000282253
P0DPI4	ENSG00000282431
A4D1E1	ENSG00000182348
A0A0J9YXY3	ENSG00000282719
A0A0J9YXY3	ENSG00000283063
Q8N0U8	ENSG00000196715
Q9H0V1	ENSG00000146802
Q8NEM1	ENSG00000173041
P78509	ENSG00000189056
P48307	ENSG00000105825
Q6ZU65	ENSG00000157741
P0C1S8	ENSG00000214102
P0C1S8	ENSG00000263042
A4D1P6	ENSG00000105875
A0A577	ENSG00000211710
Q96FA7	ENSG00000188707
A0A1B0GXF2	ENSG00000282506
A0A1B0GXF2	ENSG00000282939
Q86TI4	ENSG00000187260
P0CG23	ENSG00000236609
A0A5B7	ENSG00000232869
A0A5B7	ENSG00000282628
Q96JG6	ENSG00000004766
O14948	ENSG00000105967
Q9NWD8	ENSG00000106609
Q99603	ENSG00000211695
Q9H1D0	ENSG00000165125
A6NP11	ENSG00000182111
P17029	ENSG00000106261
Q15942	ENSG00000159840
Q15942	ENSG00000285443
Q96BV0	ENSG00000196456
Q9Y2L8	ENSG00000196652
Q9ULD5	ENSG00000196453
Q6ZMS7	ENSG00000204946
Q14593	ENSG00000198039
Q8N393	ENSG00000197362
Q9H0M4	ENSG00000078487
Q2TAL6	ENSG00000188730
Q6NSZ9	ENSG00000197037
A0A075B6N2	ENSG00000211747
Q2TB10	ENSG00000048405
Q9HBG4	ENSG00000105929
O15240	ENSG00000128564
A6NGB9	ENSG00000122574
P09544	ENSG00000105989
Q8N720	ENSG00000197343
Q92932	ENSG00000155093
Q7Z6L1	ENSG00000205356
Q9Y5L0	ENSG00000064419
P41586	ENSG00000078549
Q96HA1	ENSG00000196313
Q8N434	ENSG00000157703
Q9H2L4	ENSG00000135211
Q9H4L5	ENSG00000070882
Q8IYP2	ENSG00000258223
Q8IYP2	ENSG00000276785
A0A1B0GX95	ENSG00000253409
O94901	ENSG00000164828
A6NJT0	ENSG00000164853
Q9Y5A6	ENSG00000166529
Q8NHG8	ENSG00000180233
Q9Y4P3	ENSG00000106638
A0A1B0GX78	ENSG00000275158
O43257	ENSG00000106400
Q8IYX0	ENSG00000197123
P03979	ENSG00000211699
A0A0B4J1U4	ENSG00000211697
A0A075B6N1	ENSG00000211746
C9J7I0	ENSG00000219545
A0A1B0GUX0	ENSG00000272899
Q9Y493	ENSG00000146839
A0A0K0K1C0	ENSG00000211720
A0A0K0K1C0	ENSG00000282711
Q9UBV4	ENSG00000002745
Q9UII5	ENSG00000196247
P52744	ENSG00000197008
A0A1W2PQL4	ENSG00000241149
Q96JC4	ENSG00000185177
A8MUV8	ENSG00000214652
P0CB33	ENSG00000223614
B4DX44	ENSG00000234444
Q6NUN9	ENSG00000181220
Q5FWF6	ENSG00000198556
Q53GI3	ENSG00000160908
Q8TD17	ENSG00000197024
A0A0A0MS03	ENSG00000211715
A0A0A6YYG3	ENSG00000253534
Q8TAG5	ENSG00000170419
Q7Z2W4	ENSG00000105939
A6NFQ2	ENSG00000170379
Q9Y4C2	ENSG00000198420
A0A087WV62	ENSG00000275243
A0A087WV62	ENSG00000282415
Q8WVR3	ENSG00000146826
P01733	ENSG00000274752
P01733	ENSG00000282208
Q9NV66	ENSG00000198874
A0A5B6	ENSG00000211753
A0A5B6	ENSG00000282812
P21754	ENSG00000188372
Q96SK2	ENSG00000146842
A0A576	ENSG00000237702
A0A576	ENSG00000282624
A0A0K0K1A5	ENSG00000211721
A0A0K0K1A5	ENSG00000277110
A0A075B6L6	ENSG00000211714
Q16831	ENSG00000183696
Q8N2E2	ENSG00000146530
Q9UDV6	ENSG00000170260
Q9UBF2	ENSG00000158623
Q86VP1	ENSG00000106052
O15498	ENSG00000106636
Q3SYG4	ENSG00000122507
Q8TBZ9	ENSG00000164645
A0A0K0K1A3	ENSG00000211717
A0A0K0K1A3	ENSG00000282618
A0A0B4J2E0	ENSG00000276953
Q7Z7K2	ENSG00000181444
Q9UPZ6	ENSG00000005108
Q9BQE9	ENSG00000106635
Q9HCM3	ENSG00000122778
Q6ZWJ8	ENSG00000135253
P58546	ENSG00000105887
Q8N3F0	ENSG00000180354
O75817	ENSG00000172336
Q9UKG9	ENSG00000005469
Q5RL73	ENSG00000127993
O43933	ENSG00000127980
Q99969	ENSG00000106538
Q96I51	ENSG00000274523
Q9NYW8	ENSG00000146587
Q9NW13	ENSG00000106344
Q96EV2	ENSG00000184863
P11233	ENSG00000006451
O60896	ENSG00000122679
P0C881	ENSG00000155026
B2RC85	ENSG00000169402
Q96JH8	ENSG00000157927
Q6NTF9	ENSG00000005486
Q9UGJ0	ENSG00000106617
P47898	ENSG00000157219
Q9P0K1	ENSG00000008277
O75689	ENSG00000105963
Q8IUX7	ENSG00000106624
Q96P47	ENSG00000133612
Q8IV38	ENSG00000106524
Q8WU49	ENSG00000170279
Q9H3G5	ENSG00000106066
Q14004	ENSG00000065883
Q9Y6T7	ENSG00000136267
A4D1U4	ENSG00000257093
A4D1U4	ENSG00000262599
Q9BSQ5	ENSG00000136280
Q9P1U1	ENSG00000133627
Q9C0K3	ENSG00000106526
Q8WWH4	ENSG00000154438
Q9ULK2	ENSG00000146776
Q674R7	ENSG00000181652
P08172	ENSG00000181072
Q7RTS1	ENSG00000180535
Q86UQ4	ENSG00000179869
Q8N8U9	ENSG00000164619
Q9H0P0	ENSG00000122643
Q9UDR5	ENSG00000008311
P22303	ENSG00000087085
Q96EE4	ENSG00000169193
Q7Z695	ENSG00000133597
Q6ZNB7	ENSG00000187546
P84085	ENSG00000004059
Q92527	ENSG00000106013
P08243	ENSG00000070669
Q9UHC3	ENSG00000213199
Q8NBF6	ENSG00000105778
Q9UP83	ENSG00000164597
Q92520	ENSG00000196937
Q00056	ENSG00000197576
P20719	ENSG00000106004
P31267	ENSG00000106006
P31268	ENSG00000122592
P31269	ENSG00000078399
P08833	ENSG00000146678
P17936	ENSG00000146674
Q05084	ENSG00000003147
A0AVF1	ENSG00000105948
P05231	ENSG00000136244
Q15056	ENSG00000106682
P31260	ENSG00000253293
P31270	ENSG00000005073
P31271	ENSG00000106031
O43364	ENSG00000105996
O43365	ENSG00000105997
Q92556	ENSG00000155849
O00291	ENSG00000127946
O60381	ENSG00000105856
O60381	ENSG00000283847
B0I1T2	ENSG00000136286
P43490	ENSG00000105835
O15069	ENSG00000136274
Q8N8M0	ENSG00000167011
Q03113	ENSG00000146535
Q6IPM2	ENSG00000106012
A9QM74	ENSG00000185467
A9QM74	ENSG00000284068
Q13568	ENSG00000128604
A8MVW5	ENSG00000188175
Q13422	ENSG00000185811
P47972	ENSG00000106236
Q9HCQ7	ENSG00000105954
P01303	ENSG00000122585
P19622	ENSG00000164778
A4D126	ENSG00000214960
Q9NZV8	ENSG00000184408
O00522	ENSG00000001631
O60393	ENSG00000106410
P56749	ENSG00000157224
P56746	ENSG00000106404
Q8N158	ENSG00000213420
Q76N89	ENSG00000002746
O60921	ENSG00000136273
Q9UHC7	ENSG00000133606
Q8WXX7	ENSG00000158321
Q2PZI1	ENSG00000173852
P41250	ENSG00000106105
P63211	ENSG00000127928
Q8NCW6	ENSG00000178234
