From	To
P60331	ENSG00000215455
O94822	ENSG00000198862
Q13627	ENSG00000157540
Q9NYP3	ENSG00000159147
Q9Y3R5	ENSG00000142197
P05067	ENSG00000142192
P56748	ENSG00000156284
P12109	ENSG00000142156
P12110	ENSG00000142173
O00258	ENSG00000182093
P57055	ENSG00000183145
O43822	ENSG00000160226
Q96NY7	ENSG00000159212
P50747	ENSG00000159267
O75828	ENSG00000159231
O60469	ENSG00000171587
P48047	ENSG00000241837
Q9NYK6	ENSG00000154642
P55345	ENSG00000160310
Q9H9P2	ENSG00000154645
P57076	ENSG00000159079
P15036	ENSG00000157557
A0A0U1RR03	ENSG00000160185
B4DPZ0	ENSG00000183255
A0A1B0GW87	ENSG00000160201
A0A1B0GW87	ENSG00000275895
A8CTZ0	ENSG00000205726
Q6J334	ENSG00000205726
A0A5F9ZHZ7	ENSG00000265590
H0Y898	ENSG00000177398
H7C2R6	ENSG00000159079
H7C2H4	ENSG00000160200
A0A7P0Z4E0	ENSG00000157601
E9PG40	ENSG00000142192
A0A669KAZ0	ENSG00000265590
A8MUH2	ENSG00000154723
A0A087WWU3	ENSG00000276289
A0A0G2JLD7	ENSG00000262795
A8MY26	ENSG00000157538
A0A2R8Y5W7	ENSG00000160223
H7C304	ENSG00000159147
H7C0M5	ENSG00000142173
Q4W8S1	ENSG00000141956
B4DSZ9	ENSG00000182670
A0A0A0MS93	ENSG00000183778
H7C1Y8	ENSG00000185437
C9JYR0	ENSG00000157578
A0A096LNH5	ENSG00000280071
C9J198	ENSG00000157578
A8MXQ1	ENSG00000183255
H7C2A3	ENSG00000160299
A0A0G2JQF2	ENSG00000281775
F8WEK6	ENSG00000166979
C9JIJ8	ENSG00000157578
H0Y880	ENSG00000177398
A0A087X1C4	ENSG00000274391
C9JXS9	ENSG00000205726
C9JS02	ENSG00000166979
H7C3I5	ENSG00000205758
C9JX57	ENSG00000159079
C9JW66	ENSG00000159082
A8MTZ5	ENSG00000157551
C9J1A4	ENSG00000205726
A0A0C4DG47	ENSG00000157557
A8MZ10	ENSG00000205758
E5RHE6	ENSG00000160255
A8MZ24	ENSG00000157554
A0A2R8YDF3	ENSG00000157540
H7C366	ENSG00000159131
C9JLK6	ENSG00000156265
A0A0B4J2C9	ENSG00000160209
C9JCU0	ENSG00000159110
A0A669KAW9	ENSG00000265590
C9JG87	ENSG00000154719
C9JX40	ENSG00000185437
E5RIE4	ENSG00000160255
A0A1B0GW57	ENSG00000156299
H7C239	ENSG00000241837
C9JKZ3	ENSG00000184012
C9J130	ENSG00000180530
H7C253	ENSG00000155313
A0A804HI63	ENSG00000249624
E9PFP8	ENSG00000183570
H7BZ56	ENSG00000159082
C9JQX8	ENSG00000160216
A0A669KBG3	ENSG00000265590
H7BYF8	ENSG00000205929
H7BYF8	ENSG00000262938
C9JJU7	ENSG00000160256
A0A3B3ISA8	ENSG00000182093
C9JM33	ENSG00000159110
H0Y3S0	ENSG00000188992
A0A0D9SGJ6	ENSG00000159082
A0A2R8YDR7	ENSG00000160221
E7EPZ0	ENSG00000171189
A0A2R8YFK6	ENSG00000175894
A0A7I2YQ98	ENSG00000184012
E9PGK7	ENSG00000142185
A0A0U1RRC9	ENSG00000160185
J3QT27	ENSG00000183570
A0A2R8Y6L5	ENSG00000157540
A0A669KAW6	ENSG00000242220
A0A087X1W7	ENSG00000166351
B5MC74	ENSG00000166979
A0A2R8YEY4	ENSG00000157540
H9KVD0	ENSG00000157601
H7C1T8	ENSG00000155313
H7C3H0	ENSG00000142149
A8MXR3	ENSG00000160310
A0A590UJP9	ENSG00000157557
S4R3T2	ENSG00000198862
A0A2R8YGW7	ENSG00000278961
H7C1F6	ENSG00000160221
C9JWM1	ENSG00000159216
A0A7I2V5N2	ENSG00000184012
A0A0C4DG27	ENSG00000159267
C9JRD7	ENSG00000157578
H0Y3Z8	ENSG00000249624
A0A7I2V474	ENSG00000184012
A0A2R8Y550	ENSG00000278961
A8MTF8	ENSG00000183844
A6NND8	ENSG00000205758
H7C0Z5	ENSG00000243646
A0A7P0Z4E8	ENSG00000183486
C9J444	ENSG00000205927
F8WF64	ENSG00000205758
V9GYT5	ENSG00000159216
H0Y7J7	ENSG00000205726
A0A7I2V400	ENSG00000154734
H7BXJ5	ENSG00000205581
H0YEX9	ENSG00000154721
F8WBF4	ENSG00000142188
F8WBF4	ENSG00000263160
A0A0U1RQY9	ENSG00000160185
H7C3V3	ENSG00000185437
F8WD19	ENSG00000159147
A0A590UJY7	ENSG00000275464
A6NMA8	ENSG00000205758
H0Y3G5	ENSG00000205726
H3BTQ3	ENSG00000173638
A0A1B0GTI5	ENSG00000243646
J3KPK1	ENSG00000159082
C9J0W5	ENSG00000157551
H9KVB1	ENSG00000159216
H7BZW1	ENSG00000265590
E9PD55	ENSG00000159200
C9JLV3	ENSG00000182093
B7WPK3	ENSG00000160282
A0A0U1RR38	ENSG00000160185
A6NHJ8	ENSG00000205758
F8WE24	ENSG00000160218
A0A0A0MSG8	ENSG00000197381
J3QSZ5	ENSG00000159140
C9J544	ENSG00000241945
C9JAL0	ENSG00000205758
A0A669KAW7	ENSG00000265590
A0A3B3ISE5	ENSG00000182093
F8WCB9	ENSG00000184787
A0A669KBD0	ENSG00000242220
A0A494C0K9	ENSG00000241837
A0A0G2JLC6	ENSG00000262795
H0YM69	ENSG00000160199
H7C3F1	ENSG00000205726
H7C0C1	ENSG00000249209
H7BYT0	ENSG00000160180
C9J0T5	ENSG00000142182
H7C3D9	ENSG00000159079
A8MZH8	ENSG00000183255
A0A669KB91	ENSG00000242220
H9KVC7	ENSG00000157601
H7C3A5	ENSG00000160285
H7C3A5	ENSG00000281289
F8WF11	ENSG00000159128
A0A087X1C6	ENSG00000215454
E9PGV9	ENSG00000160179
F8W8U9	ENSG00000142197
A0A3B3IUG4	ENSG00000182093
C9JLA2	ENSG00000154640
C9JLA2	ENSG00000281484
H9KVC3	ENSG00000157601
H7BZC8	ENSG00000159086
H7C2X2	ENSG00000142149
A0A494C0K3	ENSG00000142166
H0Y500	ENSG00000185658
A0A2R8Y6I6	ENSG00000157540
E9PMS7	ENSG00000182670
H7C2T5	ENSG00000186866
C9J8K6	ENSG00000173638
H7C068	ENSG00000241837
A0A087WZG8	ENSG00000188992
C9J114	ENSG00000142166
A0A804HLB9	ENSG00000288711
A0A8C8KJZ9	ENSG00000160202
H7C3B4	ENSG00000183527
C9J293	ENSG00000157578
H7C2G8	ENSG00000159140
V9GYT3	ENSG00000159216
F8VZ95	ENSG00000265590
A0A8C8QSB1	ENSG00000159267
A6NL93	ENSG00000205581
E7EPG3	ENSG00000157551
A0A804HJ28	ENSG00000142156
A0A8C8KJI4	ENSG00000205670
F8WC22	ENSG00000159147
A0A087X0S5	ENSG00000142156
A0A494C0P2	ENSG00000142166
A0A669KB30	ENSG00000265590
A0A804CBI3	ENSG00000185437
E7ENK3	ENSG00000171189
E7EWH7	ENSG00000160202
V9GYW9	ENSG00000159200
A0A590UJR2	ENSG00000157557
E7ER26	ENSG00000141956
A8MX39	ENSG00000157554
C9JKT1	ENSG00000185808
H7C2W4	ENSG00000159086
H9KVB6	ENSG00000156256
V9GY84	ENSG00000159147
F8WDX2	ENSG00000243646
H0YCB6	ENSG00000160298
H0Y8E5	ENSG00000177398
A0A096LNT6	ENSG00000182093
B7WPR2	ENSG00000160183
A0A804HKA1	ENSG00000288711
C9J818	ENSG00000159079
F8WD69	ENSG00000159131
A0A096LPE5	ENSG00000277117
A0A0C4DGX7	ENSG00000186866
H7BZC2	ENSG00000159082
A0A0G2JLE2	ENSG00000262795
C9JZK8	ENSG00000205758
F2Z2Q0	ENSG00000160221
H0Y3S4	ENSG00000177398
A0A7I2V5F9	ENSG00000184012
A0A6Q8PFK4	ENSG00000159267
A0A3B3IT79	ENSG00000182093
H7C257	ENSG00000159140
C9JB05	ENSG00000184012
C9K067	ENSG00000159110
H7C409	ENSG00000185658
A0A0J9YX21	ENSG00000275464
A0A2R8Y4K8	ENSG00000155307
H7BZR9	ENSG00000185658
A0A669KBM6	ENSG00000265590
A0A087WYE8	ENSG00000277282
C9J5Y1	ENSG00000184012
C9JTV6	ENSG00000159131
A0A7I2V650	ENSG00000184012
A0A7I2V509	ENSG00000184012
A0A096LPK6	ENSG00000279493
C9J315	ENSG00000160285
H7BZ57	ENSG00000182670
A0A087WT19	ENSG00000221837
H0Y6W3	ENSG00000205726
H9KVC9	ENSG00000157601
H7C315	ENSG00000160282
C9JH44	ENSG00000142173
A0A0G2JLE8	ENSG00000262795
H7C1S4	ENSG00000159140
A0A7I2V5J1	ENSG00000154734
H7C4C8	ENSG00000156261
C9JSF2	ENSG00000160207
A0A6I8PS25	ENSG00000288593
A0A494C1E4	ENSG00000154736
V9GY04	ENSG00000159263
F6SSA2	ENSG00000183036
H7BZX8	ENSG00000159263
A0A0G2JRS5	ENSG00000281484
A0A0C4DG58	ENSG00000159216
A0A6Q8PFK1	ENSG00000141956
C9JJT2	ENSG00000185437
A0A1B0GU52	ENSG00000243646
A0A494C0I6	ENSG00000286224
E5RFI0	ENSG00000160255
H0YIR5	ENSG00000159256
H7BYG7	ENSG00000171189
F8VX74	ENSG00000157551
A0A804HLE8	ENSG00000159110
A0A087WXN5	ENSG00000215454
F8VW46	ENSG00000157551
H0Y856	ENSG00000177398
A8MTS1	ENSG00000185917
A8MT14	ENSG00000160209
H0Y4T2	ENSG00000173638
E7EMI5	ENSG00000157540
F8WDB1	ENSG00000184787
A0A0A0MSZ7	ENSG00000160294
H7C1T9	ENSG00000160298
A0A1D5RMP5	ENSG00000157578
A0A494C035	ENSG00000205581
B4DFW0	ENSG00000156265
H7C3V1	ENSG00000249624
F8WE34	ENSG00000159128
A0A096LP73	ENSG00000280071
A0A3B3ITX9	ENSG00000285815
C9J5D2	ENSG00000157578
C9JNR9	ENSG00000205758
E7EWV2	ENSG00000157551
A0A590UKB9	ENSG00000275464
E9PG70	ENSG00000154646
A0A0C4DG14	ENSG00000205758
H0Y463	ENSG00000185658
J3KTL9	ENSG00000242220
A0A804HKA5	ENSG00000160282
E9PCE7	ENSG00000182670
A6NEL0	ENSG00000205581
M0QZP0	ENSG00000156273
C9J9Z3	ENSG00000157578
H7C3S0	ENSG00000205758
A0A140TA71	ENSG00000262473
H7C429	ENSG00000205726
A0A669KAZ9	ENSG00000265590
A0A0G2JRT0	ENSG00000281484
E5RK54	ENSG00000160255
A0A7P0T9I6	ENSG00000157601
A0A7I2YQL5	ENSG00000154734
J3KNI6	ENSG00000160255
E5RIG7	ENSG00000160255
A0A669KBI0	ENSG00000265590
A0A7I2V3D1	ENSG00000184012
A0A2R8Y443	ENSG00000157540
H7C2P9	ENSG00000241837
C9J184	ENSG00000160216
H7C2G3	ENSG00000160221
H7C2H9	ENSG00000160310
Q9NX33	ENSG00000159079
D6PAW0	ENSG00000205726
F2Z2W6	ENSG00000205581
K4DIA0	ENSG00000160223
F8W7U0	ENSG00000205726
B5MCZ0	ENSG00000159128
C9JL26	ENSG00000160216
A8MZI9	ENSG00000159216
C9JKD9	ENSG00000160179
A0A494BZU5	ENSG00000142166
A0A087WZD6	ENSG00000189169
Q8WY19	ENSG00000171587
C9JYV0	ENSG00000185917
A0A0A0MRG2	ENSG00000142192
E9PMP8	ENSG00000182670
A0A096LPI6	ENSG00000276612
A0A096LNJ1	ENSG00000280071
A0A087WU88	ENSG00000276289
S6FRS6	ENSG00000155307
A0A1B0GUG9	ENSG00000180530
A0A087WT16	ENSG00000142185
H7C176	ENSG00000159110
C9JBJ1	ENSG00000159131
C9JTX1	ENSG00000157551
H7C2G0	ENSG00000185437
C9J990	ENSG00000156265
H7C006	ENSG00000159147
F8WDE1	ENSG00000159110
E5RGK9	ENSG00000160255
E9PDJ2	ENSG00000159200
C9K0F7	ENSG00000205758
H7C2U0	ENSG00000156261
H7C338	ENSG00000205758
J3KQV8	ENSG00000159082
H0Y523	ENSG00000205726
A0A0C4DFS2	ENSG00000154645
H7C1M2	ENSG00000159140
D3DSE6	ENSG00000159079
C9JCQ9	ENSG00000159267
A8MU27	ENSG00000184900
A0A3B3ISE9	ENSG00000285815
V9GY77	ENSG00000242220
H7C4B6	ENSG00000156273
A0A1W2PS52	ENSG00000160213
A0A1W2PQG6	ENSG00000160213
E7EUY1	ENSG00000159128
A0A096LP57	ENSG00000280071
F8W8T1	ENSG00000157601
C9JZQ8	ENSG00000142185
H7C1W6	ENSG00000160200
A8MVG7	ENSG00000160255
C9JAG2	ENSG00000157557
B5MDW0	ENSG00000157554
C9JZQ9	ENSG00000183486
C9JIU9	ENSG00000185917
A0A096LNK8	ENSG00000182093
H7C3Z1	ENSG00000182670
C9IYH8	ENSG00000156273
C9J1Z6	ENSG00000159082
A0A2R8Y6K9	ENSG00000160221
Q96B65	ENSG00000155313
F8VZL7	ENSG00000156273
A8MUA9	ENSG00000184900
U3KPS7	ENSG00000157578
C9JKP4	ENSG00000173638
N0GVR9	ENSG00000157540
F2Z2Y5	ENSG00000205581
A0A0C4DG69	ENSG00000160190
E7EVF9	ENSG00000173276
A0A096LPJ9	ENSG00000276076
Q5KS07	ENSG00000173276
A0A0G2JQD0	ENSG00000281289
D6RE82	ENSG00000160214
C9J9T4	ENSG00000183486
H7C1V5	ENSG00000159128
H7C1V5	ENSG00000262795
A8MV33	ENSG00000160209
F2Z2Y4	ENSG00000160209
A8MT23	ENSG00000182670
C9JQZ7	ENSG00000205726
A0A088AWP2	ENSG00000157554
A0A7P0T9R0	ENSG00000157601
E7EPN6	ENSG00000160199
H7C2W0	ENSG00000160200
A0A096LPH7	ENSG00000280433
H7C079	ENSG00000156299
H0Y5I9	ENSG00000185658
C9JZG2	ENSG00000159131
S6FW71	ENSG00000186866
C9K0I4	ENSG00000142188
C9K0I4	ENSG00000263160
A0A096LP12	ENSG00000160221
A0A096LP12	ENSG00000280071
C9JS04	ENSG00000183486
H7C097	ENSG00000182670
B7Z1T1	ENSG00000182093
B4DLW3	ENSG00000182093
D3DSM0	ENSG00000160255
Q49AR5	ENSG00000160282
H7BZB0	ENSG00000157617
C9JH41	ENSG00000160298
A0A494C0E2	ENSG00000142166
H7C0V9	ENSG00000142192
H7C457	ENSG00000182871
F8WDH1	ENSG00000142188
F8WDH1	ENSG00000263160
E9PQ63	ENSG00000159228
C9JFZ1	ENSG00000159082
A0A494C0X7	ENSG00000160255
A0A2R8Y588	ENSG00000160221
A8MTY9	ENSG00000157538
C9JSP0	ENSG00000159147
F8W8A5	ENSG00000159147
A0A2R8Y6E4	ENSG00000142178
E7EPY9	ENSG00000171189
C9J4K5	ENSG00000159147
H0Y4A7	ENSG00000185658
H0Y4R9	ENSG00000185658
A0A087WUI7	ENSG00000171587
A8MTM1	ENSG00000159228
C9JPA1	ENSG00000185917
H7C086	ENSG00000241837
A0A0C4DG64	ENSG00000166979
A8MRB1	ENSG00000160307
A8MVK1	ENSG00000157551
C9J256	ENSG00000185917
C9JK35	ENSG00000160216
A0A0B4J2E5	ENSG00000275464
C9JMP6	ENSG00000156273
C9JFB6	ENSG00000157578
C9IYR0	ENSG00000156273
C9JQD0	ENSG00000205758
E7EVZ9	ENSG00000160255
H7C1C1	ENSG00000159147
F8WBH7	ENSG00000183527
H7C2L2	ENSG00000142192
A0A494C143	ENSG00000160305
E7ETB0	ENSG00000154642
H7C1M7	ENSG00000159147
H7BYE5	ENSG00000182093
H7BYH4	ENSG00000142168
C9JMA6	ENSG00000160200
C9JEL4	ENSG00000183486
C9JKQ7	ENSG00000159131
H7BYG8	ENSG00000198862
H7BXV5	ENSG00000182871
F8WEU2	ENSG00000141959
E5RK25	ENSG00000160255
A0A087WYX1	ENSG00000160310
A0A087X1L8	ENSG00000277117
A0A0C4DG41	ENSG00000157554
H7C404	ENSG00000184221
A0A0U1RQL4	ENSG00000160185
E9PIL5	ENSG00000173638
H0YHQ4	ENSG00000159256
C9JMB5	ENSG00000156299
E9PD61	ENSG00000171189
C9JWV5	ENSG00000185917
A0A0G2JS81	ENSG00000281289
H7C2K1	ENSG00000205758
E5RI60	ENSG00000154734
H7C0X3	ENSG00000205758
E5RHT0	ENSG00000160255
A0A669KAY3	ENSG00000265590
H0Y887	ENSG00000177398
H7C384	ENSG00000182093
H9KV31	ENSG00000154654
A0A2Q2TCK2	ENSG00000188992
