From	To
Q9BQ67	ENSG00000105447
Q92619	ENSG00000180448
Q9UF12	ENSG00000250799
P81172	ENSG00000105697
Q9UNZ5	ENSG00000104979
Q9Y2N7	ENSG00000124440
Q9H665	ENSG00000126246
P06213	ENSG00000171105
Q8N6L0	ENSG00000161609
Q9P0G3	ENSG00000129437
Q9UBX7	ENSG00000167757
P07288	ENSG00000142515
Q96MG2	ENSG00000167476
Q6NY19	ENSG00000186994
O15554	ENSG00000104783
Q96BZ8	ENSG00000105617
Q96BZ8	ENSG00000276959
Q96BZ8	ENSG00000278516
Q96BZ8	ENSG00000276774
Q96BZ8	ENSG00000277808
Q96BZ8	ENSG00000277457
Q96BZ8	ENSG00000278426
Q96BZ8	ENSG00000276628
Q96BZ8	ENSG00000278257
Q96BZ8	ENSG00000275935
O95402	ENSG00000105085
Q9Y6R0	ENSG00000105245
Q96M63	ENSG00000105479
Q8NGA1	ENSG00000170929
Q9H6K4	ENSG00000125741
A0A1W2PQ73	ENSG00000268041
O15552	ENSG00000126262
A8MVS5	ENSG00000214212
Q96EF6	ENSG00000269190
Q96EF6	ENSG00000282954
O14558	ENSG00000004776
Q8IZJ0	ENSG00000183709
O76100	ENSG00000127515
Q8NEA5	ENSG00000177025
O95633	ENSG00000070404
O43681	ENSG00000198356
P30679	ENSG00000060558
P42701	ENSG00000096996
O00754	ENSG00000104774
O15399	ENSG00000105464
Q16617	ENSG00000105374
O95782	ENSG00000196961
P35613	ENSG00000172270
Q8WUQ7	ENSG00000105298
Q96L12	ENSG00000269058
Q9HCS2	ENSG00000186204
P03971	ENSG00000104899
Q9BXT2	ENSG00000130433
P0DN86	ENSG00000189052
P0DN86	ENSG00000104827
P0DN86	ENSG00000213030
Q2WEN9	ENSG00000213892
Q3KPI0	ENSG00000007129
Q3KPI0	ENSG00000278565
P18858	ENSG00000105486
P06731	ENSG00000105388
P49715	ENSG00000245848
P20138	ENSG00000105383
P11049	ENSG00000104894
Q9BYD5	ENSG00000105427
O43921	ENSG00000099617
P36969	ENSG00000167468
Q9H6B9	ENSG00000105131
P29992	ENSG00000088256
Q6UW32	ENSG00000188293
O15382	ENSG00000105552
Q7Z7A3	ENSG00000142544
Q99418	ENSG00000105443
P60606	ENSG00000178531
P31944	ENSG00000105141
P20273	ENSG00000012124
Q92839	ENSG00000105509
Q9GZP8	ENSG00000167644
Q17RQ9	ENSG00000179846
Q8TF44	ENSG00000183186
Q09013	ENSG00000104936
Q8TE68	ENSG00000131037
Q96CN4	ENSG00000142459
Q9BVV8	ENSG00000228300
Q9H0B3	ENSG00000130518
A8MZ59	ENSG00000213921
A8MZ59	ENSG00000280774
Q68CJ9	ENSG00000060566
Q9Y6V7	ENSG00000105671
P19235	ENSG00000187266
O15063	ENSG00000166398
O94927	ENSG00000249115
Q14318	ENSG00000105701
Q8NHK3	ENSG00000278481
Q8NHK3	ENSG00000275937
Q8NHK3	ENSG00000275436
Q8NHK3	ENSG00000284089
Q14954	ENSG00000276327
Q14954	ENSG00000278304
Q14954	ENSG00000278120
Q14954	ENSG00000273603
Q14954	ENSG00000275421
Q14954	ENSG00000273517
Q14954	ENSG00000284560
Q14954	ENSG00000284150
Q14954	ENSG00000284120
P43631	ENSG00000277885
P43631	ENSG00000276425
P43631	ENSG00000274438
P43631	ENSG00000274518
P43631	ENSG00000275253
P43631	ENSG00000276139
P43631	ENSG00000275452
P43631	ENSG00000278300
P43631	ENSG00000275737
P43631	ENSG00000275735
P43631	ENSG00000276258
P43631	ENSG00000278152
Q14952	ENSG00000277657
Q14952	ENSG00000278306
Q14952	ENSG00000277163
Q14952	ENSG00000284039
P43632	ENSG00000276885
P43632	ENSG00000274957
P43632	ENSG00000276634
P43632	ENSG00000275731
P43632	ENSG00000276395
P43632	ENSG00000275353
P43632	ENSG00000274947
P43632	ENSG00000274406
P43632	ENSG00000276154
P43632	ENSG00000284264
P43632	ENSG00000283870
P43632	ENSG00000283882
Q14953	ENSG00000284217
Q14953	ENSG00000288206
Q14953	ENSG00000288357
Q1ZYL8	ENSG00000099840
P52333	ENSG00000105639
Q13351	ENSG00000105610
Q96GS6	ENSG00000129968
C9JUS6	ENSG00000224420
Q6ZSZ5	ENSG00000104880
Q9NSK7	ENSG00000131943
P20648	ENSG00000105675
Q9BPU9	ENSG00000123810
Q9P1Y5	ENSG00000076826
Q8TCG5	ENSG00000169169
Q8TEK3	ENSG00000104885
Q6YFQ2	ENSG00000160471
Q8IWA5	ENSG00000129353
Q2M2I3	ENSG00000105523
P24390	ENSG00000105438
Q9UBC2	ENSG00000127527
Q6IPT2	ENSG00000142530
Q8N5Q1	ENSG00000180043
Q9NZN4	ENSG00000024422
B6SEH8	ENSG00000269526
O95571	ENSG00000105755
P55899	ENSG00000104870
O14556	ENSG00000105679
I3L3R5	ENSG00000262484
I3L3R5	ENSG00000283099
P49366	ENSG00000095059
Q14002	ENSG00000007306
P31997	ENSG00000124469
P11509	ENSG00000255974
O14579	ENSG00000105669
Q14576	ENSG00000196361
Q17R55	ENSG00000177558
P07992	ENSG00000012061
Q14802	ENSG00000089356
O60234	ENSG00000130755
O95336	ENSG00000130313
Q8IWX8	ENSG00000085872
Q8NI99	ENSG00000130812
Q9BY76	ENSG00000167772
Q86WG3	ENSG00000167654
Q08477	ENSG00000186529
O14842	ENSG00000126266
P49862	ENSG00000169035
Q9UKQ9	ENSG00000213022
Q8TAC2	ENSG00000161677
P17535	ENSG00000130522
Q969F8	ENSG00000116014
O15529	ENSG00000126251
Q8N6Q3	ENSG00000204936
P24903	ENSG00000197446
Q9BT04	ENSG00000010361
Q9UBC7	ENSG00000197487
Q9UM11	ENSG00000105325
Q8TAE8	ENSG00000179271
O75293	ENSG00000099860
Q9NXK8	ENSG00000127452
Q6E0U4	ENSG00000161249
Q92945	ENSG00000088247
P21217	ENSG00000171124
Q92782	ENSG00000011332
O00148	ENSG00000123136
Q15717	ENSG00000066044
O14526	ENSG00000130475
Q8NI29	ENSG00000161243
P30049	ENSG00000099624
P20749	ENSG00000069399
P30043	ENSG00000090013
P0DP25	ENSG00000160014
Q8N907	ENSG00000179284
O75493	ENSG00000063180
Q14147	ENSG00000134815
P55199	ENSG00000105656
P02792	ENSG00000087086
Q9UMN6	ENSG00000272333
Q9BWC9	ENSG00000173581
P27797	ENSG00000179218
P21730	ENSG00000197405
Q8WXF8	ENSG00000160570
A1L0T0	ENSG00000105135
Q9BT25	ENSG00000131351
Q8IU54	ENSG00000182393
A8MUM7	ENSG00000249861
Q05315	ENSG00000105205
Q6ISS4	ENSG00000167618
Q6ISS4	ENSG00000274084
Q6ISS4	ENSG00000277335
Q9GZU1	ENSG00000090674
Q02080	ENSG00000213999
Q7Z7M0	ENSG00000105429
Q8N594	ENSG00000008382
O60500	ENSG00000161270
O14581	ENSG00000185385
O76099	ENSG00000127530
Q10589	ENSG00000130303
Q9BQD3	ENSG00000105700
Q8NHJ6	ENSG00000186818
Q8NHJ6	ENSG00000275730
Q96RA2	ENSG00000188000
P54368	ENSG00000104904
O00459	ENSG00000105647
Q8N7H5	ENSG00000006712
Q9UP65	ENSG00000105499
P59045	ENSG00000179873
O60404	ENSG00000171936
Q8NGA6	ENSG00000172519
O00168	ENSG00000266964
Q9NW61	ENSG00000104886
Q16696	ENSG00000197838
Q8IXT2	ENSG00000142025
Q8N6I1	ENSG00000176396
Q96KS0	ENSG00000269858
Q11128	ENSG00000130383
P55318	ENSG00000170608
P52272	ENSG00000099783
Q6UWQ7	ENSG00000204866
P12980	ENSG00000104903
O60331	ENSG00000186111
Q8N2W9	ENSG00000105229
Q8IY17	ENSG00000032444
Q8WZA9	ENSG00000167378
C9JVW0	ENSG00000257704
Q8IYV9	ENSG00000182264
Q96BX8	ENSG00000172081
Q9BXK1	ENSG00000129911
Q9UKR0	ENSG00000186474
P20151	ENSG00000167751
Q96B70	ENSG00000274495
Q96B70	ENSG00000273574
O75251	ENSG00000115286
Q9UKR3	ENSG00000167759
Q9Y337	ENSG00000167754
Q92876	ENSG00000167755
Q9Y5K2	ENSG00000167749
Q969V3	ENSG00000125912
Q86YP4	ENSG00000167491
Q96G91	ENSG00000244165
P48546	ENSG00000010310
Q86UW8	ENSG00000187664
A1L1A6	ENSG00000216588
Q2NL68	ENSG00000167595
Q96D98	ENSG00000176401
Q5UCC4	ENSG00000161671
P18074	ENSG00000104884
P38117	ENSG00000105379
Q17RN3	ENSG00000130244
Q8TDF6	ENSG00000171777
Q9H9S5	ENSG00000181027
O75388	ENSG00000142511
Q8IZI9	ENSG00000197110
Q9Y257	ENSG00000099337
P05129	ENSG00000126583
O43293	ENSG00000167657
Q9NQT4	ENSG00000077348
O00321	ENSG00000105672
P26599	ENSG00000011304
Q9HB09	ENSG00000126453
Q86XM0	ENSG00000174898
Q6ZRH7	ENSG00000099338
P82251	ENSG00000021488
Q9NWV8	ENSG00000105393
Q6NT55	ENSG00000171954
Q9HBW0	ENSG00000064547
O95274	ENSG00000124466
Q86XR2	ENSG00000167483
O76036	ENSG00000189430
O76036	ENSG00000273535
O76036	ENSG00000275156
O76036	ENSG00000278362
O95897	ENSG00000105088
Q7RTR0	ENSG00000185792
Q8TCE9	ENSG00000006659
O75594	ENSG00000008438
P20813	ENSG00000197408
Q9HCT0	ENSG00000070388
Q92947	ENSG00000105607
Q9NPR9	ENSG00000125734
P20809	ENSG00000095752
Q9P0J0	ENSG00000186010
Q9BYU1	ENSG00000105717
Q9NXJ5	ENSG00000130517
Q9Y664	ENSG00000118162
Q9UK45	ENSG00000130332
O95167	ENSG00000170906
O95167	ENSG00000275724
O95167	ENSG00000276220
O95167	ENSG00000273642
O95167	ENSG00000278365
O95167	ENSG00000274359
O95167	ENSG00000275605
O95167	ENSG00000276766
O95167	ENSG00000276061
O95167	ENSG00000277722
O60391	ENSG00000116032
A6NDZ8	ENSG00000205718
Q9Y2X0	ENSG00000175221
Q86W25	ENSG00000173572
Q92692	ENSG00000130202
P53041	ENSG00000011485
P55055	ENSG00000131408
Q9UNW9	ENSG00000104967
Q8NGA0	ENSG00000161807
Q96PD5	ENSG00000161031
Q96S99	ENSG00000166289
P08651	ENSG00000141905
Q86WQ0	ENSG00000184162
Q9NPI5	ENSG00000077009
O60403	ENSG00000171942
Q86V59	ENSG00000182013
Q00887	ENSG00000183668
Q01201	ENSG00000104856
Q6ZS11	ENSG00000187994
Q6ZS11	ENSG00000282895
P78329	ENSG00000186115
Q6ZVX7	ENSG00000188505
Q63ZY3	ENSG00000197256
Q92952	ENSG00000105642
P56470	ENSG00000171747
P56470	ENSG00000282992
Q8N9T8	ENSG00000129347
Q96GY3	ENSG00000267796
Q8WXI7	ENSG00000181143
Q9Y3U8	ENSG00000130255
Q9BV68	ENSG00000070423
Q6ZNF0	ENSG00000183760
O00555	ENSG00000141837
Q9NNX6	ENSG00000090659
P20853	ENSG00000198077
P24158	ENSG00000196415
P24158	ENSG00000277804
Q8N350	ENSG00000099625
P62955	ENSG00000105605
Q9NT99	ENSG00000131409
Q6PI73	ENSG00000244482
Q6PI73	ENSG00000274148
Q6PI73	ENSG00000275539
Q96T60	ENSG00000039650
O60542	ENSG00000125650
P36507	ENSG00000126934
Q8IYS5	ENSG00000170909
Q8IYS5	ENSG00000276982
Q8IYS5	ENSG00000277088
Q8IYS5	ENSG00000274703
Q8IYS5	ENSG00000278533
Q8IYS5	ENSG00000275551
Q8IYS5	ENSG00000275736
Q8IYS5	ENSG00000275644
Q8IYS5	ENSG00000273511
Q8IYS5	ENSG00000278378
P59046	ENSG00000142405
Q99748	ENSG00000171119
Q9UM47	ENSG00000074181
Q3SX64	ENSG00000181781
Q6T4P5	ENSG00000129951
Q6GTX8	ENSG00000167613
Q6GTX8	ENSG00000276053
Q6GTX8	ENSG00000278154
Q6GTX8	ENSG00000274110
Q6GTX8	ENSG00000276163
P01130	ENSG00000130164
A6NI73	ENSG00000187116
A6NI73	ENSG00000278355
A6NI73	ENSG00000274914
A6NI73	ENSG00000274113
A6NI73	ENSG00000275404
Q6UWN0	ENSG00000273111
Q6UWN5	ENSG00000159871
Q4ZIN3	ENSG00000182087
Q9NX70	ENSG00000063322
Q86Y39	ENSG00000174886
O60431	ENSG00000094661
Q8NG97	ENSG00000181733
O75864	ENSG00000104866
Q9BZL4	ENSG00000125503
O75807	ENSG00000087074
P32119	ENSG00000167815
A0A1W2PS18	ENSG00000283758
O43633	ENSG00000130724
C9JSJ3	ENSG00000237452
P35269	ENSG00000125651
Q9NX61	ENSG00000064545
A8MXV4	ENSG00000213965
Q9NZM5	ENSG00000105373
O60412	ENSG00000127529
Q8NGA5	ENSG00000176231
A6NDB9	ENSG00000187867
A6NDB9	ENSG00000288318
O75781	ENSG00000099864
Q96HA9	ENSG00000104883
Q16512	ENSG00000123143
O00411	ENSG00000099821
Q9Y286	ENSG00000168995
A0A286YF18	ENSG00000284638
Q8IXJ6	ENSG00000068903
Q8IXJ6	ENSG00000283100
Q9BQ49	ENSG00000214046
Q8N196	ENSG00000177045
P0DL12	ENSG00000268182
Q8N6T7	ENSG00000077463
O75264	ENSG00000095932
Q96LC7	ENSG00000142512
Q96RL6	ENSG00000161640
Q96PQ1	ENSG00000254521
Q08ET2	ENSG00000254415
O75182	ENSG00000127511
P46781	ENSG00000170889
P46781	ENSG00000278270
P46781	ENSG00000278081
P46781	ENSG00000274950
P46781	ENSG00000274646
P46781	ENSG00000277359
P46781	ENSG00000274626
P46781	ENSG00000274005
P46781	ENSG00000275323
P46781	ENSG00000277079
P08621	ENSG00000104852
Q9H0K4	ENSG00000104941
Q92911	ENSG00000105641
O95182	ENSG00000267855
Q8WTR8	ENSG00000142233
A0A5F9ZHS7	ENSG00000268480
O60422	ENSG00000205922
P37198	ENSG00000213024
Q149M9	ENSG00000188039
Q15424	ENSG00000160633
Q13332	ENSG00000105426
P39019	ENSG00000105372
Q6PIF2	ENSG00000161860
Q0VAF6	ENSG00000179751
Q9BXM0	ENSG00000105227
P48556	ENSG00000099341
Q96K37	ENSG00000127526
Q96IW2	ENSG00000105251
Q9H254	ENSG00000160460
Q96FF7	ENSG00000141854
Q96FF7	ENSG00000288191
Q15072	ENSG00000167635
P13686	ENSG00000102575
P11464	ENSG00000231924
O75792	ENSG00000104889
Q6UWP8	ENSG00000189001
Q8TDM5	ENSG00000177202
W5XKT8	ENSG00000182310
Q9UBE0	ENSG00000142230
Q8NG98	ENSG00000174667
Q96HR9	ENSG00000115255
Q8TBC3	ENSG00000160410
Q9UBT2	ENSG00000126261
C9JI98	ENSG00000233493
O43291	ENSG00000167642
Q9NWS0	ENSG00000104872
O14559	ENSG00000004777
Q9BRY0	ENSG00000141873
Q13487	ENSG00000104976
Q9H7N4	ENSG00000126461
Q9BSV6	ENSG00000170892
Q9BSV6	ENSG00000274796
Q9BSV6	ENSG00000278605
Q9BSV6	ENSG00000274129
Q9BSV6	ENSG00000278622
Q9BSV6	ENSG00000274078
Q9BSV6	ENSG00000273896
Q9BSV6	ENSG00000278712
Q9BSV6	ENSG00000274672
Q9BSV6	ENSG00000275165
Q9UHV2	ENSG00000197019
A6NC86	ENSG00000234465
Q3MIN7	ENSG00000205517
P21817	ENSG00000196218
Q9Y2G9	ENSG00000064932
Q9Y2G9	ENSG00000278788
O95977	ENSG00000125910
Q969E2	ENSG00000227500
P62316	ENSG00000125743
O95707	ENSG00000105171
M0QZC1	ENSG00000269855
O15389	ENSG00000268500
O15389	ENSG00000105501
P62249	ENSG00000105193
O14593	ENSG00000064490
O94763	ENSG00000105176
Q9BSG5	ENSG00000132026
Q9H228	ENSG00000180739
P67936	ENSG00000167460
Q15102	ENSG00000079462
Q9BV20	ENSG00000037757
Q6NSJ2	ENSG00000176531
Q6PCB7	ENSG00000130304
P09012	ENSG00000077312
Q9BSF4	ENSG00000142444
O43765	ENSG00000104969
P59797	ENSG00000186838
P13805	ENSG00000105048
Q9H3T3	ENSG00000167680
Q15833	ENSG00000076944
A6NC51	ENSG00000180061
P15923	ENSG00000071564
Q14151	ENSG00000130254
O43615	ENSG00000104980
H3BV60	ENSG00000260001
P0C1Z6	ENSG00000105619
P0C1Z6	ENSG00000276504
P0C1Z6	ENSG00000278161
P0C1Z6	ENSG00000276022
P0C1Z6	ENSG00000273833
P0C1Z6	ENSG00000274073
P0C1Z6	ENSG00000276263
P0C1Z6	ENSG00000276296
P0C1Z6	ENSG00000275086
P0C1Z6	ENSG00000276323
P11465	ENSG00000242221
P22670	ENSG00000132005
P22670	ENSG00000288283
Q07020	ENSG00000063177
O15446	ENSG00000117877
Q15562	ENSG00000074219
Q99426	ENSG00000105254
Q6ZNR0	ENSG00000142046
Q9H808	ENSG00000104953
Q96RE7	ENSG00000160877
O43688	ENSG00000141934
Q8N661	ENSG00000180089
Q96T88	ENSG00000276043
Q96AN5	ENSG00000161558
Q2MJR0	ENSG00000188766
O00267	ENSG00000196235
A1L4H1	ENSG00000179954
Q07699	ENSG00000105711
O60292	ENSG00000105738
Q9NQ55	ENSG00000130810
Q06520	ENSG00000105398
P50552	ENSG00000125753
Q9NZ43	ENSG00000053501
P15498	ENSG00000141968
O43379	ENSG00000075702
Q8N1G1	ENSG00000079313
Q9Y6X3	ENSG00000129933
Q9NP81	ENSG00000104835
Q9NP81	ENSG00000283104
O96013	ENSG00000130669
Q96GM1	ENSG00000105520
Q96EN9	ENSG00000006015
P10301	ENSG00000126458
Q8N6N2	ENSG00000174521
Q9NXH9	ENSG00000104907
Q8N6Y0	ENSG00000130307
Q15853	ENSG00000105698
Q4G0G5	ENSG00000205209
Q8WZ59	ENSG00000160472
O95473	ENSG00000105467
Q9UJW9	ENSG00000167565
Q9UKR8	ENSG00000130167
Q8IWZ8	ENSG00000105705
O00204	ENSG00000088002
Q15831	ENSG00000118046
O75462	ENSG00000006016
Q504T8	ENSG00000167470
Q9HBH9	ENSG00000099875
Q9Y314	ENSG00000142546
Q15622	ENSG00000188269
A5D8V7	ENSG00000198003
A6NIX2	ENSG00000142279
Q86TI2	ENSG00000142002
P60002	ENSG00000130165
