From	To
Q3B7S5	ENSG00000206026
Q96BD8	ENSG00000154839
Q96BD8	ENSG00000262634
Q6ZMC9	ENSG00000197046
Q86VV8	ENSG00000176225
Q9BXA9	ENSG00000256463
Q9BXA9	ENSG00000277015
Q24JQ0	ENSG00000134490
Q2VWA4	ENSG00000215474
Q53F39	ENSG00000154889
Q9H939	ENSG00000152229
O14544	ENSG00000170677
Q96EE3	ENSG00000085415
Q15532	ENSG00000141380
O43173	ENSG00000177511
Q13485	ENSG00000141646
Q8N0V3	ENSG00000101546
Q8N8N0	ENSG00000176641
Q08AE8	ENSG00000134278
Q9Y2V3	ENSG00000134438
Q3SY17	ENSG00000141437
O43776	ENSG00000134440
Q9UNA4	ENSG00000101751
P18621	ENSG00000265681
Q96DM3	ENSG00000141452
A6NKL6	ENSG00000206432
Q15583	ENSG00000177426
Q96P63	ENSG00000166634
Q9Y6X0	ENSG00000152217
Q6ZSG1	ENSG00000141622
P32245	ENSG00000166603
Q16820	ENSG00000141434
O43829	ENSG00000198081
Q15796	ENSG00000175387
P29508	ENSG00000057149
P48595	ENSG00000242550
Q92750	ENSG00000141384
Q13336	ENSG00000141469
Q15849	ENSG00000132874
Q99578	ENSG00000152214
P50452	ENSG00000166401
P59095	ENSG00000174448
Q96P15	ENSG00000206072
P48594	ENSG00000206073
Q9P2N2	ENSG00000088756
Q9P260	ENSG00000134444
O15105	ENSG00000101665
Q5U5Q3	ENSG00000176624
P19404	ENSG00000178127
O43148	ENSG00000101654
Q96PU5	ENSG00000049759
Q9Y2L5	ENSG00000153339
Q13464	ENSG00000067900
Q8TAA3	ENSG00000154611
Q8N2U9	ENSG00000122490
O75635	ENSG00000166396
O43396	ENSG00000091164
Q9BXW6	ENSG00000141447
P18509	ENSG00000141433
Q9Y6Q6	ENSG00000141655
P07947	ENSG00000176105
O75351	ENSG00000119541
P42765	ENSG00000167315
Q9GZX9	ENSG00000128791
Q969U7	ENSG00000128789
P28827	ENSG00000173482
Q8N584	ENSG00000168234
Q86VQ3	ENSG00000168454
Q9BUF5	ENSG00000176014
P04818	ENSG00000176890
Q96JJ7	ENSG00000166479
Q68CL5	ENSG00000134779
P02766	ENSG00000118271
P83876	ENSG00000141759
A6NNZ2	ENSG00000173213
Q92618	ENSG00000101493
Q8TB69	ENSG00000175322
Q96K83	ENSG00000198795
Q9HCE3	ENSG00000074657
Q86W11	ENSG00000186814
O94818	ENSG00000101746
Q96FV9	ENSG00000079134
Q9H5I5	ENSG00000154864
P17706	ENSG00000175354
Q9Y4E6	ENSG00000091157
P54578	ENSG00000101557
Q9UL36	ENSG00000130856
Q96N95	ENSG00000186496
Q8NF99	ENSG00000186812
Q9C0G0	ENSG00000215421
A1YPR0	ENSG00000184828
O60346	ENSG00000081913
Q6ZSZ6	ENSG00000179981
Q9C0B9	ENSG00000141664
P17028	ENSG00000172466
Q9Y4B5	ENSG00000168502
O95948	ENSG00000119547
O00194	ENSG00000041353
Q8IYS8	ENSG00000228075
Q9BZC1	ENSG00000101489
A6NC57	ENSG00000181626
Q15762	ENSG00000150637
Q0P6D2	ENSG00000187773
Q96KP4	ENSG00000133313
Q9C0F0	ENSG00000141431
O43520	ENSG00000081923
Q6IQ32	ENSG00000101544
O43861	ENSG00000166377
Q9HBT6	ENSG00000101542
Q9H706	ENSG00000141441
Q9ULV0	ENSG00000167306
P52179	ENSG00000101605
Q06136	ENSG00000119537
Q9Y5X9	ENSG00000101670
O14777	ENSG00000080986
Q7Z7G2	ENSG00000166569
Q9H3N8	ENSG00000134489
Q9UBB5	ENSG00000134046
Q86YT6	ENSG00000101752
Q9H0R4	ENSG00000167220
Q92539	ENSG00000101577
P02686	ENSG00000197971
Q32NC0	ENSG00000141428
O43310	ENSG00000134030
O43310	ENSG00000282825
Q02487	ENSG00000134755
Q8IYF1	ENSG00000206181
Q7L5Y1	ENSG00000132199
Q8TEP8	ENSG00000101639
Q7RTS9	ENSG00000141627
Q8N1N2	ENSG00000178690
Q6PKX4	ENSG00000206052
P0CW23	ENSG00000231824
P19022	ENSG00000170558
Q9BXX2	ENSG00000180777
Q8N6D5	ENSG00000154065
Q15846	ENSG00000079101
Q7L1S5	ENSG00000154080
O60543	ENSG00000176194
Q02413	ENSG00000134760
P32926	ENSG00000134757
Q8WU67	ENSG00000158201
Q08554	ENSG00000134765
Q68D86	ENSG00000150636
Q8TDN4	ENSG00000134508
Q9P0U4	ENSG00000154832
Q9Y4J8	ENSG00000134769
Q9UBX8	ENSG00000118276
Q5BJE1	ENSG00000166960
Q13794	ENSG00000141682
Q9BXX0	ENSG00000132205
Q86SJ6	ENSG00000175065
Q8IZU8	ENSG00000171451
Q8IZU8	ENSG00000262102
Q01718	ENSG00000185231
Q86TB3	ENSG00000198796
Q8TAP6	ENSG00000101624
A0A2U3U043	ENSG00000134504
A0A6Q8PHJ8	ENSG00000170558
H0YEA2	ENSG00000197971
K7EJS3	ENSG00000166377
K7ESN2	ENSG00000141664
C9J126	ENSG00000170558
K7EPA6	ENSG00000141759
K7EQ97	ENSG00000101489
A0A0D9SGH7	ENSG00000196628
K7EMP6	ENSG00000078043
K7EQZ8	ENSG00000101639
A6NJA2	ENSG00000101557
J3QLI9	ENSG00000167088
J3KSJ0	ENSG00000265681
A0A087WXM6	ENSG00000265681
K7EJ84	ENSG00000134769
K7EQ39	ENSG00000166377
A0A7P0TBG1	ENSG00000134769
K7EMN5	ENSG00000178690
J3KS84	ENSG00000141665
K7EQU6	ENSG00000152234
K7EJX0	ENSG00000175387
F5GWQ8	ENSG00000079101
E9PH57	ENSG00000196628
J3KSW2	ENSG00000101751
F8VVI9	ENSG00000071991
J3KSV5	ENSG00000133313
K7EP06	ENSG00000101654
X6R488	ENSG00000122490
F5GWT8	ENSG00000206072
K7EK08	ENSG00000134030
K7EK08	ENSG00000282825
J3KTQ6	ENSG00000154856
A0A0D9SF18	ENSG00000196628
K7EJP9	ENSG00000166377
A0A1W2PS19	ENSG00000197563
A0A0C4DH04	ENSG00000141446
K7EJQ7	ENSG00000166562
J3QKL2	ENSG00000187323
E9PDK7	ENSG00000197632
K7ER50	ENSG00000141425
V9PBN7	ENSG00000171885
B7Z5N5	ENSG00000175387
K7EKZ0	ENSG00000134775
A0A1W2PR74	ENSG00000197563
A0A0J9YWB6	ENSG00000282752
K7EPB7	ENSG00000091164
K7EJZ4	ENSG00000176014
K7EMD7	ENSG00000197563
A0A7I2V3S7	ENSG00000171791
K7EPZ9	ENSG00000141622
K7ERD8	ENSG00000166974
A0A6Q8PHI2	ENSG00000049759
J3KT34	ENSG00000197971
G3V1P2	ENSG00000168234
I7HAS0	ENSG00000166845
K7EKX8	ENSG00000167220
B4DEW2	ENSG00000141639
K7EQH4	ENSG00000152234
K7ENM4	ENSG00000153391
A8MZH3	ENSG00000197971
C9JVA8	ENSG00000166401
A0A804HHT6	ENSG00000134769
K7EJ61	ENSG00000150477
K7EL18	ENSG00000141646
E7EVM7	ENSG00000154864
A0A1W2PNR9	ENSG00000134049
A0A7I2V575	ENSG00000168675
F8W7A7	ENSG00000166960
K7EPI7	ENSG00000074657
J3QR27	ENSG00000133313
J3QQT6	ENSG00000101557
A0A087WY84	ENSG00000079134
A0A140TA82	ENSG00000101773
J3QLF9	ENSG00000141665
J3QQQ0	ENSG00000101670
K7ES96	ENSG00000141646
A0A075B723	ENSG00000196628
K7EPQ6	ENSG00000167216
K7ERQ2	ENSG00000177150
K7EQ42	ENSG00000053747
X6R2I3	ENSG00000101751
A0A804HJQ3	ENSG00000046604
M0R3E2	ENSG00000153391
K7ENI5	ENSG00000085415
A0A804HII4	ENSG00000134769
K7EKL1	ENSG00000049759
J3QQV0	ENSG00000154845
J3QS03	ENSG00000128791
K7ELF8	ENSG00000141401
A0A087WWH0	ENSG00000265681
K7EQ81	ENSG00000183287
A0A087WVS2	ENSG00000133313
K7EIH7	ENSG00000141458
E9PLG4	ENSG00000134490
M0QZP2	ENSG00000186814
A0A1W2PR32	ENSG00000176225
E9PLQ9	ENSG00000197971
Q6IS01	ENSG00000170579
K7EP66	ENSG00000150477
A0A2H4UKA7	ENSG00000154864
C9J269	ENSG00000167210
K7ENL9	ENSG00000141452
K7ENZ0	ENSG00000141458
J3QQJ5	ENSG00000153339
H3BNI2	ENSG00000196628
J3QRQ4	ENSG00000150637
R4GN58	ENSG00000079134
K7EMU9	ENSG00000053747
V9GZ40	ENSG00000101773
A0A1W2PRI7	ENSG00000017797
J3QQK7	ENSG00000154040
K7ERX5	ENSG00000197563
F5GYE9	ENSG00000134759
K7EN67	ENSG00000074657
K7EJG1	ENSG00000166377
K7EKU2	ENSG00000134042
K7EJM8	ENSG00000066926
H3BRF7	ENSG00000196628
A0A2R8YD79	ENSG00000175354
E9PMR5	ENSG00000197971
K7ENB3	ENSG00000166974
J3KRU1	ENSG00000154845
J3QLT8	ENSG00000187323
A0A7I2V5W4	ENSG00000176225
A0A0D9SEK1	ENSG00000196628
K7EP30	ENSG00000134779
K7EK38	ENSG00000186496
V9GYU3	ENSG00000101574
G3V2C8	ENSG00000134438
K7EJD2	ENSG00000060069
H0YFW0	ENSG00000134759
A0A075B777	ENSG00000154889
M0R308	ENSG00000078142
K7EIS1	ENSG00000267127
F8WE70	ENSG00000197641
A8MXQ8	ENSG00000170579
A9JR48	ENSG00000263310
K7EQQ5	ENSG00000166377
A0A804HIA2	ENSG00000046604
A0A1W2PNR0	ENSG00000197563
K7EN50	ENSG00000134779
K7EIM5	ENSG00000186812
E7EQM8	ENSG00000187323
H3BPJ7	ENSG00000196628
E9PKX9	ENSG00000197971
J3KRQ2	ENSG00000198081
J3KS55	ENSG00000101557
E9PNZ1	ENSG00000197971
C9J8J8	ENSG00000170558
J3QSH7	ENSG00000101773
A0A0A0MSA4	ENSG00000082397
J3QRD8	ENSG00000141627
A0A0D9SGE7	ENSG00000196628
K7ES47	ENSG00000074657
K7EQ04	ENSG00000131196
J3KTA6	ENSG00000141447
K7EMY7	ENSG00000167220
J3QRF5	ENSG00000166342
J3QRX3	ENSG00000101745
K7EIU7	ENSG00000134440
A0A2R8Y566	ENSG00000134444
K7EQT8	ENSG00000152240
A0A2R8YCW3	ENSG00000130856
H0Y966	ENSG00000101639
A0A3B3IS32	ENSG00000172175
J3KS70	ENSG00000082397
A0A087WZD4	ENSG00000141452
K7EPQ4	ENSG00000091157
J3QQY9	ENSG00000118276
J3KRT2	ENSG00000150636
A0A7I2V3Z2	ENSG00000168675
H3BRY0	ENSG00000166479
J3KTR1	ENSG00000154856
J3QQW8	ENSG00000101695
J3KRK8	ENSG00000101596
K7EPP5	ENSG00000101654
J3QRY5	ENSG00000134508
J3KTF2	ENSG00000141627
K7ENS6	ENSG00000049759
A0A0C4DGR1	ENSG00000101489
J3KSN8	ENSG00000206026
K7EQH1	ENSG00000152242
J3QLJ7	ENSG00000141380
K7EJV8	ENSG00000141429
K7ERA9	ENSG00000186814
K7EP56	ENSG00000141385
H3BNZ2	ENSG00000196628
K7ELX9	ENSG00000153391
A0A087WV78	ENSG00000215421
R4GMN4	ENSG00000079134
J3KSF9	ENSG00000141627
K7EP44	ENSG00000101624
C9JM00	ENSG00000166396
J3QR22	ENSG00000134490
K7EM08	ENSG00000152234
K7EM87	ENSG00000152223
F8VZH2	ENSG00000177426
J3KTK7	ENSG00000101596
K7ELV1	ENSG00000141639
X6RBL6	ENSG00000134046
J3QLR7	ENSG00000167088
J3QR51	ENSG00000168461
K7EN18	ENSG00000141639
J3KTC0	ENSG00000088756
J3QQS5	ENSG00000153339
K7EL80	ENSG00000141452
F8WEU6	ENSG00000197971
K7ENK2	ENSG00000197563
M0QZC3	ENSG00000186814
H3BMC8	ENSG00000196628
E7ENF8	ENSG00000017797
J3KRT6	ENSG00000141447
J3QSB6	ENSG00000132199
A0A2R8Y5C5	ENSG00000081923
F6XUP2	ENSG00000166377
J3QS23	ENSG00000141668
K7ESB8	ENSG00000154889
K7EJ64	ENSG00000176014
J3KRQ5	ENSG00000154864
J3QRA8	ENSG00000133313
K7ER96	ENSG00000091164
K7EN98	ENSG00000176014
K7EJA6	ENSG00000134779
A0A0A0MS88	ENSG00000183287
J3QLU5	ENSG00000082397
A0A6Q8PHJ5	ENSG00000049759
A0A2R8YE92	ENSG00000101596
A0A1W2PPY2	ENSG00000082212
A0A1W2PRH1	ENSG00000082212
C9JLM5	ENSG00000206075
J3KNJ7	ENSG00000101574
A0A087X1R7	ENSG00000134779
J3QKW8	ENSG00000079101
J3QLL6	ENSG00000134504
F5H2K2	ENSG00000101493
A0A0C4DGQ6	ENSG00000141425
A0A1B0GTP2	ENSG00000196628
K7EQP8	ENSG00000172466
J3QLA6	ENSG00000154845
J3QRW6	ENSG00000198795
A0A0D9SGE5	ENSG00000196628
A0A1W2PQH4	ENSG00000082212
K7ER15	ENSG00000167220
J3QQW2	ENSG00000141380
K7EPX2	ENSG00000101489
R4GN76	ENSG00000079101
K7EMG1	ENSG00000168675
A0A1W2PR21	ENSG00000176225
A0A1W2PPR7	ENSG00000197563
F8W1J9	ENSG00000177426
K7EN49	ENSG00000101638
J3KRU3	ENSG00000168461
A0A6Q8PGE3	ENSG00000196628
J3QRV2	ENSG00000154845
A0A3B3ITB4	ENSG00000152214
A0A0A0MS92	ENSG00000078043
K7ES41	ENSG00000041353
H0Y5H9	ENSG00000206073
K7ENP9	ENSG00000175354
A0A1W2PPH1	ENSG00000082212
K7EPN4	ENSG00000152223
A0A2R8YCU7	ENSG00000101596
K7EIN3	ENSG00000141644
K7EQ17	ENSG00000101746
J3KSU3	ENSG00000166960
A0A087WWS1	ENSG00000079134
F5GXY7	ENSG00000134490
K7EP49	ENSG00000074657
J3QKM8	ENSG00000134758
J3KTN3	ENSG00000101751
H3BUQ3	ENSG00000196628
J3KT37	ENSG00000082397
K7ERC7	ENSG00000175387
A0A0D9SFU5	ENSG00000196628
A0A0C4DH11	ENSG00000154889
K7ES91	ENSG00000154889
K7EQW7	ENSG00000074657
K7ELS9	ENSG00000175354
K7EIV8	ENSG00000101624
K7EL15	ENSG00000141646
F8VW34	ENSG00000177426
J3QL02	ENSG00000133313
K7EQ76	ENSG00000122490
H3BTZ0	ENSG00000196628
K7EJD7	ENSG00000101489
K7EN65	ENSG00000141644
J3KRM4	ENSG00000171885
K7ES63	ENSG00000176014
J3QQT7	ENSG00000141627
K7EKZ6	ENSG00000154832
A0A2R8Y7K4	ENSG00000167210
F5GYW9	ENSG00000206072
V9GYB4	ENSG00000134508
A0A1W2PPK6	ENSG00000197563
J3KRB4	ENSG00000178127
H7BZS9	ENSG00000197641
K7EIJ2	ENSG00000141646
C9J6H1	ENSG00000197971
J3KSL8	ENSG00000153339
J3QS61	ENSG00000141447
K7EQC4	ENSG00000081923
X6R3J2	ENSG00000141380
V9GYM9	ENSG00000080986
K7EMN1	ENSG00000134769
A0A1W2PQF8	ENSG00000082212
A0A7I2YQI3	ENSG00000168675
J3QKX7	ENSG00000168234
X6RM24	ENSG00000132199
K7ELZ7	ENSG00000154889
K7EKG2	ENSG00000091164
K7EQR2	ENSG00000134278
J3QSH1	ENSG00000101596
A0A5F9ZHR4	ENSG00000171885
K7EMA9	ENSG00000141644
E7EPT4	ENSG00000178127
J3KTH4	ENSG00000206052
J3KS56	ENSG00000166845
A0A1W2PQI7	ENSG00000176225
K7EK46	ENSG00000141429
K7EQZ1	ENSG00000154832
K7ENR6	ENSG00000128789
K7EJ38	ENSG00000041353
A0A087WXC7	ENSG00000141664
A0A1W2PQZ1	ENSG00000197563
F5GZB4	ENSG00000167210
H3BPB3	ENSG00000166479
J3KRS8	ENSG00000101751
E9PLU9	ENSG00000197971
J3KRD5	ENSG00000133313
J3KTJ6	ENSG00000134265
J3QS15	ENSG00000071991
M0QZ28	ENSG00000134769
J3QS96	ENSG00000265681
A0A2R8Y3N5	ENSG00000154864
K7EPZ5	ENSG00000085415
A0A7P0TAN3	ENSG00000134769
J3QS83	ENSG00000082397
C9JCM2	ENSG00000186814
K7ENJ4	ENSG00000152234
A0A0D9SFZ1	ENSG00000196628
J3KS41	ENSG00000154655
K7EL57	ENSG00000166377
K7EMX5	ENSG00000141759
A0A087WY81	ENSG00000265681
B4DFJ8	ENSG00000141469
J3KRE7	ENSG00000167210
K7EQS9	ENSG00000134030
K7EQS9	ENSG00000282825
K7EMQ6	ENSG00000134440
K7EQG0	ENSG00000197563
J3KS16	ENSG00000231824
C9JMH2	ENSG00000170558
A0A087WVK4	ENSG00000275553
H3BTM9	ENSG00000196628
A0A0A0MR93	ENSG00000154889
A0A3B3ITT1	ENSG00000206418
F8VX54	ENSG00000177426
K7ER45	ENSG00000128789
K7EMF9	ENSG00000074657
A0A804HJ09	ENSG00000046604
J3QQN6	ENSG00000133313
H3BT95	ENSG00000196628
K7EL92	ENSG00000175387
K7ERQ9	ENSG00000141664
I3L4A0	ENSG00000101574
F8VVS9	ENSG00000177426
J3KSA7	ENSG00000134046
J3KRT4	ENSG00000141449
K7EQ91	ENSG00000141424
K7ERI3	ENSG00000154889
A0A1W2PPB6	ENSG00000197563
J3QLE1	ENSG00000168502
H3BP59	ENSG00000196628
J3QRL3	ENSG00000187323
K7EM03	ENSG00000154889
M0QY66	ENSG00000101489
K7EL63	ENSG00000154065
A0A0D9SGE4	ENSG00000196628
K7ELB4	ENSG00000141391
K7EKZ3	ENSG00000119541
I3L4G3	ENSG00000080986
M0QZF3	ENSG00000132872
J3QSE3	ENSG00000154856
J3QKX5	ENSG00000141434
G0LNT7	ENSG00000196628
R4GNF8	ENSG00000132199
J3QR36	ENSG00000101751
K7ENZ9	ENSG00000134779
A0A0D9SFQ2	ENSG00000154040
K7EPW0	ENSG00000154839
K7EPW0	ENSG00000262634
J3QSB3	ENSG00000141380
K7EM54	ENSG00000152240
K7EMG2	ENSG00000122490
A0A096LPD5	ENSG00000206072
M0R288	ENSG00000186812
A0A0J9YWN0	ENSG00000082397
J3KRG3	ENSG00000150636
K7EKH3	ENSG00000078142
J3QLL8	ENSG00000168234
A0A0J9YW31	ENSG00000082397
K7EQM1	ENSG00000154065
K7EPZ6	ENSG00000141644
K7ERU5	ENSG00000186812
K7EL34	ENSG00000197563
A0A140TA74	ENSG00000263310
O14835	ENSG00000141759
B4DLD3	ENSG00000141380
R4GN95	ENSG00000079101
K7EN04	ENSG00000166510
H3BT24	ENSG00000196628
K7ELG8	ENSG00000141431
J3QLA2	ENSG00000141447
K7EIV6	ENSG00000078142
K7EJR0	ENSG00000154832
K7EIU3	ENSG00000074657
J3QQM3	ENSG00000197705
F5GX79	ENSG00000134759
A0A087WVF1	ENSG00000152242
J3QQJ6	ENSG00000187323
B5MEA4	ENSG00000101745
A0A0A0MTS3	ENSG00000152234
C9JMG7	ENSG00000167210
A0A0G2JLG8	ENSG00000134508
J3KT92	ENSG00000101608
K7ER53	ENSG00000131196
A0A087WYZ1	ENSG00000133313
J3QLU6	ENSG00000154059
K7EQM7	ENSG00000141469
B2RG63	ENSG00000184828
M0R386	ENSG00000078142
K7EJG2	ENSG00000175322
A0A0A0MRA8	ENSG00000082397
J3KTI4	ENSG00000198795
K7EQG9	ENSG00000175354
A0A1W2PQR8	ENSG00000197563
J3QQI2	ENSG00000198795
K7EPB0	ENSG00000186814
R4GMM0	ENSG00000185231
K7ERH1	ENSG00000101489
J3KRI0	ENSG00000154040
I3L3L8	ENSG00000256463
I3L3L8	ENSG00000263310
I3L3L8	ENSG00000277015
J3QRC2	ENSG00000088756
A0A1W2PRH3	ENSG00000197563
A0A096LP68	ENSG00000206072
K7EP88	ENSG00000085415
K7EJ19	ENSG00000134440
J3KT00	ENSG00000176225
K7ERC8	ENSG00000119537
J3KRD7	ENSG00000079134
J3QL50	ENSG00000141665
A0A0D9SGJ4	ENSG00000196628
F8WAJ9	ENSG00000154845
A0A0G2JNU9	ENSG00000274273
A0A0G2JNU9	ENSG00000282266
J3QLR3	ENSG00000088756
K7EM04	ENSG00000166569
F8W9S8	ENSG00000154655
J3QL00	ENSG00000101773
K7EQV4	ENSG00000154889
H3BTC3	ENSG00000196628
V9GY82	ENSG00000154856
K7ERM0	ENSG00000053747
A0A0J9YWS4	ENSG00000082397
A0A7I2V670	ENSG00000176225
J3QLI2	ENSG00000198081
H3BME8	ENSG00000196628
E7ER58	ENSG00000141447
K7EP78	ENSG00000141391
J3QR14	ENSG00000158201
J3QRQ6	ENSG00000082397
J3QL19	ENSG00000150637
K7ER87	ENSG00000175354
A0A1B0GUT3	ENSG00000196628
K7EPA2	ENSG00000101639
K7EPE5	ENSG00000176014
K7EPK7	ENSG00000134042
K7EQ35	ENSG00000134440
K7ELA6	ENSG00000134779
J3KNC7	ENSG00000166347
A0A0A0MS90	ENSG00000141644
H0Y2Q5	ENSG00000187323
R4GNB0	ENSG00000101557
K7EIK8	ENSG00000101746
J3QQL5	ENSG00000101782
A0A1W2PRS2	ENSG00000082212
K7ENS1	ENSG00000152223
A0A0A0MR36	ENSG00000167306
K7ERH6	ENSG00000101654
K7EKV9	ENSG00000152234
J3QQW1	ENSG00000150637
J3KT22	ENSG00000141380
A0A2R8YF70	ENSG00000119537
J3KSS4	ENSG00000133313
E7EUB6	ENSG00000267699
A0A7I2V3Q9	ENSG00000168675
J3KSM8	ENSG00000168461
J3KT74	ENSG00000141380
J3QQW6	ENSG00000141380
K7EK44	ENSG00000134779
K7ELQ2	ENSG00000074657
J3KSS1	ENSG00000154845
A0A1B0GTF8	ENSG00000082397
F5H4S8	ENSG00000131196
K7ER13	ENSG00000154889
K7ERA8	ENSG00000176014
A0A7I2V4W1	ENSG00000171791
F6WB45	ENSG00000141469
A0A075B768	ENSG00000134444
K7EQN0	ENSG00000074657
A0A0J9YYD2	ENSG00000282266
A0A0D9SG44	ENSG00000196628
J3KRK2	ENSG00000101605
E9PG80	ENSG00000141627
K7EPZ8	ENSG00000172466
K7EIJ1	ENSG00000141642
J3KRU4	ENSG00000134758
A0A669KB50	ENSG00000154832
K7EIS6	ENSG00000141452
J3QRP4	ENSG00000133313
J3QQR0	ENSG00000158201
A0A087WXQ7	ENSG00000183206
K7EJ76	ENSG00000141431
K7EJU2	ENSG00000141759
K7ESQ3	ENSG00000176014
H7BYU6	ENSG00000198795
A0A087WZ07	ENSG00000134779
A0A1W2PR96	ENSG00000176225
A0A0J9YWJ4	ENSG00000282752
J3KQ09	ENSG00000101751
H3BTP3	ENSG00000196628
A0A3F2YNX7	ENSG00000132199
J3KTD2	ENSG00000176225
K7EJK3	ENSG00000101489
K7EKH4	ENSG00000152240
J3KSH2	ENSG00000154845
A0A0A0MS97	ENSG00000166960
K7ERG6	ENSG00000175322
K7EL71	ENSG00000119541
A0A804HHU2	ENSG00000134769
J3KT69	ENSG00000088756
J3KRN7	ENSG00000154655
K7EPF5	ENSG00000101624
J3KRW1	ENSG00000154864
J3QKM9	ENSG00000101558
J3QQQ7	ENSG00000180011
A0A1W2PQN4	ENSG00000101680
H0Y9P3	ENSG00000101639
A0A7I2V5Q9	ENSG00000171791
J3QSA1	ENSG00000153339
J3QKN5	ENSG00000197971
K7ES39	ENSG00000166377
J3KRJ8	ENSG00000133313
I6L8A6	ENSG00000101773
A0A1B0GV10	ENSG00000196628
A0A6Q8PHE7	ENSG00000049759
M0R021	ENSG00000134769
A0A087X0E7	ENSG00000141428
A0A1W2PPP7	ENSG00000176225
A0A0J9YY18	ENSG00000082397
A0A140TA85	ENSG00000049759
K7EPE2	ENSG00000141404
A0A7I2V2Z9	ENSG00000168675
A0A1B0GXF8	ENSG00000184828
A0A6Q8PG51	ENSG00000049759
K7ESA0	ENSG00000152234
J3QRH4	ENSG00000133313
E9PJ72	ENSG00000197971
J3QLT3	ENSG00000017797
K7EP24	ENSG00000134775
J3QQX5	ENSG00000141380
K7EQR8	ENSG00000141425
J3QRE7	ENSG00000141665
A0A2R8Y461	ENSG00000141431
J3QR03	ENSG00000141449
J3QKU2	ENSG00000166960
J3QKM7	ENSG00000150637
C9JYR7	ENSG00000134278
H0YF02	ENSG00000197971
A0A804HKS8	ENSG00000134769
K7EJQ8	ENSG00000167220
A0A0A0MTT3	ENSG00000101489
A0A3B3IRP1	ENSG00000141665
F5H7N4	ENSG00000197971
J3KSG1	ENSG00000134504
E9PMX7	ENSG00000088756
J3QRE6	ENSG00000134490
K7ES07	ENSG00000141759
A8MX12	ENSG00000101605
K7EJA9	ENSG00000152240
J3KTN7	ENSG00000101670
A0A0J9YW26	ENSG00000082397
J3KRQ6	ENSG00000141665
