From	To
Q14289	ENSG00000120899
O95073	ENSG00000265817
P49354	ENSG00000168522
P01148	ENSG00000147437
P00390	ENSG00000104687
Q9HDC5	ENSG00000104369
Q9NPG1	ENSG00000104290
O60353	ENSG00000164930
P43694	ENSG00000136574
P43694	ENSG00000285109
Q86X45	ENSG00000129295
Q15006	ENSG00000104412
Q99502	ENSG00000104313
Q75QN2	ENSG00000164941
P0CW27	ENSG00000278749
P0CW27	ENSG00000255181
Q96LL4	ENSG00000164743
Q9H336	ENSG00000121005
P11362	ENSG00000077782
Q6NXG1	ENSG00000104413
O43909	ENSG00000012232
Q14210	ENSG00000167656
Q96RS6	ENSG00000120526
P48145	ENSG00000288611
O94903	ENSG00000147471
Q9Y6D6	ENSG00000066777
P0DMB2	ENSG00000253250
Q9H2D1	ENSG00000164933
O43312	ENSG00000170873
Q9ULD2	ENSG00000129422
E9PI22	ENSG00000255251
E9PI22	ENSG00000274540
E9PI22	ENSG00000284870
P0DMB1	ENSG00000255378
P11940	ENSG00000070756
P41145	ENSG00000082556
P22680	ENSG00000167910
Q8N2R0	ENSG00000164920
Q8NEB5	ENSG00000147535
P59666	ENSG00000239839
Q01469	ENSG00000164687
O60258	ENSG00000158815
Q9H8W4	ENSG00000175895
Q86WI1	ENSG00000205038
P00540	ENSG00000172680
Q96AC6	ENSG00000167702
O75525	ENSG00000131773
P07196	ENSG00000277586
Q8N573	ENSG00000164830
Q9NQT8	ENSG00000197892
O43525	ENSG00000184156
Q6ZVK8	ENSG00000275074
Q9BV47	ENSG00000133878
Q17RB8	ENSG00000154359
Q96T53	ENSG00000177669
Q8N7N1	ENSG00000186523
P57764	ENSG00000104518
P57764	ENSG00000278718
Q05397	ENSG00000169398
A0A1B0GVH4	ENSG00000253649
P00915	ENSG00000133742
Q8TDX6	ENSG00000147408
O75131	ENSG00000085719
Q30KP8	ENSG00000205884
Q30KP8	ENSG00000285087
P12838	ENSG00000164821
P12838	ENSG00000285318
Q6ZNQ3	ENSG00000214954
Q8N163	ENSG00000158941
Q4G0Z9	ENSG00000178460
Q99801	ENSG00000167034
Q15596	ENSG00000140396
Q08830	ENSG00000104760
P06858	ENSG00000175445
Q17RY6	ENSG00000160886
O75608	ENSG00000120992
Q9NYZ2	ENSG00000147454
Q96I34	ENSG00000160972
Q9NP95	ENSG00000078579
Q96QG7	ENSG00000104643
Q96QG7	ENSG00000285032
Q9UL42	ENSG00000240694
P48651	ENSG00000156471
Q9H9V4	ENSG00000133874
P16157	ENSG00000029534
O96020	ENSG00000175305
Q10570	ENSG00000071894
Q10570	ENSG00000285049
P33991	ENSG00000104738
Q9UQ26	ENSG00000176406
O15263	ENSG00000171711
O15263	ENSG00000177257
O15263	ENSG00000275444
O15263	ENSG00000285181
O15263	ENSG00000285433
Q16553	ENSG00000160932
Q16553	ENSG00000278032
O00339	ENSG00000132561
Q9UJ68	ENSG00000175806
Q9UJ68	ENSG00000285250
Q06455	ENSG00000079102
O95013	ENSG00000176269
O14841	ENSG00000178814
Q9H6H4	ENSG00000168476
P53803	ENSG00000147669
Q02509	ENSG00000253117
Q8N4L2	ENSG00000155099
Q9GZV8	ENSG00000147596
P08574	ENSG00000179091
P29084	ENSG00000197265
Q15043	ENSG00000104635
O60682	ENSG00000178860
Q96LD1	ENSG00000185053
Q96E16	ENSG00000176209
Q96BR1	ENSG00000104205
P0DKX4	ENSG00000253457
Q7LG56	ENSG00000048392
Q96DB5	ENSG00000176623
Q6XQN6	ENSG00000147813
Q6XQN6	ENSG00000278488
Q9C0H5	ENSG00000147799
Q8N474	ENSG00000104332
Q76KD6	ENSG00000186583
Q14159	ENSG00000164808
Q02297	ENSG00000157168
Q9BYZ6	ENSG00000008853
Q9NV58	ENSG00000034677
P56715	ENSG00000104237
Q7Z4L9	ENSG00000178125
Q5BKX6	ENSG00000022567
Q8TCU3	ENSG00000164893
O00124	ENSG00000104691
Q53GL7	ENSG00000178685
Q8WU17	ENSG00000170881
O94761	ENSG00000160957
Q6ZMJ2	ENSG00000168079
Q8IVN8	ENSG00000164764
Q96BY9	ENSG00000133872
P34981	ENSG00000174417
Q9P015	ENSG00000137547
Q7RTU0	ENSG00000261787
Q6P1X5	ENSG00000064313
Q86XI6	ENSG00000173281
Q86XI6	ENSG00000285343
Q08357	ENSG00000168575
Q96KT7	ENSG00000177710
Q96KT7	ENSG00000285084
Q9NR00	ENSG00000176907
Q9Y236	ENSG00000164823
Q8N6M0	ENSG00000155100
P78527	ENSG00000253729
Q9UHX1	ENSG00000179950
Q9UHX1	ENSG00000274081
Q13884	ENSG00000172164
Q9H0F6	ENSG00000179526
Q08648	ENSG00000164871
Q08648	ENSG00000274405
P52823	ENSG00000159167
Q15050	ENSG00000179041
Q9HAB3	ENSG00000185803
Q9HAB3	ENSG00000285112
Q8IWN7	ENSG00000183638
Q8WUY1	ENSG00000130193
P07197	ENSG00000104722
Q8N8D7	ENSG00000185942
O94900	ENSG00000198846
A6NCW0	ENSG00000225327
Q9BWW7	ENSG00000261678
P34741	ENSG00000169439
Q6AZY7	ENSG00000168077
Q11201	ENSG00000008513
Q13239	ENSG00000155926
Q68CJ6	ENSG00000189233
P49675	ENSG00000147465
O60284	ENSG00000147488
Q6UXZ4	ENSG00000156687
Q86YL5	ENSG00000180190
Q9H2Y9	ENSG00000137571
Q8N9S9	ENSG00000174226
Q9BT81	ENSG00000171056
Q9BT81	ENSG00000285438
Q9H169	ENSG00000015592
Q96JH7	ENSG00000175073
P54274	ENSG00000147601
Q14191	ENSG00000165392
Q6P5W5	ENSG00000147804
Q9BRU9	ENSG00000147679
Q53H96	ENSG00000104524
Q53H96	ENSG00000276657
Q9NX95	ENSG00000147642
P18124	ENSG00000147604
Q8N8I0	ENSG00000177570
Q14160	ENSG00000180900
O00560	ENSG00000137575
Q7RTU7	ENSG00000260428
Q9H6I2	ENSG00000164736
Q9H788	ENSG00000104611
Q9BX73	ENSG00000169490
Q9Y4C4	ENSG00000147324
Q96HA8	ENSG00000156795
Q9NSY0	ENSG00000185189
Q8NG35	ENSG00000186562
Q8NG35	ENSG00000186599
Q8NG35	ENSG00000274729
Q8NG35	ENSG00000285015
Q15369	ENSG00000154582
Q8TC76	ENSG00000169122
P29218	ENSG00000133731
Q6UWB4	ENSG00000184647
Q2WGJ8	ENSG00000261587
Q2WGJ8	ENSG00000285272
O00220	ENSG00000104689
Q9Y6Z7	ENSG00000184374
Q9BZ95	ENSG00000147548
Q96MH6	ENSG00000167904
Q53H54	ENSG00000183665
Q7Z7G8	ENSG00000132549
Q2VYF4	ENSG00000165046
Q13519	ENSG00000168081
P62917	ENSG00000161016
O43623	ENSG00000019549
Q07617	ENSG00000104450
Q9H0M0	ENSG00000123124
Q9UJV8	ENSG00000172733
Q13188	ENSG00000104375
Q93045	ENSG00000104435
P62888	ENSG00000156482
Q14CS0	ENSG00000215114
P62714	ENSG00000104695
Q06416	ENSG00000212993
Q9UBN6	ENSG00000173530
Q9UIA9	ENSG00000130227
Q86UP3	ENSG00000091656
Q9Y5V0	ENSG00000120963
Q9Y6X8	ENSG00000178764
Q8IXZ2	ENSG00000014164
Q15819	ENSG00000169139
A8MUZ8	ENSG00000215372
Q6UX68	ENSG00000275591
Q8IWU4	ENSG00000164756
Q96NA8	ENSG00000171045
Q8IZ26	ENSG00000196378
Q96C28	ENSG00000181135
Q96C28	ENSG00000274352
P0C7H9	ENSG00000226430
Q8N8Y5	ENSG00000181638
Q96EF9	ENSG00000259305
A6NE52	ENSG00000179698
Q8TC21	ENSG00000172748
Q96GY0	ENSG00000104427
Q6WKZ4	ENSG00000156675
Q8IWU6	ENSG00000137573
P11686	ENSG00000168484
Q8NHW3	ENSG00000182759
Q15149	ENSG00000178209
Q96BK5	ENSG00000254093
Q5GH76	ENSG00000206579
P54219	ENSG00000036565
Q6DJT9	ENSG00000181690
Q96A56	ENSG00000164938
O14763	ENSG00000120889
Q6PI78	ENSG00000164983
Q6P5X7	ENSG00000165071
Q96DT7	ENSG00000205189
Q9P243	ENSG00000066827
Q96HR3	ENSG00000164758
A6NGR9	ENSG00000204839
A6NGR9	ENSG00000277781
Q15390	ENSG00000066855
Q9UK41	ENSG00000160948
Q9UK41	ENSG00000285339
P49638	ENSG00000137561
A6NCW7	ENSG00000236125
Q8TCF1	ENSG00000104231
O00300	ENSG00000164761
Q9UPQ4	ENSG00000104228
Q69YN4	ENSG00000164944
Q5GH73	ENSG00000171044
Q9UKY1	ENSG00000165156
P17020	ENSG00000170631
Q12768	ENSG00000164961
Q6P1N9	ENSG00000147687
Q969P6	ENSG00000184428
Q8NEZ2	ENSG00000155975
Q6ZNC4	ENSG00000164684
Q86XE3	ENSG00000155970
P61601	ENSG00000104490
Q9P272	ENSG00000250305
Q6ZMY9	ENSG00000197363
Q6NXR4	ENSG00000129696
O60504	ENSG00000120896
Q86VI4	ENSG00000104341
A6NJ46	ENSG00000165066
Q9NYI0	ENSG00000156011
Q9NUQ2	ENSG00000155189
Q9NUQ2	ENSG00000284980
P55327	ENSG00000076554
Q96Q05	ENSG00000167632
Q96NL1	ENSG00000164841
A1KZ92	ENSG00000147485
P60866	ENSG00000008988
Q9BUB7	ENSG00000175606
Q86VY4	ENSG00000180543
Q9Y6M9	ENSG00000147684
Q99575	ENSG00000104356
O43653	ENSG00000167653
P23193	ENSG00000187735
Q9H7X3	ENSG00000185730
P0CH99	ENSG00000215343
Q9H7S9	ENSG00000183779
P0C7I0	ENSG00000237038
Q6YI46	ENSG00000180694
Q13454	ENSG00000104723
Q629K1	ENSG00000205133
P15622	ENSG00000196150
Q9BRH9	ENSG00000198169
Q9BRH9	ENSG00000278062
Q9H898	ENSG00000165061
O75123	ENSG00000183309
O75123	ENSG00000276340
Q9H8N7	ENSG00000186918
P17097	ENSG00000147789
P0CI00	ENSG00000215356
Q6R6M4	ENSG00000223443
Q8TAG6	ENSG00000169085
Q7Z3I7	ENSG00000180938
Q9UHF7	ENSG00000104447
Q7Z739	ENSG00000185728
Q96RS0	ENSG00000137574
O95071	ENSG00000104517
P01266	ENSG00000042832
Q86YV5	ENSG00000275342
Q9NVV9	ENSG00000131931
Q96HA7	ENSG00000160949
Q96DN5	ENSG00000156787
Q96B02	ENSG00000104343
Q7RTZ2	ENSG00000230549
Q9UIJ5	ENSG00000104219
Q86UE4	ENSG00000147649
Q5GH70	ENSG00000221947
O14798	ENSG00000173535
Q9BXT5	ENSG00000133863
Q96QS6	ENSG00000147613
H3BQJ8	ENSG00000261667
H3BQJ8	ENSG00000282693
Q8NDA8	ENSG00000179832
Q96MF7	ENSG00000156831
Q15198	ENSG00000104213
Q8IZV5	ENSG00000121039
O00559	ENSG00000147654
Q8IXT5	ENSG00000183808
O60216	ENSG00000164754
Q8TDY2	ENSG00000023287
Q86SE5	ENSG00000184672
P14927	ENSG00000156467
Q9Y3T6	ENSG00000104679
Q9Y620	ENSG00000197275
O76081	ENSG00000147509
Q8NE09	ENSG00000132554
Q8N0Z2	ENSG00000174429
Q4LEZ3	ENSG00000205002
O15204	ENSG00000134028
Q8N4T0	ENSG00000165078
P18440	ENSG00000171428
P48745	ENSG00000136999
A2RUS2	ENSG00000105339
Q9NQW8	ENSG00000170289
Q12797	ENSG00000198363
Q9NVT9	ENSG00000104442
Q6PL18	ENSG00000156802
Q05901	ENSG00000147432
Q99965	ENSG00000104755
Q99965	ENSG00000276286
P13945	ENSG00000188778
O15013	ENSG00000104728
O15013	ENSG00000274726
P07451	ENSG00000164879
P52569	ENSG00000003989
Q12864	ENSG00000079112
Q9Y227	ENSG00000197217
Q86VS8	ENSG00000168172
Q8IWW8	ENSG00000147576
P13232	ENSG00000104432
O14920	ENSG00000104365
Q9P1A6	ENSG00000198010
Q9NPD3	ENSG00000178896
Q00613	ENSG00000185122
Q00613	ENSG00000284774
P61925	ENSG00000171033
P01106	ENSG00000136997
O60934	ENSG00000104320
P10243	ENSG00000185697
P54296	ENSG00000036448
P54296	ENSG00000274137
P02689	ENSG00000147588
Q969S2	ENSG00000154328
Q7Z388	ENSG00000156162
P81534	ENSG00000176797
P81534	ENSG00000177243
P81534	ENSG00000273641
P81534	ENSG00000285376
P81534	ENSG00000284978
Q5PT55	ENSG00000253598
Q86UL3	ENSG00000158669
Q92597	ENSG00000104419
P35219	ENSG00000178538
Q6P1X6	ENSG00000213563
Q9Y5J3	ENSG00000164683
Q14541	ENSG00000164749
Q8NFW1	ENSG00000169436
Q8WTQ1	ENSG00000176782
Q8WTQ1	ENSG00000177023
Q8WTQ1	ENSG00000277006
Q8WTQ1	ENSG00000285034
P34913	ENSG00000120915
Q9C099	ENSG00000133739
Q9H063	ENSG00000179632
Q8TD08	ENSG00000181085
Q8TD08	ENSG00000274205
Q14156	ENSG00000132294
A6NFH5	ENSG00000197416
Q99445	ENSG00000104499
Q7Z5G4	ENSG00000147533
O43292	ENSG00000197858
Q9Y250	ENSG00000061337
P0DP73	ENSG00000233050
Q9UBT3	ENSG00000104371
Q14117	ENSG00000147647
Q2WGJ6	ENSG00000175946
O94772	ENSG00000176956
O94772	ENSG00000274488
Q9BUN8	ENSG00000136986
Q9H7D0	ENSG00000147459
P06746	ENSG00000070501
O60496	ENSG00000147443
P13497	ENSG00000168487
Q13541	ENSG00000187840
P63104	ENSG00000164924
Q9Y3Q7	ENSG00000168619
Q9Y3Q7	ENSG00000278548
P35348	ENSG00000120907
Q9UKQ2	ENSG00000042980
P24298	ENSG00000167701
Q13443	ENSG00000168615
P40145	ENSG00000155897
Q86W74	ENSG00000186106
P10909	ENSG00000120885
Q9UIV1	ENSG00000198791
Q8IUQ0	ENSG00000177182
Q8NA66	ENSG00000176571
Q96B33	ENSG00000253958
Q96B33	ENSG00000285098
Q9HAW0	ENSG00000104221
Q9HAK2	ENSG00000221818
Q9UF47	ENSG00000147570
Q6KF10	ENSG00000156466
O00451	ENSG00000168546
Q92820	ENSG00000137563
P10075	ENSG00000250571
Q15329	ENSG00000133740
Q13115	ENSG00000120875
P00918	ENSG00000104267
Q8TC27	ENSG00000197140
Q8TC27	ENSG00000275594
Q9UKV8	ENSG00000123908
Q96PE1	ENSG00000020181
O95388	ENSG00000104415
Q96NL8	ENSG00000156172
Q13510	ENSG00000104763
Q9ULH1	ENSG00000153317
Q9NRG0	ENSG00000104472
O95429	ENSG00000156735
Q1MSJ5	ENSG00000104218
Q7Z407	ENSG00000164796
Q16698	ENSG00000104325
P0DMQ9	ENSG00000274443
Q96CG8	ENSG00000164932
P59665	ENSG00000206047
P59665	ENSG00000240247
P59665	ENSG00000284983
P59665	ENSG00000285176
Q86V87	ENSG00000158863
Q8NA75	ENSG00000176566
Q9NV06	ENSG00000164934
P07858	ENSG00000164733
A1XBS5	ENSG00000188343
P15538	ENSG00000160882
Q9BVC3	ENSG00000136982
P0DP74	ENSG00000232948
P0DP74	ENSG00000285249
Q969P5	ENSG00000156804
Q86X53	ENSG00000104714
Q6P6B1	ENSG00000177459
Q9H2U9	ENSG00000069206
Q7LC44	ENSG00000198576
P29692	ENSG00000104529
P29692	ENSG00000273594
Q9HAE3	ENSG00000034239
Q49AJ0	ENSG00000147724
Q14534	ENSG00000104549
O14977	ENSG00000155096
Q8NAV2	ENSG00000241852
A0A087X0W9	ENSG00000155100
E9PQR9	ENSG00000104518
E9PQR9	ENSG00000278718
E5RGD6	ENSG00000156170
H0YAT0	ENSG00000156162
E5RGD3	ENSG00000165071
H0YBR2	ENSG00000104413
B8ZZB7	ENSG00000177570
E7EVN3	ENSG00000015592
H0Y6S7	ENSG00000180694
H0YDF7	ENSG00000129292
E5RHA6	ENSG00000158669
E9PIM1	ENSG00000071894
Q5FBX5	ENSG00000104432
B4DP64	ENSG00000120992
G3V1A1	ENSG00000161016
G3V1D8	ENSG00000254402
E9PIL1	ENSG00000197363
E5RGI6	ENSG00000160932
E5RGI6	ENSG00000278032
E5RJX2	ENSG00000008988
G3V1A6	ENSG00000104518
G3V1A6	ENSG00000278718
H0YAS6	ENSG00000070756
E5RHR1	ENSG00000104325
A0A087WVI1	ENSG00000120913
A0A087WZN0	ENSG00000104691
A0A0C4DGE3	ENSG00000173273
E5RJA1	ENSG00000104490
E7EQ68	ENSG00000168495
E9PNZ6	ENSG00000196378
E9PHY8	ENSG00000179832
E5RFG7	ENSG00000156011
E5RIV8	ENSG00000172748
E5RK47	ENSG00000104299
E5RFS1	ENSG00000121022
A0A0G2JMS7	ENSG00000274287
C9J760	ENSG00000120913
H0YBY2	ENSG00000038945
A0A590UJA6	ENSG00000171045
E5RJ16	ENSG00000155096
A0A7I2V5W3	ENSG00000104218
E5RHT8	ENSG00000172748
E5RI28	ENSG00000064313
A0A2R8Y457	ENSG00000147481
E5RGI1	ENSG00000076554
H0YF31	ENSG00000147813
H0YF31	ENSG00000278488
A0A7I2YQH9	ENSG00000104218
E5RGY4	ENSG00000133731
A0A804HIF1	ENSG00000077782
C9JJY6	ENSG00000083168
E5RG30	ENSG00000104497
H0YBC9	ENSG00000164808
E7EV92	ENSG00000079102
E5RJI9	ENSG00000167904
E9PPK0	ENSG00000147789
E5RHN6	ENSG00000147481
E5RHK6	ENSG00000164683
E5RJJ6	ENSG00000104490
E5RHJ9	ENSG00000121039
A0A3B3ISV0	ENSG00000253649
E5RJV7	ENSG00000104205
E5RGU7	ENSG00000158941
H0YAX3	ENSG00000172172
A0A1B0GUK7	ENSG00000203499
A0A0G2JMF9	ENSG00000274195
A0A0J9YX19	ENSG00000278220
E9PNJ2	ENSG00000079459
A0A1B0GVA8	ENSG00000104763
A0A6I8PRS3	ENSG00000164683
G3XAM4	ENSG00000147679
B4DIH2	ENSG00000104381
H0YB65	ENSG00000165071
J3KN03	ENSG00000131203
A0A087WT23	ENSG00000104691
E5RIB8	ENSG00000164808
E7ET87	ENSG00000147526
E9PK96	ENSG00000147642
E9PQC9	ENSG00000104529
A0A2R8Y5T2	ENSG00000147481
E5RIG4	ENSG00000104490
E5RFG6	ENSG00000156787
E5RFV8	ENSG00000164754
E5RI10	ENSG00000147526
H7C5V3	ENSG00000147586
A0A087WTT1	ENSG00000070756
E5RJN6	ENSG00000078668
H0YAY3	ENSG00000105339
A0A0D9SFI4	ENSG00000104679
A0A1D5RMS7	ENSG00000120963
A0A7I2V429	ENSG00000104408
H0YBV0	ENSG00000091656
B6DU75	ENSG00000136574
E7EQJ1	ENSG00000079102
E5RGS6	ENSG00000104325
A0A0A0MQS0	ENSG00000129292
A0A6I8PTV4	ENSG00000077782
A0A1D5RMT0	ENSG00000140396
A0A087WV67	ENSG00000104691
A0A1D5RMS6	ENSG00000177182
H0YAR1	ENSG00000134013
E5RFR2	ENSG00000155897
H0YD24	ENSG00000186523
E5RIH3	ENSG00000156011
H7C1H6	ENSG00000182197
A0A1B0GTD4	ENSG00000104763
H0YC23	ENSG00000104695
A0A7I2V5X9	ENSG00000137563
H0YBK0	ENSG00000133740
E5RK48	ENSG00000121039
E5RJ11	ENSG00000147443
E9PR92	ENSG00000104442
E5RGP4	ENSG00000188343
E5RHZ2	ENSG00000167904
A0A087X0J4	ENSG00000198363
E5RIY4	ENSG00000156469
E7ESA6	ENSG00000169398
F6TTG8	ENSG00000186523
E5RGN1	ENSG00000158806
E5RGR1	ENSG00000254093
A0A0J9YYL3	ENSG00000274081
H0YBN4	ENSG00000070756
A0A2U3TZN9	ENSG00000104413
E5RGQ4	ENSG00000078674
E5RFM7	ENSG00000186106
H0YBA0	ENSG00000070718
A0A1C7CYZ1	ENSG00000274205
E5RGF5	ENSG00000035681
E5RH11	ENSG00000165102
A0A7I2V2S9	ENSG00000104408
A0A7I2V302	ENSG00000164733
E9PL71	ENSG00000104529
E9PL71	ENSG00000273594
E9PIX0	ENSG00000235173
A0A0J9YWL8	ENSG00000198010
A0A0J9YWL8	ENSG00000282318
E5RIR1	ENSG00000104419
B3KS98	ENSG00000147677
E9PNV7	ENSG00000181135
E9PNV7	ENSG00000274352
E5RFW2	ENSG00000165061
A0A1B0GUA4	ENSG00000104763
E5RJI1	ENSG00000173535
G3V126	ENSG00000047249
A0A087WZ32	ENSG00000169499
A0A0J9YY16	ENSG00000198010
A0A0J9YY16	ENSG00000282318
E5RJK5	ENSG00000164754
H0YBP5	ENSG00000104408
E9PRJ7	ENSG00000186523
E5RHK3	ENSG00000104442
A0A7I2V2J1	ENSG00000164733
E5RIT0	ENSG00000169490
E5RJ47	ENSG00000175324
E5RK99	ENSG00000164932
H0YBX1	ENSG00000070501
E7EWW5	ENSG00000170873
A0A7I2V5N5	ENSG00000104218
E5RFR7	ENSG00000076554
E5RGA3	ENSG00000147509
E9PIC7	ENSG00000165046
H0YAP7	ENSG00000134014
E5RG45	ENSG00000156787
D6RA03	ENSG00000176406
