From	To
Q2QL34	NP_001121895.1
Q2QL34	NP_776164.2
Q9BVG8	NP_001123571.1
Q9BVG8	NP_001123572.1
Q9BVG8	NP_001305639.1
Q9BVG8	NP_001305640.1
Q9BVG8	NP_001305641.1
Q9BVG8	NP_001305642.1
Q9BVG8	NP_001305643.1
Q9BVG8	NP_001305644.1
Q9BVG8	NP_005541.3
Q08AH1	NP_001305819.1
Q08AH1	NP_443188.2
Q68EN5	NP_001035805.1
P05771	NP_002729.2
P05771	NP_997700.1
Q8WV35	NP_001004055.1
Q8WV35	NP_036295.1
Q8WV35	XP_016878620.1
Q8WV35	XP_016878621.1
Q8WV35	XP_016878622.1
Q8WV35	XP_016878623.1
Q02556	NP_002154.1
O15553	NP_000234.1
O15553	NP_001185465.1
Q8NEP3	NP_001305685.1
Q8NEP3	NP_848547.4
P15170	NP_001123478.1
P15170	NP_001123479.1
Q8N0W3	NP_659496.2
Q8N0W3	XP_011521230.1
Q8N0W3	XP_011521231.1
Q8N0W3	XP_016878501.1
P80404	NP_000654.2
P80404	NP_001120920.1
P80404	NP_065737.2
P80404	XP_011520702.1
P80404	XP_011520703.1
Q3SXM5	NP_001139523.1
Q3SXM5	NP_113651.4
Q3SXM5	XP_005256246.1
O60303	NP_056017.3
Q8TF09	NP_570967.1
Q8TF09	XP_006721358.1
Q8TD57	NP_001334815.1
Q8TD57	NP_060009.1
O15360	NP_000126.2
O15360	NP_001018122.1
O15360	NP_001273096.1
Q5XUX0	NP_001269612.1
Q5XUX0	NP_079011.3
Q16775	NP_001035517.1
Q16775	NP_001273178.1
Q16775	NP_005317.2
Q16775	XP_011520772.1
P69905	NP_000508.1
P69905	NP_000549.1
Q9Y661	NP_006031.2
Q9BVA0	NP_005877.2
Q9BVA0	XP_016878352.1
Q9BVA0	XP_016878353.1
P78411	NP_001239126.1
P78411	NP_005844.4
P31146	NP_001180262.1
P31146	NP_009005.1
P31146	XP_011544016.1
P13498	NP_000092.2
Q6GPI1	NP_001020371.3
P40313	NP_001898.1
Q9H773	NP_077001.1
P20702	NP_000878.2
P20702	NP_001273304.1
O43303	NP_001185951.2
O43303	NP_001310498.1
O43303	NP_001310499.1
O43303	NP_001310500.1
O43303	NP_001310501.1
O43303	NP_055526.4
O43303	XP_011544293.1
O43303	XP_011544294.1
O43303	XP_016879397.1
Q9NUU7	NP_001307451.1
Q9NUU7	NP_001307454.1
Q9NUU7	NP_001307455.1
Q9NUU7	NP_001307456.1
Q9NUU7	NP_060802.1
Q6PII5	NP_001277066.1
Q6PII5	NP_001277068.1
Q6PII5	NP_001310564.1
Q6PII5	NP_115680.1
Q6PII5	XP_005255688.1
Q6PII5	XP_011521013.1
Q6PII5	XP_016879262.1
Q6UXU4	NP_001103233.1
Q6UXU4	NP_001310830.1
Q6UXU4	NP_653276.1
Q9BW71	NP_001184252.1
Q9BW71	NP_003600.2
O14561	NP_004994.1
P07741	NP_000476.1
P07741	NP_001025189.1
Q9NXV2	NP_061865.1
O43325	NP_001121773.1
O43325	NP_001121774.1
O43325	NP_001289764.1
O43325	NP_001289765.1
O43325	NP_065157.1
O43325	XP_005255501.1
O43325	XP_016878968.1
O43325	XP_016878969.1
O43325	XP_016878970.1
O43325	XP_016878971.1
O60936	NP_001171986.1
O60936	NP_001263236.1
O60936	NP_001263238.1
O60936	NP_001263240.1
O60936	NP_001263241.1
O60936	NP_001263248.1
O60936	NP_003937.1
O60936	XP_016879332.1
Q9BTE1	NP_001185940.1
Q9BTE1	NP_001186672.1
Q9BTE1	NP_115875.1
P0CJ71	NP_001177405.1
O75444	NP_001026974.1
O75444	NP_005351.2
O00634	NP_006172.1
Q12968	NP_004546.1
Q12968	NP_775186.1
Q12968	NP_775188.1
Q3L8U1	NP_001295248.1
Q3L8U1	NP_079410.4
Q3L8U1	XP_005256229.1
Q3L8U1	XP_016879210.1
Q3L8U1	XP_016879211.1
Q3L8U1	XP_016879212.1
Q9H9E3	NP_001182068.1
Q9H9E3	NP_056201.2
Q9NZH0	NP_057319.1
Q9NZH0	XP_006721114.1
Q9NZH0	XP_006721115.1
P78412	NP_077311.2
P78412	XP_005256194.1
Q14703	NP_003782.1
Q6B0K9	NP_001003938.1
Q8NBZ0	NP_001291491.1
Q8NBZ0	NP_001291492.1
Q8NBZ0	NP_775889.1
Q9UIC8	NP_001027563.1
Q9UIC8	NP_057393.2
Q9UIC8	XP_011544166.1
O94916	NP_001106649.1
O94916	NP_006590.1
O94916	NP_619727.2
O94916	NP_619728.2
O94916	NP_775321.1
O94916	NP_775322.1
O94916	XP_006721188.1
O94916	XP_011521120.1
O94916	XP_016878359.1
B5ME19	NP_001093131.1
B5ME19	NP_001304785.1
B5ME19	NP_001304786.1
P09471	NP_066268.1
P09471	NP_620073.2
P02795	NP_005944.1
Q9Y5Y2	NP_001271430.1
Q9Y5Y2	NP_036357.1
F8WFD2	NP_001264252.1
F8WFD2	XP_005255541.1
O95371	NP_036500.2
Q6UWD8	NP_787096.2
Q6UWD8	XP_011506896.1
O00748	NP_003860.2
O00748	NP_932327.1
P35637	NP_001164105.1
P35637	NP_004951.1
Q68CZ1	NP_001121369.1
Q68CZ1	NP_056087.2
P56945	NP_001164185.1
P56945	NP_001164186.1
P56945	NP_001164187.1
P56945	NP_001164188.1
P56945	NP_001164189.1
P56945	NP_001164190.1
P56945	NP_001164191.1
P56945	NP_055382.2
P56945	XP_016879386.1
P22676	NP_001731.2
P22676	NP_009019.1
Q6ZTR7	NP_940893.1
Q6ZTR7	XP_011521365.1
P12830	NP_001304113.1
P12830	NP_001304114.1
P12830	NP_001304115.1
P12830	NP_004351.1
Q6PRD7	NP_001041677.1
Q6FI81	NP_001295276.1
Q6FI81	NP_001295287.1
Q6FI81	NP_064709.2
P80297	NP_005943.1
P07438	NP_005938.1
Q9Y6A4	NP_037374.1
Q15131	NP_001092003.2
Q15131	NP_001153839.1
Q15131	NP_443713.2
Q15131	NP_443714.3
Q15131	XP_016879297.1
Q15131	XP_016879298.1
Q15131	XP_016879299.1
Q92583	NP_002978.1
Q14028	NP_001129111.1
Q14028	NP_001273059.1
Q14028	NP_001288.3
Q12946	NP_001442.2
Q86WA8	NP_001287877.1
Q86WA8	NP_113678.2
Q9HBL8	NP_001292070.1
Q9HBL8	NP_001292071.1
Q9HBL8	NP_065728.1
Q9NQ29	NP_001307155.1
Q9NQ29	NP_001317349.1
Q9NQ29	NP_060502.1
Q9NQ29	NP_958815.1
P49711	NP_001177951.1
P49711	NP_006556.1
P49711	XP_016878357.1
P55290	NP_001207418.1
P55290	NP_001207420.1
P55290	NP_001207421.1
P55290	NP_001248.1
Q8TAZ6	NP_001186246.1
Q8TAZ6	NP_653274.1
Q96MX0	NP_653202.1
Q96MX0	NP_853531.1
Q96MX0	XP_006721194.1
Q14019	NP_066972.1
Q8NC67	NP_001188406.1
Q8NC67	NP_060562.3
Q15155	NP_055102.3
Q9H3K6	NP_001026997.1
Q9H3K6	NP_001034271.1
Q9H3K6	NP_001307508.1
Q9H3K6	XP_016855107.1
Q4G0I0	NP_001258980.1
Q9C0A0	NP_207837.2
Q9C0A0	NP_620481.2
P51798	NP_001107803.1
P51798	NP_001278.1
Q86VI1	NP_848611.2
P23141	NP_001020365.1
P23141	NP_001020366.1
P23141	NP_001257.4
Q9HAH7	NP_001098549.2
Q9H693	NP_001182054.1
Q96MW5	NP_115758.3
Q9H0X4	NP_001271426.1
Q9H0X4	NP_114428.1
Q9H0X4	XP_005255679.1
Q9H0X4	XP_011520993.1
Q9H0X4	XP_011520994.1
Q9H0X4	XP_016879249.1
Q9H0X4	XP_016879250.1
Q9H0X4	XP_016879251.1
Q9Y613	NP_037373.2
P55259	NP_001007241.2
P55259	NP_001493.2
Q13349	NP_001305114.1
Q13349	NP_005344.2
P20701	NP_001107852.1
P20701	NP_002200.2
P11215	NP_000623.2
P11215	NP_001139280.1
Q8TBB5	NP_001171783.1
Q8TBB5	NP_001171785.1
Q8TBB5	NP_060036.2
Q8TBB5	XP_005256051.1
Q8TBB5	XP_016878833.1
O00253	NP_001129.1
P51828	NP_001105.1
P51828	XP_016878384.1
Q9BT22	NP_001317433.1
Q9BT22	NP_061982.3
Q9BT22	XP_016878947.1
O43313	NP_001287657.1
O43313	NP_056066.2
Q9BXC9	NP_114091.3
P55287	NP_001295321.1
P55287	NP_001788.2
P55287	XP_005255818.1
P55287	XP_005255819.1
P55287	XP_005255820.1
P55287	XP_011521105.1
Q6ZW13	NP_001013002.2
O95180	NP_001005407.1
O95180	NP_066921.2
O43237	NP_001273086.1
O43237	NP_006132.1
P0CG12	XP_011521469.1
P0CG12	XP_011521470.1
P37059	NP_002144.1
Q9H4A9	NP_071750.1
Q8IY82	NP_001276091.1
Q8IY82	NP_001276092.1
Q8IY82	NP_115645.4
Q8IY82	XP_011521680.1
O95995	NP_001273134.1
O95995	NP_001273137.1
O95995	NP_001273138.1
O95995	NP_001472.1
O95995	XP_005256361.1
Q9NX74	NP_001258691.1
Q9NX74	NP_001258692.1
Q9NX74	NP_060273.1
O75506	NP_001528.1
Q8WVB6	NP_071375.1
Q8WVB6	XP_005255528.1
Q8WVB6	XP_011520875.1
Q02221	NP_005196.1
P0CG13	NP_001034779.1
P0CG13	NP_001035236.1
P0CG13	XP_016878859.1
A6NDY0	NP_001073956.2
A6NDY0	NP_001281257.1
A6NDY0	XP_016878719.1
Q9NUI1	NP_065715.1
P49411	NP_003312.3
P49411	XP_016879108.1
Q6DWJ6	NP_001002911.1
Q6DWJ6	NP_001305412.1
Q76MJ5	NP_001295149.2
Q76MJ5	NP_150296.4
Q6NT32	NP_001137157.1
Q6NT32	NP_001177087.1
Q6NT32	NP_659461.1
Q49A26	NP_001295025.1
Q49A26	NP_001311026.1
Q49A26	NP_115958.2
Q49A26	XP_011521019.1
P15391	NP_001171569.1
P15391	NP_001761.3
Q8IZ96	NP_443725.3
Q8IZ96	NP_851785.2
Q8IZ96	NP_851786.1
Q8IZ96	NP_851787.1
Q8IZ96	NP_851788.1
Q8IZ96	NP_851789.1
Q8IZ96	NP_851800.1
Q8IZ96	NP_851813.1
A6NNT2	NP_001138483.1
A6NNT2	XP_011520777.1
Q5RKV6	NP_478126.1
Q9P2W3	NP_057625.1
Q15041	NP_001300787.1
Q15041	NP_055976.1
Q9BQD7	NP_076422.1
Q8IZR5	NP_848933.1
Q8IZR5	NP_852662.1
Q8IZR5	XP_011521184.1
Q5XG92	NP_001177130.1
Q5XG92	NP_001177131.1
Q5XG92	NP_001305435.1
Q5XG92	NP_776176.5
Q96QI5	NP_001009606.3
Q12952	NP_005241.1
Q9UJJ9	NP_115909.1
Q1ED39	NP_001013009.2
Q1ED39	NP_001335457.1
Q1ED39	NP_001335458.1
Q1ED39	NP_001335459.1
Q1ED39	NP_001335460.1
Q9H910	NP_653171.1
Q8TDN1	NP_758857.1
P09105	NP_005322.1
P02008	NP_005323.1
P02008	XP_005255345.1
Q9UEE9	NP_006315.1
Q96NB1	NP_001291426.1
Q96NB1	NP_653201.1
Q4VC44	NP_001294997.1
Q4VC44	NP_065963.1
Q4VC44	NP_115672.2
Q4VC44	XP_006721025.1
Q96CP2	NP_001135971.1
Q96CP2	NP_001135972.1
Q96CP2	NP_612448.1
Q96CP2	XP_005255135.1
P34059	NP_000503.1
Q6PCT2	NP_001093254.2
Q6PCT2	NP_001269280.1
Q9H2C0	NP_071324.1
O14874	NP_001116429.1
O14874	NP_001258855.1
O14874	NP_005872.2
P35218	NP_001730.1
Q3MIP1	NP_001030013.1
Q93100	NP_000284.1
Q93100	NP_001027005.1
Q93100	XP_005256040.1
Q93100	XP_005256041.1
O60268	NP_001273494.1
O60268	NP_001273495.1
O60268	NP_001284695.1
O60268	NP_055547.1
O60268	XP_005256322.1
O60268	XP_016879401.1
Q8WUZ0	NP_001273455.1
Q8WUZ0	NP_004756.2
Q8IWE4	NP_775746.1
Q9H0I3	NP_001135774.1
Q9H0I3	NP_054876.2
Q9UBL6	NP_055242.1
Q9UBL6	NP_705900.1
Q92896	NP_001139138.1
Q92896	NP_001139139.1
Q92896	NP_036333.2
Q7Z4Q2	NP_891552.1
Q2M296	NP_001152849.1
Q2M296	NP_001152850.1
Q2M296	NP_073601.2
A6NHN6	NP_001293023.1
A6NHN6	XP_011521800.1
A6NHN6	XP_016878737.1
P04180	NP_000220.1
Q765P7	NP_612392.1
Q15274	NP_001305178.1
Q15274	NP_001305179.1
Q15274	NP_055113.2
Q7Z6G3	NP_001316678.1
Q7Z6G3	NP_061938.2
Q8N1F7	NP_001229724.1
Q8N1F7	NP_001229725.1
Q8N1F7	NP_055484.3
Q8N1F7	XP_005256320.1
O60356	NP_001035948.1
O60356	NP_036517.1
Q9Y278	NP_006034.1
Q8N635	NP_001157032.1
Q8N635	NP_689977.2
Q9GZQ8	NP_073729.1
P04733	NP_001288201.1
P04733	NP_005940.1
Q96J65	NP_150229.2
Q8N807	NP_777584.1
Q9H6T0	NP_079215.2
Q8IX07	NP_722520.2
Q96S19	NP_001035250.1
Q96S19	NP_001035251.1
Q96S19	NP_001035252.1
Q96S19	NP_001035255.1
Q96S19	NP_115742.3
O75783	NP_001265649.1
O75783	NP_001265650.1
O75783	NP_001305662.1
Q8NHV5	NP_001158051.1
Q8NHV5	XP_006726675.1
Q9NPA2	NP_071913.1
P08253	NP_001121363.1
P08253	NP_001289437.1
P08253	NP_001289438.1
P08253	NP_001289439.1
P08253	NP_004521.1
Q8N4N3	NP_001290380.1
Q8N4N3	NP_079007.2
Q8N4N3	XP_005256206.1
Q8N4N3	XP_016879163.1
Q8N4N3	XP_016879164.1
Q14807	NP_001243198.1
Q14807	NP_001243199.1
Q14807	NP_015556.1
Q8WXH2	NP_065706.2
Q7L1V2	NP_001273568.1
Q7L1V2	NP_001273569.1
Q7L1V2	NP_055755.1
Q6P9B6	NP_065998.3
Q6P9B6	XP_005256132.1
Q6P9B6	XP_006721303.1
Q6P9B6	XP_011521550.1
Q6P9B6	XP_011521551.1
Q6P9B6	XP_016878999.1
Q6P9B6	XP_016879000.1
Q9BRB3	NP_004195.2
Q9BRB3	NP_683721.1
Q7RTY9	NP_001128558.1
Q96RY5	NP_065876.3
O75208	NP_064708.1
Q4G0P3	NP_001185471.1
Q4G0P3	NP_001185472.1
Q4G0P3	NP_001257903.1
Q4G0P3	NP_060028.2
P15559	NP_000894.1
P15559	NP_001020604.1
P15559	NP_001020605.1
Q8NFA2	NP_001254650.1
Q8NFA2	NP_653204.1
Q8NFA2	NP_751907.1
Q8NFA2	NP_751908.1
Q8NFA2	XP_005255156.1
Q8NFA2	XP_016878416.1
Q8NFA2	XP_016878417.1
Q9Y5N6	NP_055136.1
O15496	NP_003552.1
Q8TBY8	NP_001153685.1
Q8TBY8	NP_112583.2
Q8N461	NP_699181.2
Q7L5L3	NP_077283.2
O95976	NP_005840.2
Q14687	NP_001127945.1
Q14687	NP_001265113.1
Q14687	NP_055430.1
Q7L5A8	NP_077282.3
Q96LL3	NP_001103129.1
Q96LL3	NP_001103130.1
O75150	NP_001193962.1
O75150	NP_001193963.1
O75150	NP_001273501.1
O75150	NP_055586.1
P33151	NP_001786.2
P43166	NP_001014435.1
P43166	NP_005173.1
P43166	XP_005256193.1
P43166	XP_011521614.1
Q8WXD9	NP_065815.1
Q6UWW8	NP_001172105.1
Q6UWW8	NP_001172106.1
Q6UWW8	NP_079198.2
O60359	NP_006530.1
Q9NPB6	NP_001032358.1
Q9NPB6	NP_058644.1
A8MZG2	NP_001073993.1
Q9NQC7	NP_001035814.1
Q9NQC7	NP_001035877.1
Q9NQC7	NP_056062.1
Q9NQC7	XP_005255869.1
Q9NQC7	XP_006721212.1
Q9NQC7	XP_011521209.1
Q9NQC7	XP_016878466.1
Q9NQC7	XP_016878467.1
Q9NQC7	XP_016878468.1
Q9NQC7	XP_016878469.1
P78549	NP_001305122.1
P78549	NP_001305123.1
P78549	NP_002519.1
P11801	NP_006733.1
Q99732	NP_001129944.1
Q99732	NP_001129945.1
Q99732	NP_004853.2
Q99732	XP_006721045.1
Q99732	XP_006721046.1
Q99732	XP_006721047.1
Q99732	XP_006721048.1
Q99732	XP_016879385.1
O75081	NP_005178.4
O75081	NP_787127.1
Q9HC29	NP_001280486.1
Q9HC29	NP_071445.1
Q9HC29	XP_005256141.1
Q9BRQ5	NP_689501.1
O94810	NP_001273414.1
O94810	NP_001273415.1
O94810	NP_003825.1
O94810	NP_899180.1
P98161	NP_000287.3
P98161	NP_001009944.2
Q8N371	NP_001138820.1
Q8N371	NP_079049.2
Q9UJH8	NP_076947.1
P33527	NP_004987.2
Q92901	NP_005052.1
Q9GZN7	NP_078865.1
Q9Y2Y0	NP_036238.1
A1A4V9	NP_001014979.2
A1A4V9	NP_001182549.1
O00626	NP_002981.2
O00626	XP_016879020.1
Q8IY22	NP_085132.1
Q8IY22	NP_938204.2
Q13286	NP_000077.1
Q13286	NP_001035897.1
Q13286	NP_001273033.1
Q13286	NP_001273034.1
Q6ZS17	NP_001180451.1
Q6ZS17	NP_001180452.1
Q6ZS17	NP_001180453.1
Q6ZS17	NP_078795.2
Q3B7T3	NP_001129578.1
Q3B7T3	NP_001171491.1
Q3B7T3	NP_001184154.1
Q3B7T3	XP_011521185.1
Q3B7T3	XP_011521186.1
Q3B7T3	XP_011521190.1
Q3B7T3	XP_011521191.1
Q3B7T3	XP_011521192.1
Q3B7T3	XP_011521193.1
Q3B7T3	XP_011521194.1
Q9NZV6	NP_057416.1
P69849	NP_001004067.1
Q96MC5	NP_001135941.1
Q96MC5	NP_149978.1
P25713	NP_005945.1
A0A1W2PR82	XP_011521082.1
Q16651	NP_002764.1
Q01726	NP_002377.4
Q9NVU0	NP_001244962.1
Q9NVU0	NP_001244963.1
Q9NVU0	NP_001244964.1
Q9NVU0	NP_001244965.1
Q9NVU0	NP_060589.1
Q9NVU0	XP_006721126.1
Q9NVU0	XP_006726676.1
P04732	NP_783316.2
P04732	XP_005256013.1
F8W1W9	NP_001274180.1
F8W1W9	XP_016878313.1
P60510	NP_001290432.1
P60510	NP_001290433.1
P60510	NP_001290435.1
P60510	NP_001290436.1
P60510	NP_002711.1
P0CG20	NP_660313.1
P0CG20	XP_016878448.1
P0CG20	XP_016878449.1
Q9NPI1	NP_001167455.1
Q9NPI1	NP_037395.2
P83436	NP_705831.1
Q8WVE7	NP_001291925.1
Q8WVE7	NP_660297.1
Q969G9	NP_149110.1
E9PJI5	NP_001269436.1
E9PJI5	NP_001269440.1
E9PJI5	XP_016878323.1
E9PJI5	XP_016878324.1
E9PJI5	XP_016878331.1
E9PJI5	XP_016878332.1
E9PJ23	NP_001269453.1
E9PJ23	XP_011544231.1
Q96ES7	NP_612423.1
Q14940	NP_004585.1
K7EJ46	NP_001240719.1
K7EJ46	NP_001240720.1
K7EJ46	NP_001240722.1
K7EJ46	NP_001240723.1
K7EJ46	XP_011520801.1
K7EJ46	XP_011520802.1
K7EJ46	XP_011520803.1
Q9UJJ7	NP_478072.1
Q96GQ5	NP_073581.2
P51170	NP_001030.2
Q7L5N7	NP_060309.2
Q7L5N7	XP_011521471.1
Q9BRX5	NP_001119601.1
Q9BRX5	NP_001119602.1
Q9BRX5	NP_073607.2
Q15046	NP_001123561.1
Q15046	NP_005539.1
Q96E14	NP_689521.1
Q8IUQ4	NP_001006611.1
Q8IUQ4	NP_003022.3
Q8IUQ4	XP_006721309.1
Q8IUQ4	XP_011521581.1
Q8NEM2	NP_079021.3
Q6PJ21	NP_001311010.1
Q6PJ21	NP_543137.2
Q9H2V7	NP_001135920.1
Q9H2V7	NP_001135921.1
Q9H2V7	NP_001135922.1
Q9H2V7	NP_001135923.1
Q9H2V7	NP_114427.1
Q9UQ90	NP_003110.1
Q9UQ90	NP_955399.1
Q9UQ90	XP_016879088.1
Q96N06	NP_001258836.1
Q96N06	NP_001258837.1
Q96N06	NP_001258838.1
Q96N06	NP_001258839.1
Q96N06	NP_694570.1
Q8NB16	NP_001135969.1
Q8NB16	NP_689862.1
Q8NB16	XP_005255891.1
O15305	NP_000294.1
Q9NWB1	NP_001135805.1
Q9NWB1	NP_001135806.1
Q9NWB1	NP_061193.2
Q9NWB1	NP_665898.1
Q9NWB1	NP_665899.1
Q9NWB1	NP_665900.1
Q9NWB1	XP_016878822.1
Q9NWB1	XP_016878827.1
Q8WWX8	NP_001245340.1
Q8WWX8	NP_001245341.1
Q8WWX8	NP_001245342.1
Q8WWX8	NP_001245343.1
Q8WWX8	NP_443176.2
Q8WWX8	XP_005255137.1
Q8WWX8	XP_016878389.1
Q8WWX8	XP_016878390.1
Q8WWX8	XP_016878391.1
Q8WWX8	XP_016878392.1
Q8WWX8	XP_016878394.1
Q8WWX8	XP_016878395.1
Q8TBK2	NP_001153777.1
Q8TBK2	NP_079136.2
O75324	NP_003489.1
O75324	XP_016879231.1
Q99547	NP_005783.2
E9PQR5	NP_001297065.1
E9PQR5	XP_016879113.1
A6NJU9	NP_001308821.1
Q9BWN1	NP_001307393.1
