From	To
P15884	XP_016881425.1
P15884	XP_016881429.1
P15884	XP_016881430.1
P15884	XP_016881435.1
P15884	XP_016881445.1
P10415	NP_000624.2
P10415	NP_000648.2
Q8IUK8	NP_872317.1
Q8IUK8	XP_006722457.1
Q8IUK8	XP_011524126.1
Q8IUK8	XP_016881048.1
Q8IUK8	XP_016881049.1
O75952	NP_036321.2
O75952	NP_619584.1
O75952	NP_619585.1
O75952	NP_722452.1
O75952	NP_722453.1
O75952	NP_722454.1
O75952	XP_016881195.1
C9JCN9	NP_001129652.1
Q86T90	NP_065827.1
Q86T90	XP_005258374.1
O14490	NP_001003809.1
O14490	NP_001229690.1
O14490	NP_001229691.1
O14490	NP_001229692.1
O14490	NP_001229693.1
O14490	NP_001229694.1
O14490	NP_001229695.1
O14490	NP_004737.2
P25391	NP_005550.2
O15118	NP_000262.2
Q8TCD1	NP_001030177.1
Q8TCD1	NP_001186275.1
Q8N3J2	NP_073751.3
P31152	NP_001278968.1
P31152	NP_001278969.1
P31152	NP_002738.2
P31152	XP_005258356.1
P31152	XP_011524376.1
P31152	XP_011524377.1
P31152	XP_011524378.1
P31152	XP_016881328.1
P05120	NP_001137290.1
P05120	NP_002566.1
Q8TDF5	NP_001188394.1
Q8TDF5	NP_620416.1
Q8TDF5	NP_620552.1
Q8TDF5	XP_005266831.1
Q8TDF5	XP_016881506.1
Q8TDF5	XP_016881507.1
Q9Y5B0	NP_001189433.1
Q9Y5B0	NP_004706.3
Q9Y5B0	NP_430255.2
Q96M91	NP_659457.2
Q8NA19	NP_775735.2
Q8NA19	XP_011524063.1
Q96CS2	NP_612452.1
Q9P2G3	NP_065856.1
Q96KN2	NP_116038.4
Q9Y2J2	NP_001268462.1
Q9Y2J2	NP_001268463.1
Q9Y2J2	NP_001268464.1
Q9Y2J2	NP_036439.2
Q9Y2J2	XP_016881125.1
P00167	NP_001177736.1
P00167	NP_001905.1
P00167	NP_683725.1
P00167	XP_011524137.1
P55087	NP_001641.1
P55087	NP_004019.1
Q9UJ96	NP_036415.1
Q9UJ96	XP_011524220.1
Q9UJ96	XP_011524222.1
Q9UJ96	XP_016881194.1
Q68DL7	NP_001167594.1
P47211	NP_001471.2
Q10472	NP_065207.2
Q10472	XP_005258296.1
Q10472	XP_016881181.1
Q92908	NP_005248.2
Q6IA86	NP_001229804.1
Q6IA86	NP_001229805.1
Q6IA86	NP_001229806.1
Q6IA86	NP_001229807.1
Q6IA86	NP_001229808.1
Q6IA86	NP_060725.1
Q8NCQ5	NP_001136430.1
Q8NCQ5	NP_689889.1
Q8NCQ5	XP_016881092.1
Q8NCQ5	XP_016881093.1
Q5FWF5	NP_443143.2
Q5FWF5	XP_011524100.1
Q9H2F9	NP_001137301.1
Q9H2F9	NP_079490.1
Q9H2F9	XP_006722615.1
Q9H2F9	XP_011524500.1
Q9H2F9	XP_011524501.1
Q9H2F9	XP_011524502.1
Q9H2F9	XP_011524503.1
Q9HCE0	NP_066015.2
Q8IYD9	NP_001275909.1
Q8IYD9	NP_001275910.1
Q8IYD9	NP_775800.3
Q8IYD9	XP_005258258.1
Q8IYD9	XP_016881056.1
Q7LBR1	NP_065145.2
P33032	NP_005904.1
Q96EN8	NP_060417.2
Q9BYG4	NP_115899.1
Q14574	NP_001932.2
Q14574	NP_077741.2
P22830	NP_000131.2
P22830	NP_001012533.1
Q6PI98	NP_001092287.1
Q6PI98	NP_919257.2
Q719H9	NP_001129677.1
Q719H9	NP_001136202.1
Q719H9	NP_001245150.1
Q719H9	NP_945342.1
Q719H9	XP_016881197.1
Q9UIS9	NP_001191065.1
Q9UIS9	NP_001191066.1
Q9UIS9	NP_001191067.1
Q9UIS9	NP_001191068.1
Q9UIS9	NP_001191069.1
Q9UIS9	NP_001191070.1
Q9UIS9	NP_001191071.1
Q9UIS9	NP_001191072.1
Q9UIS9	NP_001191080.1
Q9UIS9	NP_002375.1
Q9UIS9	NP_056669.2
Q9UIS9	NP_056670.2
Q9UIS9	NP_056671.2
Q9UIS9	NP_056723.2
Q9UIS9	XP_005258328.1
Q9UIS9	XP_011524295.1
Q9UIS9	XP_011524296.1
Q9UIS9	XP_011524308.1
Q9UIS9	XP_016881249.1
Q9UIS9	XP_016881259.1
Q9UIS9	XP_016881260.1
Q9UIS9	XP_016881265.1
O75928	NP_001310989.1
O75928	NP_004662.2
O75928	NP_775298.1
Q96N28	NP_001135877.1
Q96N28	NP_001135878.1
Q96N28	NP_006544.2
Q9Y5U9	NP_057181.1
Q9BYG7	NP_001120646.1
Q9BYG7	NP_001120647.1
Q9BYG7	NP_001120648.1
Q9BYG7	NP_114145.2
Q9BYG7	XP_005258422.1
Q9BYG7	XP_011524528.1
Q9BYG7	XP_016881524.1
Q9BYG7	XP_016881525.1
Q9BYG7	XP_016881526.1
Q8N4Q0	NP_001293022.1
Q8N4Q0	NP_787103.1
Q96EQ8	NP_060301.2
Q8WVD3	NP_001178253.2
Q8WVD3	NP_057355.2
Q8WVD3	NP_937761.1
Q8WVD3	XP_005258343.1
Q12798	NP_004057.1
P19105	NP_001289976.1
P19105	NP_001289977.1
P19105	NP_001289978.1
P19105	NP_006462.1
O14950	NP_001138416.1
O14950	NP_001138417.1
O14950	NP_001289978.1
O14950	NP_291024.1
B2RU33	NP_001131143.1
Q8TF05	NP_001035847.1
Q8TF05	NP_005125.1
Q9H777	NP_061166.1
Q13433	NP_001092876.1
Q13433	NP_036451.3
Q13433	XP_011524202.1
Q13433	XP_011524203.1
O95644	NP_001265598.1
O95644	NP_001265599.1
O95644	NP_001265601.1
O95644	NP_001265602.1
O95644	NP_001265604.1
O95644	NP_006153.2
O95644	NP_765975.1
O95644	NP_765976.1
O95644	NP_765977.1
O95644	NP_765978.1
A6NHR9	NP_056110.2
Q3B7S5	NP_001032408.1
Q96BD8	NP_001034624.1
Q96BD8	NP_659497.1
Q6ZMC9	NP_998767.1
Q86VV8	NP_001305449.1
Q86VV8	NP_775901.3
Q9BXA9	NP_741996.2
Q24JQ0	NP_116322.3
Q2VWA4	NP_001032891.1
Q53F39	NP_001229833.1
Q53F39	NP_001306083.1
Q53F39	NP_075563.3
Q53F39	XP_006722409.1
Q53F39	XP_011524034.1
Q53F39	XP_016881411.1
Q53F39	XP_016881412.1
Q53F39	XP_016881413.1
Q53F39	XP_016881414.1
Q53F39	XP_016881415.1
Q53F39	XP_016881419.1
Q9H939	NP_077748.3
O14544	NP_004223.2
O14544	XP_005266840.1
O14544	XP_016881575.1
O14544	XP_016881576.1
Q96EE3	NP_001013455.1
Q96EE3	NP_112493.2
Q15532	NP_001007560.1
Q15532	NP_001295130.1
Q15532	NP_005628.2
O43173	NP_056963.2
Q13485	NP_005350.1
Q8N0V3	NP_001165438.1
Q8N0V3	NP_079081.2
Q8N8N0	NP_775828.1
Q8N8N0	XP_005266707.1
Q8N8N0	XP_005266709.1
Q8N8N0	XP_011524180.1
Q8N8N0	XP_011524181.1
Q8N8N0	XP_016881101.1
Q8N8N0	XP_016881102.1
Q08AE8	NP_001122098.1
Q08AE8	NP_001122099.1
Q08AE8	NP_064533.3
Q9Y2V3	NP_038463.2
Q3SY17	NP_001029344.3
O43776	NP_004530.1
Q9UNA4	NP_009126.2
P18621	NP_000976.1
P18621	NP_001030178.1
P18621	NP_001186269.1
P18621	NP_001186270.1
P18621	NP_001186271.1
P18621	NP_001186272.1
P18621	NP_001186273.1
P18621	NP_001186274.1
Q96DM3	NP_001305636.1
Q96DM3	NP_001305637.1
Q96DM3	NP_001305638.1
Q96DM3	NP_037458.3
A6NKL6	NP_001073678.1
A6NKL6	XP_011524031.1
Q15583	NP_001265611.1
Q15583	NP_001265613.1
Q15583	NP_001265615.1
Q15583	NP_003235.1
Q15583	NP_733796.2
Q15583	NP_775299.1
Q15583	NP_775300.1
Q15583	NP_775301.1
Q15583	NP_775302.1
Q15583	NP_775303.1
Q15583	NP_777480.1
Q15583	XP_011524037.1
Q15583	XP_016881447.1
Q15583	XP_016881448.1
Q96P63	NP_001294857.1
Q96P63	NP_536722.1
Q96P63	XP_011524550.1
Q96P63	XP_011524551.1
Q96P63	XP_016881556.1
Q9Y6X0	NP_001123582.1
Q9Y6X0	NP_056374.2
Q6ZSG1	NP_001243687.1
Q6ZSG1	NP_689683.2
P32245	NP_005903.2
Q16820	NP_001295100.1
Q16820	NP_005916.2
O43829	NP_001137295.1
O43829	NP_001230631.1
O43829	NP_001230633.1
O43829	NP_003400.2
Q15796	NP_001003652.1
Q15796	NP_005892.1
Q15796	XP_005258316.1
Q15796	XP_006722514.1
Q15796	XP_016881234.1
Q15796	XP_016881235.1
P29508	NP_008850.1
P48595	NP_005015.1
P48595	XP_011524329.1
Q92750	NP_001280654.1
Q92750	NP_005631.1
Q13336	NP_001122060.3
Q13336	NP_001139508.2
Q13336	NP_001139509.1
Q13336	NP_056949.4
Q15849	NP_001229621.1
Q15849	NP_009094.3
Q15849	XP_016881504.1
Q99578	NP_001259006.1
Q99578	NP_002921.1
P50452	NP_001027018.1
P50452	NP_001263419.1
P50452	NP_002631.3
P50452	NP_942130.1
P59095	NP_631910.1
P59095	XP_011524123.1
Q96P15	NP_001278207.1
Q96P15	NP_536723.2
P48594	NP_002965.1
P48594	NP_778206.1
P48594	XP_011524440.1
Q9P260	NP_001333158.1
Q9P260	NP_065905.2
O15105	NP_001177750.1
O15105	NP_001177751.1
O15105	NP_001177752.1
O15105	NP_005895.1
Q5U5Q3	NP_057710.3
P19404	NP_066552.2
O43148	NP_001295192.1
O43148	NP_003790.1
O43148	XP_005258219.1
O43148	XP_016881550.1
Q96PU5	NP_001138436.1
Q96PU5	NP_001138437.1
Q96PU5	NP_001138438.1
Q96PU5	NP_001138439.1
Q96PU5	NP_001138440.1
Q96PU5	NP_001138441.1
Q96PU5	NP_001138442.1
Q96PU5	NP_001138443.1
Q96PU5	NP_001230889.1
Q96PU5	NP_056092.2
Q96PU5	XP_016881168.1
Q9Y2L5	NP_055754.2
Q13464	NP_005397.1
Q8TAA3	NP_001020267.1
Q8TAA3	NP_001020268.1
Q8TAA3	NP_653263.2
Q8N2U9	NP_001139815.1
Q8N2U9	NP_001139817.1
Q8N2U9	NP_079354.2
O75635	NP_001035237.1
O75635	NP_001248759.1
O75635	NP_001248760.1
O75635	NP_003775.1
O43396	NP_004777.1
O43396	XP_016881582.1
Q9BXW6	NP_001229437.1
Q9BXW6	NP_060500.3
Q9BXW6	NP_542164.2
Q9BXW6	XP_016881022.1
Q9BXW6	XP_016881023.1
P18509	NP_001093203.1
P18509	NP_001108.2
Q9Y6Q6	NP_001257878.1
Q9Y6Q6	NP_001257879.1
Q9Y6Q6	NP_001257880.1
Q9Y6Q6	NP_001265197.1
Q9Y6Q6	NP_003830.1
P07947	NP_005424.1
P07947	XP_016881449.1
O75351	NP_004860.2
P42765	NP_006102.2
Q9GZX9	NP_065699.1
Q969U7	NP_064617.2
Q969U7	NP_671692.1
P28827	NP_001098714.1
P28827	NP_002836.3
Q8N584	NP_001129465.1
Q8N584	NP_001230354.1
Q8N584	NP_001278959.1
Q8N584	NP_694943.2
Q8N584	XP_005258255.1
Q8N584	XP_016881039.1
Q86VQ3	NP_001091999.1
Q86VQ3	NP_115619.4
Q86VQ3	XP_016881530.1
Q9BUF5	NP_001290453.1
Q9BUF5	NP_001290454.1
Q9BUF5	NP_001290455.1
Q9BUF5	NP_001290456.1
Q9BUF5	NP_001290457.1
Q9BUF5	NP_001290458.1
Q9BUF5	NP_001290459.1
Q9BUF5	NP_115914.1
P04818	NP_001062.1
Q96JJ7	NP_061895.3
Q68CL5	NP_001258878.1
Q68CL5	NP_001258879.1
Q68CL5	NP_001258880.1
Q68CL5	NP_001258881.1
Q68CL5	NP_001258883.1
Q68CL5	NP_056291.2
P02766	NP_000362.1
P83876	NP_001290400.1
P83876	NP_001292486.1
P83876	NP_001292492.1
P83876	NP_001292493.1
P83876	NP_006692.1
Q92618	NP_055458.1
Q92618	XP_011524571.1
Q92618	XP_011524572.1
Q92618	XP_011524573.1
Q92618	XP_011524574.1
Q92618	XP_011524575.1
Q92618	XP_011524576.1
Q92618	XP_011524577.1
Q92618	XP_016881586.1
Q8TB69	NP_660330.2
Q8TB69	XP_016881051.1
Q8TB69	XP_016881052.1
Q8TB69	XP_016881053.1
Q8TB69	XP_016881054.1
Q96K83	NP_001295154.1
Q96K83	NP_056276.1
Q96K83	XP_011524213.1
Q96K83	XP_016881187.1
Q9HCE3	NP_001305655.1
Q9HCE3	NP_001305656.1
Q9HCE3	NP_001305657.1
Q9HCE3	NP_060651.2
Q9HCE3	XP_016881301.1
Q9HCE3	XP_016881302.1
Q9HCE3	XP_016881303.1
Q9HCE3	XP_016881304.1
Q9HCE3	XP_016881305.1
Q9HCE3	XP_016881306.1
Q9HCE3	XP_016881307.1
Q86W11	NP_001106205.1
Q86W11	NP_001159484.1
Q86W11	NP_001275640.1
Q86W11	XP_005258240.1
Q86W11	XP_006722434.1
Q86W11	XP_011524091.1
Q86W11	XP_016881004.1
Q86W11	XP_016881008.1
Q86W11	XP_016881009.1
Q86W11	XP_016881010.1
Q86W11	XP_016881011.1
O94818	NP_001185475.1
O94818	NP_001185476.1
O94818	NP_001185477.1
O94818	NP_001185478.1
O94818	NP_001269456.1
O94818	NP_003778.2
O94818	XP_006722626.1
O94818	XP_011524539.1
O94818	XP_011524540.1
O94818	XP_016881548.1
Q96FV9	NP_005122.2
Q9H5I5	NP_071351.2
Q9H5I5	XP_011524026.1
P17706	NP_001193942.1
P17706	NP_002819.2
P17706	NP_536347.1
P17706	NP_536348.1
Q9Y4E6	NP_056100.2
Q9Y4E6	NP_443066.2
Q9Y4E6	XP_006722494.1
Q9Y4E6	XP_016881171.1
P54578	NP_001032411.1
P54578	NP_005142.1
Q9UL36	NP_001293018.1
Q9UL36	NP_031371.3
Q9UL36	XP_011524467.1
Q96N95	NP_001309215.1
Q96N95	NP_001309219.1
Q96N95	NP_001309220.1
Q96N95	NP_665699.1
Q96N95	XP_006722495.1
Q96N95	XP_016881176.1
Q96N95	XP_016881177.1
Q8NF99	NP_001128650.1
Q8NF99	NP_115723.1
Q8NF99	XP_011524533.1
Q8NF99	XP_016881531.1
Q9C0G0	NP_001139661.1
Q9C0G0	NP_001139662.1
Q9C0G0	NP_060227.2
Q9C0G0	XP_005266783.1
Q9C0G0	XP_011524370.1
Q9C0G0	XP_011524372.1
A1YPR0	NP_001034449.1
A1YPR0	NP_001305770.1
A1YPR0	XP_005258286.1
A1YPR0	XP_011524172.1
A1YPR0	XP_011524173.1
A1YPR0	XP_016881098.1
O60346	NP_919431.2
Q6ZSZ6	NP_001295139.1
Q6ZSZ6	NP_005777.3
Q6ZSZ6	XP_005266698.1
Q9C0B9	NP_060212.4
P17028	NP_001295052.1
P17028	NP_008896.2
P17028	XP_005258398.1
Q9Y4B5	NP_056025.2
Q9Y4B5	XP_005258156.1
O95948	NP_004843.2
Q6IQ22	NP_001020471.2
O00194	NP_004154.2
O00194	XP_005266790.1
O00194	XP_016881402.1
O00194	XP_016881403.1
Q8IYS8	NP_001244893.1
Q9BZC1	NP_001020258.1
Q9BZC1	NP_001020259.1
Q9BZC1	NP_001020260.1
Q9BZC1	NP_001317532.1
Q9BZC1	NP_064565.1
A6NC57	NP_001264262.1
Q15762	NP_001290547.1
Q15762	NP_006557.2
Q15762	XP_005266699.1
Q0P6D2	NP_001037834.2
Q96KP4	NP_001161971.1
Q96KP4	NP_060705.2
Q96KP4	XP_005266785.1
Q96KP4	XP_006722566.1
Q96KP4	XP_011524373.1
Q96KP4	XP_011524374.1
Q9C0F0	NP_085135.1
O43520	NP_005594.1
O43520	XP_006722544.1
O43520	XP_011524324.1
Q6IQ32	NP_055728.1
Q6IQ32	XP_005266713.1
O43861	NP_001293014.1
O43861	NP_940933.3
Q9HBT6	NP_114097.2
Q9H706	NP_001229338.1
Q9H706	NP_073588.1
Q9ULV0	NP_001073936.1
P52179	NP_003794.3
P52179	NP_062830.1
Q06136	NP_002026.1
Q9Y5X9	NP_001294935.1
Q9Y5X9	NP_006024.1
O14777	NP_006092.1
Q7Z7G2	NP_857637.1
Q9H3N8	NP_001137300.1
Q9H3N8	NP_001153638.1
Q9H3N8	NP_067637.2
Q9UBB5	NP_003918.1
Q9UBB5	NP_056647.1
Q86YT6	NP_065825.1
Q9H0R4	NP_001305694.1
Q9H0R4	NP_115500.1
Q9H0R4	XP_006722620.1
Q9H0R4	XP_011524529.1
Q9H0R4	XP_011524530.1
Q9H0R4	XP_016881528.1
Q92539	NP_055461.1
Q92539	XP_005258235.1
Q92539	XP_005258236.1
Q92539	XP_016881587.1
Q92539	XP_016881588.1
P02686	NP_001020252.1
P02686	NP_001020261.1
P02686	NP_001020263.1
P02686	NP_001020271.1
P02686	NP_001020272.1
P02686	NP_002376.1
P02686	XP_016881269.1
Q32NC0	NP_001188403.1
Q32NC0	NP_001188404.1
Q32NC0	NP_113634.3
O43310	NP_001135869.1
O43310	NP_055587.1
O43310	XP_006722650.1
O43310	XP_006722651.1
O43310	XP_006722652.1
O43310	XP_011524581.1
O43310	XP_016881591.1
Q02487	NP_004940.1
Q02487	NP_077740.1
Q8IYF1	NP_057511.2
Q7L5Y1	NP_001119595.1
Q7L5Y1	NP_001305688.1
Q7L5Y1	NP_001305689.1
Q7L5Y1	NP_059982.2
Q7L5Y1	NP_974487.1
Q7L5Y1	XP_016881324.1
Q7L5Y1	XP_016881325.1
Q8TEP8	NP_115518.3
Q7RTS9	NP_060123.3
Q8N1N2	NP_775900.1
Q6PKX4	NP_689934.2
P0CW23	NP_001138666.1
P19022	NP_001295105.1
P19022	NP_001783.2
Q9BXX2	NP_001138501.1
Q8N6D5	NP_001295167.1
Q8N6D5	NP_775776.2
Q15846	NP_001275965.1
Q15846	NP_001305451.1
Q15846	NP_055225.1
Q15846	NP_954636.1
Q15846	XP_011523954.1
Q15846	XP_011523955.1
Q7L1S5	NP_001243245.1
Q7L1S5	NP_113610.2
Q7L1S5	XP_016881522.1
O60543	NP_001270.1
Q02413	NP_001933.2
P32926	NP_001935.2
Q8WU67	NP_001295185.1
Q8WU67	NP_001295186.1
Q8WU67	NP_612213.2
Q08554	NP_004939.1
Q08554	NP_077739.1
Q68D86	NP_001087198.1
Q68D86	NP_079057.2
Q68D86	XP_016881464.1
Q8TDN4	NP_001094089.1
Q8TDN4	NP_001243367.1
Q8TDN4	NP_612384.1
Q9P0U4	NP_001095124.1
Q9P0U4	NP_055408.2
Q9P0U4	XP_011524242.1
Q9P0U4	XP_016881207.1
Q9Y4J8	NP_001121647.1
Q9Y4J8	NP_001185867.1
Q9Y4J8	NP_001185868.1
Q9Y4J8	NP_001185869.1
Q9Y4J8	NP_001185870.1
Q9Y4J8	NP_001185871.1
Q9Y4J8	NP_001185873.1
Q9Y4J8	NP_001185874.1
Q9Y4J8	NP_001381.2
Q9Y4J8	NP_001382.2
Q9Y4J8	NP_001383.2
Q9Y4J8	NP_116757.2
Q9Y4J8	NP_116760.2
Q9Y4J8	NP_116761.2
Q9Y4J8	NP_116762.2
Q9Y4J8	NP_116763.1
Q9Y4J8	XP_011524155.1
Q9Y4J8	XP_016881066.1
Q9Y4J8	XP_016881073.1
Q9Y4J8	XP_016881076.1
Q9Y4J8	XP_016881077.1
Q9Y4J8	XP_016881078.1
Q9Y4J8	XP_016881079.1
Q9Y4J8	XP_016881080.1
Q9Y4J8	XP_016881089.1
Q9Y4J8	XP_016881090.1
Q9Y4J8	XP_016881091.1
Q9UBX8	NP_001317499.1
Q9UBX8	NP_004766.2
Q5BJE1	NP_001098998.1
Q5BJE1	NP_001295055.1
Q5BJE1	NP_945346.2
Q5BJE1	XP_011524250.1
Q5BJE1	XP_011524253.1
Q13794	NP_066950.1
Q9BXX0	NP_114437.2
Q86SJ6	NP_001127925.1
Q86SJ6	NP_817123.1
Q8IZU8	NP_115536.1
Q01718	NP_000520.1
Q01718	NP_001278840.1
Q01718	XP_016881270.1
Q86TB3	NP_443179.3
Q8TAP6	NP_001258918.1
Q8TAP6	NP_079175.2
A0A2U3U043	NP_001136202.1
C9J126	XP_011524090.1
K7EMN5	NP_001294884.1
K7EMN5	XP_016881198.1
F5GWQ8	NP_001275965.1
E9PH57	NP_001230155.2
K7EJQ7	NP_001294870.1
V9PBN7	NP_001304316.1
B7Z5N5	NP_001129409.1
A0A7I2V3S7	XP_016881406.1
G3V1P2	NP_001278959.1
I7HAS0	NP_001275911.1
I7HAS0	XP_005258260.1
B4DEW2	NP_001278968.1
A0A7I2V575	XP_011524039.1
A0A7I2V575	XP_016881452.1
A0A7I2V575	XP_016881453.1
F8W7A7	NP_001295055.1
F8W7A7	XP_016881210.1
F8W7A7	XP_016881211.1
F8W7A7	XP_016881212.1
Q6IS01	XP_011524073.1
K7ENL9	NP_001305638.1
A8MXQ8	NP_001295319.1
A9JR48	NP_741996.2
H3BPJ7	NP_001335149.1
H3BPJ7	XP_016881426.1
H3BPJ7	XP_016881437.1
A0A2R8Y566	NP_001333160.1
A0A2R8Y566	NP_001333161.1
A0A087WZD4	NP_001263271.1
J3KSN8	NP_001290411.1
J3KSN8	XP_011524230.1
K7ELV1	NP_001278969.1
K7EJ64	NP_001290454.1
J3KNJ7	NP_001295330.1
A0A087X1R7	NP_001258884.1
A0A0C4DGQ6	NP_001290342.1
A0A1W2PPR7	XP_016881175.1
F5GXY7	NP_001305763.1
F5GYW9	NP_536723.2
F5GYW9	XP_011524553.1
A0A5F9ZHR4	NP_001304313.1
F5GZB4	NP_653213.6
B4DFJ8	NP_001295207.1
J3KS16	NP_001317482.1
A0A0A0MR93	NP_001317492.1
A0A0A0MR93	XP_016881416.1
A0A0A0MR93	XP_016881417.1
A0A0A0MR93	XP_016881418.1
J3QKX5	NP_001295100.1
A0A0D9SFQ2	NP_001295160.1
A0A096LPD5	NP_001278207.1
B4DLD3	NP_001295130.1
B4DLD3	XP_011524447.1
A0A0A0MRA8	NP_001317486.1
A0A0A0MRA8	XP_016881114.1
J3KTI4	NP_001295154.1
J3KTI4	XP_011524213.1
J3KTI4	XP_016881187.1
K7EQG9	NP_001295216.1
K7EQG9	XP_016881374.1
K7ERC8	XP_005266734.1
F8W9S8	NP_001317488.1
F5H4S8	NP_001265602.1
H3BTP3	NP_001230157.1
A0A087X0E7	NP_001188405.1
A0A0A6YYF2	NP_000218.3
A0A087WUC8	NP_001258885.1
K7ESL1	NP_001292492.1
K7ESL1	NP_001292493.1
D3DUJ3	XP_016881375.1
A0A0C4DGV0	NP_001275640.1
A0A0C4DGV0	XP_011524091.1
A0A0C4DGV0	XP_016881008.1
A0A0C4DGV0	XP_016881009.1
A0A0C4DGV0	XP_016881010.1
A0A0C4DGV0	XP_016881011.1
F5H5X9	NP_001304143.1
A0A7P0T9L1	XP_016881081.1
A0A7P0T9L1	XP_016881082.1
A0A7P0T9L1	XP_016881083.1
J3KSP1	NP_001295186.1
J3KSP1	XP_016881060.1
J3KSP1	XP_016881061.1
J3KSP1	XP_016881062.1
J3KSP1	XP_016881063.1
B4DTR8	NP_001294935.1
A0A0A0MQW3	NP_001294852.1
A0A0A0MRF8	NP_001186285.1
J9JID5	NP_001293018.1
K7EKC0	NP_001317501.1
A0A1B0GW91	NP_001335144.1
G3XA83	NP_001317499.1
A0A499FJN5	XP_011524184.1
B4DP81	NP_001258918.1
B4DP81	NP_079175.2
J3QKX9	NP_001294942.1
A0A0A0MSA0	NP_001121189.2
F5GWS2	NP_001295208.1
F5GWS2	XP_005258390.1
B4E1Q4	NP_001335122.1
A8K968	NP_001268464.1
A8K968	XP_016881148.1
J3KTE1	NP_001295185.1
