From	To
Q9NWF9	XP_011513738.1
Q9NWF9	XP_016867852.1
Q9NWF9	XP_016867854.1
Q8IVG5	NP_001290425.1
Q8IVG5	NP_001290426.1
Q8IVG5	NP_001290427.1
Q8IVG5	NP_001290429.1
Q8IVG5	NP_689916.2
Q8IVG5	XP_005250250.1
Q8IVG5	XP_006715953.1
Q8IVG5	XP_011514205.1
Q8IVG5	XP_016867311.1
Q8IVG5	XP_016867312.1
Q9NUM4	NP_001127704.1
Q9NUM4	NP_060844.2
Q9NUM4	XP_005249846.1
Q04837	NP_001243439.1
Q04837	NP_001243440.1
Q04837	NP_001243441.1
Q04837	NP_001243442.1
Q04837	NP_003134.1
Q9Y6J8	NP_001304714.1
Q9Y6J8	NP_001304715.1
Q9Y6J8	NP_001304716.1
Q9Y6J8	NP_001304717.1
Q9Y6J8	NP_001304718.1
Q9Y6J8	NP_057170.1
Q9Y6J8	XP_011514595.1
P59535	NP_795363.1
P08684	NP_001189784.1
P08684	NP_059488.2
O95302	NP_001271270.1
O95302	NP_001271272.1
O95302	NP_009201.2
Q9UKV0	NP_001191073.1
Q9UKV0	NP_001191074.1
Q9UKV0	NP_001191075.1
Q9UKV0	NP_001191076.1
Q9UKV0	NP_001191077.1
Q9UKV0	NP_001308797.1
Q9UKV0	NP_001308798.1
Q9UKV0	NP_001308799.1
Q9UKV0	NP_001308800.1
Q9UKV0	NP_001308801.1
Q9UKV0	NP_001308802.1
Q9UKV0	NP_001308803.1
Q9UKV0	NP_001308804.1
Q9UKV0	NP_001308805.1
Q9UKV0	NP_001308806.1
Q9UKV0	NP_001308807.1
Q9UKV0	NP_001308808.1
Q9UKV0	NP_001308813.1
Q9UKV0	NP_001308814.1
Q9UKV0	NP_001308815.1
Q9UKV0	NP_001308816.1
Q9UKV0	NP_001308817.1
Q9UKV0	NP_001308818.1
Q9UKV0	NP_001308819.1
Q9UKV0	NP_001308820.1
Q9UKV0	NP_001308822.1
Q9UKV0	NP_001308823.1
Q9UKV0	NP_001308824.1
Q9UKV0	NP_001308825.1
Q9UKV0	NP_001308826.1
Q9UKV0	NP_001308827.1
Q9UKV0	NP_001308828.1
Q9UKV0	NP_001308829.1
Q9UKV0	NP_001308830.1
Q9UKV0	NP_001308831.1
Q9UKV0	NP_055522.1
Q9UKV0	NP_478056.1
Q9UKV0	NP_848510.1
Q9UKV0	NP_848512.1
Q9UKV0	XP_011513940.1
Q9UKV0	XP_011513941.1
Q9UKV0	XP_016868315.1
Q9UKV0	XP_016868317.1
O95777	NP_057284.1
Q8N8F7	NP_001127940.1
Q8N8F7	NP_872403.1
Q8N8F7	XP_011514376.1
Q8N8F7	XP_011514377.1
Q8N8F7	XP_011514378.1
Q8N8F7	XP_016867517.1
Q9HBW1	NP_071426.1
Q9HBW1	XP_011514763.1
Q9HBW1	XP_016867994.1
A4D1F6	NP_001155000.1
Q9H3W5	NP_001093128.1
Q9H3W5	NP_001093130.1
Q9H3W5	NP_060804.3
Q9UFC0	NP_001304650.1
Q9UFC0	NP_690852.1
Q86UL8	NP_001288057.1
Q86UL8	NP_036433.2
Q9P1T7	NP_001159817.1
Q9P1T7	NP_951038.1
P40926	NP_001269332.1
P40926	NP_001269333.1
P40926	NP_005909.2
Q6PJG6	NP_689956.2
Q9Y2Q3	NP_001137151.1
Q9Y2Q3	NP_001137152.1
Q9Y2Q3	NP_001137153.1
Q9Y2Q3	NP_057001.1
Q13442	NP_055706.1
Q9UHL9	NP_001186136.1
Q9UHL9	NP_005676.3
Q9UHL9	NP_057412.1
Q9UHL9	XP_016868293.1
P78347	NP_001157108.1
P78347	NP_001267729.1
P78347	NP_001509.3
P78347	NP_127492.1
P78347	NP_127493.1
P78347	NP_127494.1
A4D1E9	NP_001036182.1
A4D1E9	NP_149098.2
P14210	NP_000592.3
P14210	NP_001010931.1
P14210	NP_001010932.1
P14210	NP_001010933.1
P14210	NP_001010934.1
P14210	XP_006716019.1
P14210	XP_011514417.1
P14210	XP_016867586.1
P14210	XP_016867587.1
Q8N6Y2	NP_001026862.1
Q8N6Y2	NP_005815.2
Q8N6Y2	XP_005250165.1
Q8IWU2	NP_055731.2
Q9Y4Y9	NP_001124182.1
Q9Y4Y9	NP_001132971.1
Q9Y4Y9	NP_036454.1
Q96EH3	NP_612455.1
O00425	NP_006538.2
P40617	NP_001032241.1
P40617	NP_001182325.1
P40617	NP_005729.1
P40617	NP_997625.1
P55884	NP_001032360.1
P55884	NP_003742.2
P55884	XP_011513901.1
P55884	XP_011513902.1
P55884	XP_016868241.1
P63096	NP_001243343.1
P63096	NP_002060.4
Q99527	NP_001035055.1
Q99527	NP_001091671.1
Q99527	NP_001496.1
Q8NA54	NP_001269784.1
Q8NA54	NP_001308222.1
Q8NA54	NP_849149.3
Q8NA54	XP_005250218.1
Q8NA54	XP_011514135.1
Q8NA54	XP_011514136.1
Q8NA54	XP_016867260.1
P31323	NP_002727.2
P50219	NP_001158727.1
P50219	NP_005506.3
P61981	NP_036611.2
Q9P2G1	NP_061877.1
Q9UIG0	NP_115784.1
Q9UIG0	XP_016868262.1
Q8WXQ8	NP_001120913.1
Q8WXQ8	NP_001120914.1
Q8WXQ8	NP_001305152.1
Q8WXQ8	NP_525124.3
Q8WXQ8	XP_005250767.1
Q8WXQ8	XP_005250769.1
Q8WXQ8	XP_011515000.1
Q8WXQ8	XP_011515003.1
Q8WXQ8	XP_011515004.1
Q8WXQ8	XP_011515005.1
Q8WXQ8	XP_011515006.1
Q53H12	NP_060708.1
Q53H12	XP_011514699.1
O95050	NP_001186148.1
O95050	NP_006765.4
Q8IY47	NP_056298.2
Q8IY47	XP_005249753.1
Q8IY47	XP_011513558.1
Q13554	NP_001211.3
Q13554	NP_001280099.1
Q13554	NP_742075.1
Q13554	NP_742076.1
Q13554	NP_742077.1
Q13554	NP_742078.1
Q13554	NP_742079.1
Q13554	NP_742080.1
Q13554	NP_742081.1
Q8IXQ5	NP_001026880.2
Q8IXQ5	NP_001165899.1
Q8IXQ5	NP_061334.4
Q8IXQ5	XP_016867928.1
P31321	NP_001158230.1
P31321	NP_001158231.1
P31321	NP_001158232.1
P31321	NP_001158233.1
P31321	NP_001158234.1
P31321	NP_002726.1
P52757	NP_001035025.1
P52757	NP_001279998.1
P52757	NP_001279999.1
P52757	NP_001280000.1
P52757	NP_001280002.1
P52757	NP_001280004.1
P52757	NP_001280005.1
P52757	NP_001280006.1
P52757	NP_001280007.1
P52757	NP_001280008.1
P52757	NP_001280009.1
P52757	NP_004058.1
Q6IS24	NP_071924.1
P0CJ73	NP_001177416.1
Q6P5Q4	NP_997046.1
Q9BYI3	NP_115970.2
Q9BYI3	XP_005249951.1
Q9BYI3	XP_011513891.1
Q14956	NP_001005340.1
Q14956	NP_002501.1
Q16658	NP_003079.1
O75420	NP_072096.2
O75420	XP_005250589.1
Q96T52	NP_001231535.1
Q96T52	NP_115938.1
Q96T52	XP_005250687.1
Q96T52	XP_016868194.1
A5PL33	NP_001277116.1
A5PL33	NP_115923.2
A4D0S4	NP_001304975.1
A4D0S4	NP_001304977.1
A4D0S4	NP_031382.2
A4D0S4	XP_011514280.1
P53667	NP_001191355.1
P53667	NP_002305.1
Q9Y6H1	NP_057223.1
O75128	NP_001274365.1
O75128	NP_001274367.1
O75128	NP_001333370.1
O75128	NP_001333371.1
O75128	NP_001333372.1
O75128	NP_001333373.1
O75128	NP_056013.2
O75128	XP_011513537.1
Q8WVS4	NP_060521.4
Q86UW9	NP_001096064.1
Q86UW9	NP_001096065.1
Q86UW9	NP_001096066.1
Q86UW9	NP_065943.2
Q86UW9	XP_005250188.1
Q86UW9	XP_005250189.1
Q86UW9	XP_011514074.1
Q86UW9	XP_011514075.1
Q86UW9	XP_011514076.1
Q86UW9	XP_011514077.1
Q86UW9	XP_016867212.1
Q86UW9	XP_016867213.1
Q86UW9	XP_016867214.1
Q86UW9	XP_016867215.1
Q86UW9	XP_016867216.1
Q9BSE4	NP_071768.3
Q9BSE4	XP_016867995.1
P20839	NP_000874.2
P20839	NP_001096075.1
P20839	NP_001136045.1
P20839	NP_001136046.1
P20839	NP_001136047.1
P20839	NP_001136048.1
P20839	NP_001291450.1
P20839	NP_899066.1
P20839	XP_016867661.1
P36639	NP_002443.3
P36639	NP_945186.1
P36639	NP_945187.1
P36639	NP_945188.1
P36639	NP_945190.1
P36639	NP_945191.1
P36639	NP_945192.1
Q9UBU7	NP_001304989.1
Q9UBU7	NP_001304990.1
Q9UBU7	NP_001304991.1
Q9UBU7	NP_006707.1
A6NCM1	NP_001291348.1
Q6ZRS4	NP_001244896.1
Q6ZRS4	NP_001244897.1
Q6ZRS4	NP_919276.2
Q6ZRS4	XP_011513515.1
Q6ZRS4	XP_016867360.1
A4D0V7	NP_001099003.1
A4D0V7	NP_079189.4
A0FGR8	NP_065779.1
Q96RJ6	NP_690862.1
Q75N03	NP_001271220.1
Q75N03	NP_079090.2
A4D2P6	NP_001138590.1
Q8IZD2	NP_061152.3
Q8IZD2	NP_891847.1
Q8IZD2	XP_005250550.1
Q8IZD2	XP_011514702.1
Q8NES3	NP_001035257.1
Q8NES3	NP_001035258.1
Q8NES3	NP_001159827.1
Q8NES3	NP_002295.1
Q9Y5L2	NP_001092256.1
Q9Y5L2	NP_037464.1
Q8IZ16	NP_001004323.1
P08183	NP_000918.2
Q6ZN28	NP_877439.3
Q6P1Q9	NP_060866.2
Q9GZY6	NP_054865.2
Q9GZY6	NP_115852.1
Q9GZY6	NP_115853.2
Q9GZY6	XP_011514860.1
Q92823	NP_001032209.1
Q92823	NP_001180511.1
Q92823	NP_001180512.1
Q92823	NP_001180513.1
Q92823	NP_005001.3
Q92823	XP_005250430.1
Q92823	XP_006716066.1
Q92823	XP_016867746.1
Q15910	NP_001190176.1
Q15910	NP_001190177.1
Q15910	NP_001190178.1
Q15910	NP_004447.2
Q15910	NP_694543.1
Q15910	XP_011514186.1
Q14314	NP_006673.1
Q8WUU5	NP_066990.3
Q5C9Z4	NP_612409.1
P53004	NP_000703.2
P53004	NP_001240752.1
P53004	XP_011513776.1
P53004	XP_016868009.1
Q96PB1	NP_075051.4
Q13185	NP_009207.2
Q13185	NP_057671.2
Q13185	XP_005249668.1
Q71UI9	NP_036544.1
Q71UI9	NP_619541.1
Q71UI9	NP_958844.1
Q71UI9	NP_958924.1
Q71UI9	NP_958925.1
Q86UP8	NP_001268376.1
Q86UP8	NP_775808.3
Q99680	NP_005286.2
Q99680	XP_011514358.1
Q9Y4A8	NP_004280.5
Q9NY93	NP_001244118.1
Q9NY93	NP_061955.1
P41159	NP_000221.1
P41159	XP_005250397.1
Q0VGL1	NP_001008396.1
Q0VGL1	XP_016867687.1
A6NF83	NP_001139184.1
P08476	NP_002183.1
P08476	XP_016867665.1
Q13322	NP_001001549.1
Q13322	NP_001001550.1
Q13322	NP_001001555.1
Q13322	NP_005302.3
Q13322	XP_011513606.1
Q13322	XP_011513614.1
Q13322	XP_011513618.1
Q13322	XP_016867534.1
Q13322	XP_016867535.1
Q13322	XP_016867552.1
Q13322	XP_016867553.1
Q13322	XP_016867554.1
Q13322	XP_016867555.1
Q13322	XP_016867556.1
Q13322	XP_016867557.1
Q2M3T9	NP_036401.2
Q2M3T9	XP_011514292.1
Q2M3T9	XP_016867400.1
Q9NUX5	NP_001036059.1
Q9NUX5	NP_056265.2
Q9NUX5	XP_006715980.1
P03999	NP_001699.1
A8MWY0	NP_001136221.1
A8MWY0	NP_001278920.1
A8MWY0	NP_689961.3
A8MWY0	XP_016867333.1
P85037	NP_001032242.1
P85037	XP_011513493.1
P35557	NP_000153.1
P35557	NP_277042.1
P35557	NP_277043.1
Q8NAP1	NP_849153.3
Q96L11	NP_849151.2
A6NJI9	NP_001182209.1
Q9UBS3	NP_036460.1
Q96LL9	NP_115693.2
O75912	NP_001308637.1
O75912	NP_001308638.1
O75912	NP_001308639.1
O75912	NP_004708.1
Q9ULE3	NP_001304981.1
Q9ULE3	NP_001304982.1
Q9ULE3	NP_056504.3
Q9ULE3	XP_005250034.1
Q9ULE3	XP_011514354.1
Q9ULE3	XP_011514355.1
Q9ULE3	XP_016867478.1
Q00534	NP_001138778.1
Q00534	NP_001250.1
Q00534	XP_006715898.1
Q8WXF5	NP_001295221.1
Q8WXF5	NP_653328.1
Q8WXF5	XP_016867262.1
Q8N0U4	NP_001138740.1
Q8N0U4	NP_001138741.1
A4D161	NP_001120836.1
A4D161	NP_001120837.1
A4D161	NP_001287861.1
A4D161	NP_954587.2
A4D161	XP_011513671.1
P50549	NP_001156619.1
P50549	NP_001156620.1
P50549	NP_001156621.1
P50549	NP_001156622.1
P50549	NP_001156623.1
P50549	NP_001156624.1
P50549	NP_004947.2
P50549	XP_005249692.1
P50549	XP_005249693.1
P50549	XP_011513470.1
Q6NXP2	NP_001012457.3
Q6NXP2	NP_001122398.1
Q6NXP2	XP_011514430.1
Q6NXP2	XP_011514431.1
Q6NXP2	XP_011514432.1
Q6NXP2	XP_011514433.1
Q6NXP2	XP_011514434.1
Q9NS86	NP_061167.1
P50222	NP_005915.2
O95415	NP_001152963.1
O95415	NP_056194.1
Q8WZ74	NP_219499.1
O43739	NP_004218.1
Q9Y258	NP_006063.1
Q9Y258	XP_016867161.1
P09622	NP_000099.2
P09622	NP_001276679.1
P09622	NP_001276680.1
P09622	NP_001276681.1
Q13324	NP_001189404.1
Q13324	NP_001189410.1
Q13324	NP_001189411.1
Q13324	NP_001189412.1
Q13324	NP_001874.2
Q13324	XP_011513430.1
Q13324	XP_011513431.1
Q13324	XP_016867241.1
Q9ULJ8	NP_001159632.1
Q9ULJ8	NP_001159633.1
Q9ULJ8	NP_001159634.1
Q9ULJ8	NP_001159635.1
Q9ULJ8	NP_060120.2
Q9ULJ8	XP_016867892.1
Q9ULJ8	XP_016867894.1
Q9ULJ8	XP_016867895.1
P14598	NP_000256.4
P28039	NP_001170977.1
P28039	NP_001170978.1
P28039	NP_001628.1
P08236	NP_000172.2
P08236	NP_001271219.1
P08236	NP_001280033.1
P08236	NP_001280034.1
P08236	XP_005250354.1
Q13948	NP_001189473.1
Q13948	NP_001189474.1
Q13948	NP_001189475.1
Q13948	NP_001904.2
Q13948	NP_852477.1
Q96JN2	NP_001188301.1
Q96JN2	NP_073579.4
Q96JN2	XP_016868022.1
P49640	NP_001291448.1
P49640	NP_001291449.1
P49640	NP_001980.1
P07942	NP_002282.2
P08581	NP_000236.2
P08581	NP_001120972.1
Q4G0A6	NP_115598.2
Q5BKY9	NP_001035146.1
Q5BKY9	NP_001275513.1
Q5BKY9	NP_690002.2
Q5BKY9	XP_011514306.1
Q14832	NP_000831.2
Q14832	XP_011514390.1
P33947	NP_001094073.1
P33947	NP_006845.1
O00222	NP_000836.2
O00222	NP_001120795.1
O00222	XP_006716001.1
O00222	XP_011514393.1
O00222	XP_011514394.1
O00222	XP_016867563.1
Q9NWM8	NP_060416.1
Q9NXR8	NP_061944.2
Q9NXR8	NP_938008.1
Q8N201	NP_001073922.2
O15503	NP_001333519.1
O15503	NP_001333520.1
O15503	NP_001333521.1
O15503	NP_001333522.1
O15503	NP_001333523.1
O15503	NP_005533.2
O15503	NP_938150.2
O15503	NP_938151.1
O15503	XP_016867666.1
A4D1B5	NP_059135.2
Q6EKJ0	NP_001003795.1
Q6PID8	NP_055812.1
Q8TD94	NP_619638.2
Q9BXL7	NP_001311210.1
Q9BXL7	NP_115791.3
Q9BXL7	XP_011513888.1
Q8TD06	NP_789783.1
Q8TD06	XP_005249684.1
Q6ZTQ4	NP_001288090.1
Q6ZTQ4	NP_689963.2
Q00535	NP_001157882.1
Q00535	NP_004926.1
Q9UJS0	NP_001153682.1
Q9UJS0	NP_055066.1
Q9Y574	NP_057200.1
Q9Y574	NP_665879.1
P47755	NP_006127.1
Q9UHQ4	NP_001008405.1
Q9UHQ4	NP_061332.2
Q9UHQ4	XP_006716114.1
Q9UHQ4	XP_011514708.1
O43709	NP_001189489.1
O43709	NP_059998.2
Q96A83	NP_001265492.1
Q96A83	NP_597714.2
Q7Z4H9	NP_001032240.1
Q9UP38	NP_003496.1
Q96KD3	NP_001269717.1
Q96KD3	NP_001269718.1
Q96KD3	NP_115988.1
Q14264	NP_001007254.2
Q86XD5	NP_001026860.2
Q86XD5	NP_001265226.1
Q86XD5	NP_055505.3
Q86XD5	XP_005250130.1
Q86XD5	XP_006716249.1
Q969Z0	NP_004740.2
Q969Z0	NP_112162.1
Q969Z0	NP_954573.1
Q7Z4T8	NP_660335.2
Q7Z4T8	XP_006715925.1
Q9BPX7	NP_001093328.1
Q9BPX7	NP_076959.2
Q9BPX7	XP_005249901.1
Q9BPX7	XP_016868086.1
O94921	NP_001274064.1
O94921	NP_001274065.1
O94921	NP_001274066.1
O94921	NP_036527.1
O94921	XP_005250495.1
O94921	XP_005250496.1
O94921	XP_011514608.1
O94921	XP_016867809.1
O94921	XP_016867810.1
O94921	XP_016867811.1
Q9UDT6	NP_003379.3
Q9UDT6	NP_115797.1
A0PJY2	NP_001019784.2
A0PJY2	NP_001153736.1
A0PJY2	XP_005250394.1
A0PJY2	XP_011514504.1
O15409	NP_001166237.1
O15409	NP_001166238.1
O15409	NP_055306.1
O15409	NP_683696.2
O15409	NP_683697.2
O15409	NP_683698.2
O15409	XP_016868290.1
Q14549	NP_001092304.1
O15143	NP_005711.1
O15143	XP_006715888.1
O15143	XP_006715889.1
O43299	NP_055670.1
Q96HJ9	NP_001231513.1
Q96HJ9	NP_932068.2
O75344	NP_001128683.1
O75344	NP_001268233.1
O75344	NP_003593.3
A0A1W2PRP0	XP_011513358.1
Q96CN9	NP_078799.2
A4D1S0	NP_940910.1
P60893	NP_001139737.1
P60893	NP_001139738.1
P60893	NP_001139739.1
P60893	NP_061843.3
P60893	XP_005250508.1
P60893	XP_016867841.1
O00144	NP_003499.1
Q96RP7	NP_078913.3
Q99543	NP_001123359.1
Q99543	NP_055192.1
O75426	NP_001156971.1
O75426	NP_036304.2
O75426	NP_277041.1
Q8IYE0	NP_065930.2
Q8TCP9	NP_659802.1
Q8TCP9	XP_011514213.1
Q8TCP9	XP_011514215.1
Q14315	NP_001120959.1
Q14315	NP_001449.3
Q8NEZ4	NP_733751.2
P41223	NP_003901.2
P41223	XP_005250727.1
P41223	XP_005250728.1
P41223	XP_005250731.1
P41223	XP_016868249.1
P41223	XP_016868250.1
P41223	XP_016868251.1
P51636	NP_001193676.1
P51636	NP_001193677.1
P51636	NP_001224.1
P51636	NP_937855.1
O43852	NP_001124146.1
O43852	NP_001186600.1
O43852	NP_001186601.1
O43852	NP_001186602.1
O43852	NP_001210.1
O43852	XP_016868148.1
P86791	NP_056437.4
P86791	NP_932765.1
P20815	NP_000768.1
P20815	NP_001177413.1
P99999	NP_061820.1
Q8NFK1	NP_853516.1
O14576	NP_001129028.1
O14576	NP_001129029.1
O14576	NP_001265350.1
O14576	NP_001265351.1
O14576	NP_004402.1
O14576	XP_011514163.1
O14576	XP_011514164.1
O14576	XP_016867293.1
O14576	XP_016867294.1
P00533	NP_005219.2
P00533	NP_958439.1
P00533	NP_958440.1
P00533	NP_958441.1
P21709	NP_005223.4
P54760	NP_004435.3
Q8WVP7	NP_071903.2
Q8WVP7	XP_016867996.1
Q9NX63	NP_001304106.1
Q9NX63	NP_060282.1
P21439	NP_000434.1
P21439	NP_061337.1
P21439	NP_061338.1
P21439	XP_011514615.1
Q96R45	NP_001005328.1
Q96R45	XP_016885947.1
Q6IF42	NP_001005480.2
Q8NGT7	NP_001004135.1
Q96JA3	NP_001183955.1
Q96JA3	NP_001183956.1
Q96JA3	NP_116028.1
Q96JA3	XP_011513896.1
P56134	NP_001003713.1
P56134	NP_001003714.1
P56134	NP_001034267.1
P56134	NP_004880.1
P38567	NP_001167515.1
P38567	NP_001167516.1
P38567	NP_001167517.1
P38567	NP_003108.2
P38567	NP_694859.1
Q9NZW5	NP_001289966.1
Q9NZW5	NP_057531.2
Q9NZW5	XP_006715801.1
Q9NZW5	XP_006715802.1
Q9NZW5	XP_006715803.1
Q9NZW5	XP_011513727.1
Q9NZW5	XP_016867804.1
Q9NZW5	XP_016867805.1
Q9NZW5	XP_016867806.1
Q6ZW49	NP_031375.3
Q6ZW49	XP_005249596.1
Q6ZW49	XP_016867370.1
Q8N148	NP_001001667.1
P0CE72	NP_001091091.1
P0CE72	XP_011513787.1
Q13607	NP_036501.2
Q13607	XP_011514321.1
Q13607	XP_011514322.1
A4D2G3	NP_001004488.1
Q8IVD9	NP_056147.2
P58417	NP_689958.1
Q6IQ20	NP_001116310.1
Q6IQ20	NP_945341.3
Q6IQ20	XP_005250271.2
Q6IQ20	XP_005250272.1
Q6IQ20	XP_005250275.1
Q6IQ20	XP_011514235.1
Q6IQ20	XP_016867343.1
Q6IQ20	XP_016867344.1
P26012	NP_002205.1
P26012	XP_011513698.1
P26012	XP_016867667.1
P26012	XP_016867668.1
P26012	XP_016867669.1
P26012	XP_016867670.1
P26012	XP_016867671.1
P26012	XP_016867672.1
Q86VZ6	NP_778231.2
Q12809	NP_000229.1
Q12809	NP_001191727.1
Q12809	NP_742053.1
Q12809	NP_742054.1
Q8NCT3	NP_001093895.1
Q8NCT3	NP_001186635.1
Q8NCT3	NP_001186636.1
Q8NCT3	NP_001186637.1
Q8NCT3	NP_056129.2
P05121	NP_000593.1
O75190	NP_005485.1
O75190	NP_490647.1
Q9NQT6	NP_065102.1
Q8N6F8	NP_689772.2
P15502	NP_000492.2
P15502	NP_001075221.1
P15502	NP_001075222.1
P15502	NP_001075223.1
P15502	NP_001075224.1
P15502	NP_001265844.1
P15502	NP_001265845.1
P15502	NP_001265868.1
O60443	NP_001120925.1
O60443	NP_001120926.1
O60443	NP_004394.1
O60443	XP_016867291.1
