From	To
Q7KZ85	XP_016880467.1
Q7KZ85	XP_016880468.1
Q7KZ85	XP_016880469.1
A0A1B0GUW6	XP_011507026.1
A0A1B0GUW6	XP_011522098.1
Q8N1S5	NP_001153242.1
Q8N1S5	NP_631916.2
Q8N1S5	XP_005257191.1
Q8N1S5	XP_006721817.1
Q8N1S5	XP_006721818.1
Q8N1S5	XP_011522795.1
Q8N1S5	XP_011522796.1
Q8N1S5	XP_016879819.1
Q8N1S5	XP_016879820.1
Q8N1S5	XP_016879821.1
Q86WA9	NP_001159819.1
Q86WA9	NP_001159820.1
Q86WA9	NP_001159821.1
Q86WA9	NP_775897.3
P35499	NP_000325.4
Q86YT5	NP_001137310.1
Q86YT5	NP_001271438.1
Q86YT5	NP_001271439.1
Q86YT5	NP_808218.1
P78383	NP_005818.2
Q53EL9	NP_001092105.1
Q53EL9	NP_001277131.1
Q53EL9	NP_849191.3
Q6ZSJ9	NP_001166932.1
Q6ZSJ9	NP_001166933.1
Q6ZSJ9	NP_997269.2
Q9UJ37	NP_006447.2
O43147	NP_001091979.1
O43147	NP_001333629.1
O43147	NP_055668.2
P16035	NP_003246.1
Q8N511	NP_689677.1
O75674	NP_001308102.1
O75674	NP_001308103.1
O75674	NP_001308104.1
O75674	NP_001308105.1
O75674	NP_005477.2
O75674	XP_016879491.1
Q6ZVM7	NP_001028723.1
Q6ZVM7	NP_001076437.1
Q6ZVM7	NP_001275715.1
Q6ZVM7	NP_001275716.1
Q6ZVM7	NP_001275717.1
Q6ZVM7	NP_001275718.1
Q13470	NP_001238831.1
Q13470	NP_003976.2
Q13470	XP_011522347.1
P61254	NP_000978.1
P61254	NP_001302459.1
P61254	NP_001302460.1
O60248	NP_008873.1
Q9Y5W9	NP_001317249.1
Q9Y5W9	NP_037455.2
Q9Y5W9	NP_689450.1
Q9Y5W9	XP_005257317.1
Q9Y5W9	XP_005257319.1
Q9Y5W9	XP_011522999.1
Q9P0Z9	NP_057602.2
Q68D06	NP_653283.3
Q68D06	XP_005257979.1
Q68D06	XP_016879721.1
Q68D06	XP_016879722.1
P0C7P3	NP_001123292.1
P0C7P3	XP_016880065.1
P0C7P3	XP_016880066.1
P0C7P3	XP_016880067.1
P0C7P3	XP_016880068.1
Q08AF3	NP_659412.3
O43760	NP_001307452.1
O43760	NP_004701.1
O43760	XP_005257849.1
Q8N9M5	NP_001307373.1
Q8N9M5	NP_848613.1
Q6UX40	NP_115730.2
Q6UX40	NP_898888.1
O14836	NP_036584.1
Q7Z7L1	NP_001098057.1
Q7Z7L1	NP_001098058.1
Q7Z7L1	NP_001098059.1
Q7Z7L1	NP_001098060.1
Q7Z7L1	NP_689483.3
Q7Z7L1	XP_005258125.1
Q7Z7L1	XP_006722234.1
Q7Z7L1	XP_011523767.1
Q7Z7L1	XP_016880788.1
Q8IYM2	NP_001275938.1
Q8IYM2	NP_060512.3
Q8IYM2	XP_005258052.1
Q8IYM2	XP_011523269.1
Q8IYM2	XP_016880298.1
Q8IYM2	XP_016880299.1
Q86UU9	NP_001070971.1
Q86UU9	NP_001070972.1
Q86UU9	NP_001070973.1
Q86UU9	NP_001070974.1
Q86UU9	NP_733786.2
Q32NB8	NP_077733.3
Q32NB8	XP_016880850.1
Q32NB8	XP_016880851.1
P28072	NP_002789.1
P0C7Q6	NP_001096084.1
Q14849	NP_001159409.1
Q14849	NP_001159410.1
Q14849	NP_006795.3
Q14849	XP_016879530.1
P40763	NP_003141.2
P40763	NP_644805.1
P40763	NP_998827.1
P40763	XP_005257673.2
P40763	XP_005257674.2
P40763	XP_011523447.1
P40763	XP_011523448.1
P40763	XP_016880461.1
P40763	XP_016880464.1
Q96R06	NP_006452.3
Q6P5S7	NP_001004333.2
Q9ULX5	NP_009079.2
Q0P670	NP_783861.3
Q8IY81	NP_060117.3
Q562E7	NP_001157145.1
Q562E7	NP_001157281.1
Q562E7	NP_001157283.1
Q562E7	NP_689561.2
Q562E7	XP_011521953.1
A8MT69	NP_001257935.1
A8MT69	NP_001257936.1
A8MT69	NP_001317465.1
A8MT69	NP_659435.2
Q8N4C9	NP_001308328.1
Q8N4C9	NP_775896.3
P14061	NP_000404.2
Q92914	NP_001290389.1
Q92914	NP_004103.1
Q14526	NP_001091672.1
Q14526	NP_006488.2
Q96MH2	NP_001290365.1
Q96MH2	NP_001290366.1
Q96MH2	NP_001290367.1
Q96MH2	NP_001290368.1
Q96MH2	NP_001290369.1
Q96MH2	NP_001290370.1
Q96MH2	NP_001290371.1
Q96MH2	NP_001290372.1
Q96MH2	NP_001290373.1
Q96MH2	NP_653209.1
Q96MH2	XP_011522608.1
Q96MH2	XP_011522609.2
Q96MH2	XP_011522610.2
Q96MH2	XP_016879656.1
Q96MH2	XP_016879657.1
Q96MH2	XP_016879658.1
Q96MH2	XP_016879659.1
P42694	NP_055692.2
Q9BRA0	NP_001307854.1
Q9BRA0	NP_115732.2
Q96CN5	NP_659436.1
Q96FV0	NP_219481.1
A6NJW4	NP_001182474.1
A6NJW4	XP_011522460.1
A6NJW4	XP_016879492.1
Q08380	NP_005558.1
Q02978	NP_003553.2
Q8NA82	NP_001094345.1
Q8NA82	NP_001275708.1
Q8NA82	NP_001275709.1
Q8NA82	NP_689811.2
Q2M2W7	NP_858041.2
Q2M2W7	NP_858042.2
P54257	NP_001073339.1
P54257	NP_001073340.1
P54257	NP_817084.2
Q9UKJ3	NP_001002909.1
Q9UKJ3	NP_001291868.1
Q9UKJ3	NP_001291869.1
Q9UKJ3	NP_001291870.1
Q9UKJ3	NP_001291871.1
Q9UKJ3	NP_001291872.1
Q9UKJ3	XP_016879864.1
Q9UKJ3	XP_016879865.1
Q9UKJ3	XP_016879866.1
Q9UKJ3	XP_016879867.1
Q9UKJ3	XP_016879868.1
Q9BYR8	NP_114164.1
Q6ZQX7	NP_001013694.4
Q6ZMQ8	NP_001073864.2
Q6ZMQ8	NP_004911.2
O75342	NP_001130.1
Q99558	NP_003945.2
Q99558	XP_011523743.1
Q99759	NP_002392.2
Q99759	NP_976226.1
Q9BZE9	NP_001238817.1
Q9BZE9	NP_001317457.1
Q9BZE9	NP_076988.1
Q96GD4	NP_001243763.1
Q96GD4	NP_001271455.1
Q96GD4	NP_001300879.1
Q96GD4	NP_001300880.1
Q96GD4	NP_001300881.1
Q96GD4	NP_001300882.1
Q96GD4	NP_001300883.1
Q96GD4	NP_001300884.1
Q96GD4	NP_004208.2
Q96GD4	XP_011522372.1
Q96GD4	XP_011522374.1
Q96GD4	XP_016880796.1
O75947	NP_001003785.1
O75947	NP_006347.1
Q92988	NP_001925.2
Q92988	NP_612138.1
Q92988	XP_016879780.1
Q13045	NP_001243193.1
Q13045	NP_001243194.1
Q13045	NP_002009.1
Q9P298	NP_001258809.1
Q9P298	NP_057522.1
Q9P298	XP_006722009.1
Q9P298	XP_006722010.1
Q9P298	XP_006722011.1
Q9P298	XP_011523193.1
Q9P298	XP_016880231.1
Q9P298	XP_016880232.1
O60271	NP_001123999.1
O60271	NP_001124000.1
O60271	NP_001238900.1
O60271	NP_003962.3
Q6NYC1	NP_001074930.1
Q6NYC1	NP_055982.2
Q86Y91	NP_001251503.1
Q86Y91	NP_001252506.1
P04183	NP_003249.3
P52564	NP_002749.2
Q99583	NP_064706.1
Q2TAC6	NP_694941.2
Q9NY61	NP_036270.1
Q13137	NP_001248319.1
Q13137	NP_001248320.1
Q13137	NP_001248322.1
Q13137	NP_001248324.1
Q13137	NP_005822.1
Q96MW1	NP_001092695.1
Q96MW1	NP_653210.2
Q9P2R3	NP_001244928.1
Q9P2R3	NP_001316992.1
Q9P2R3	NP_057460.3
P16144	NP_000204.3
P16144	NP_001005619.1
P16144	NP_001005731.1
P16144	NP_001308052.1
Q6WCQ1	NP_055949.2
Q6WCQ1	NP_958431.2
Q9UQ05	NP_036417.1
Q9UQ05	XP_016879889.1
Q6AI08	NP_071353.4
O14964	NP_004703.1
Q4G112	NP_001073908.2
Q8NAA5	NP_001107039.1
Q8NAA5	NP_997270.2
Q3MHD2	NP_689557.1
O75951	NP_001186880.1
O75951	NP_065159.1
Q0VD86	NP_001161457.1
Q0VD86	NP_001161458.1
Q0VD86	NP_001161459.1
Q0VD86	NP_998891.2
Q0VD86	XP_005256684.1
Q0VD86	XP_005256685.1
Q0VD86	XP_005256686.1
Q0VD86	XP_006721580.1
Q0VD86	XP_006721581.1
Q0VD86	XP_006721582.1
Q0VD86	XP_011522134.1
Q63HM1	NP_001010982.2
Q63HM1	NP_001138998.1
Q9C075	NP_001269362.1
Q9C075	NP_056330.3
Q9C075	XP_005257257.1
Q9C075	XP_011522897.1
Q7Z3B3	NP_001180394.1
Q7Z3B3	NP_001180395.1
Q7Z3B3	NP_056258.1
Q7Z3B3	XP_006721886.1
Q7Z3B3	XP_006721887.1
O95232	NP_006098.2
O95232	NP_057508.2
P51452	NP_004081.1
Q92949	NP_001445.2
Q9H252	NP_001265848.1
Q9H252	NP_001265849.1
Q9H252	NP_110406.1
Q9H252	NP_775115.1
Q9H252	XP_011523612.1
Q9H252	XP_016880664.1
P43268	NP_001073143.1
P43268	NP_001248366.1
P43268	NP_001248367.1
P43268	NP_001248368.1
P43268	NP_001977.1
P47871	NP_000151.1
P47871	XP_006722340.1
Q8IUG1	NP_112228.1
Q9BYR6	NP_149441.1
Q9HA64	NP_078895.2
P0CJ68	NP_001177381.1
O15054	NP_001073893.1
O15054	NP_001335645.1
O15054	XP_005256606.1
O15054	XP_005256607.1
O15054	XP_005256608.1
O15054	XP_005256609.1
O15054	XP_006721546.1
O15054	XP_011522052.1
O15054	XP_011522054.1
Q9BYQ6	NP_149048.2
Q9BYQ0	NP_114169.2
Q9BYQ0	XP_016855212.1
Q9BYR2	NP_149445.3
O60256	NP_001230865.1
O60256	NP_001230869.1
O60256	NP_001230870.1
O60256	NP_001230871.1
O60256	NP_002758.1
O60256	XP_005256782.1
O60256	XP_005256783.1
O60256	XP_005256786.1
O60256	XP_016880354.1
O60256	XP_016880355.1
O60256	XP_016880356.1
O60256	XP_016880360.1
O60256	XP_016880361.1
O60256	XP_016880362.1
O60256	XP_016880363.1
O60256	XP_016880364.1
O60256	XP_016880365.1
P01350	NP_000796.1
Q6P1M3	NP_001015002.1
Q6P1M3	NP_001026973.1
Q6P1M3	NP_004515.2
Q6P1M3	XP_016880115.1
Q6P1M3	XP_016880119.1
A6NMS7	NP_055649.4
Q8IY85	NP_001182121.1
Q8IY85	NP_689560.3
Q9NWM3	NP_001258804.1
Q9NWM3	NP_001278954.1
Q9NWM3	XP_006721963.1
P13929	NP_001180432.1
P13929	NP_001967.3
P13929	NP_443739.3
P13929	XP_011522031.1
P13929	XP_016879835.1
P08779	NP_005548.2
Q7Z3Y7	NP_853513.2
Q9BYS1	NP_114163.1
Q7Z7K6	NP_859067.2
Q8N143	NP_862827.1
P80217	NP_001317159.1
P80217	NP_005524.2
Q9BYP9	NP_001305156.1
Q9BYP9	NP_112237.2
Q8N370	NP_001271427.1
Q8N370	NP_001271428.1
Q8N370	NP_001308293.1
Q8N370	NP_001308294.1
Q8N370	NP_689559.1
Q8N370	XP_016879666.1
Q8N370	XP_016879667.1
O76009	NP_004129.2
Q641Q3	NP_001004431.1
Q641Q3	XP_016880012.1
P46734	NP_001303261.1
P46734	NP_002747.2
P46734	NP_659731.1
P46734	XP_005256780.1
P46734	XP_011522261.1
P46734	XP_016880347.1
P46734	XP_016880348.1
Q8IUI8	NP_057070.3
Q8NFI3	NP_001036038.1
Q9NQ84	NP_061123.3
Q9NQ84	NP_071319.2
P60842	NP_001191439.1
P60842	NP_001407.1
Q14974	NP_001263382.1
Q14974	NP_002256.2
Q3B8N2	NP_001036150.1
A8MUX0	NP_001139654.1
A2RUB1	NP_001138552.2
Q96SB3	NP_115984.3
Q86YJ7	NP_689558.4
Q9NXE8	NP_060218.1
Q8N4B4	NP_694962.1
Q8N4B4	XP_011521999.1
Q8TF76	NP_114171.2
P0C5Y4	NP_001244234.1
Q9BYT5	NP_149021.2
P0C7H8	NP_001158724.1
P0C7H8	NP_149440.1
Q9BYR9	NP_001158724.1
Q9BYR9	NP_149440.1
Q9BYR5	NP_149051.1
Q9BYR4	NP_149443.1
Q9BYR3	NP_115913.1
A6NM11	NP_001006608.2
P13646	NP_002265.2
P13646	NP_705694.2
P02533	NP_000517.2
Q9HD47	NP_001171272.1
Q9HD47	NP_001171273.1
Q9HD47	NP_001317056.1
Q9HD47	NP_057576.2
P35900	NP_061883.1
Q7Z3Z0	NP_853512.1
A8MXZ3	NP_001177389.1
Q9BYQ9	NP_114166.1
P58180	NP_001004707.1
Q9UQL6	NP_001015053.1
Q9UQL6	NP_005465.2
Q9UQL6	XP_005256963.1
Q8IV36	NP_085133.1
Q8IV36	XP_005257283.1
Q8WVB3	NP_001317471.1
Q8WVB3	NP_775891.2
Q8WVB3	XP_016879974.1
O94992	NP_006451.1
Q8TES7	NP_001306122.1
O95249	NP_001007025.1
O95249	NP_001007026.1
O95249	NP_004862.1
O95249	XP_005258129.1
A8MUP6	NP_001297148.1
Q9BYU5	NP_001116859.1
Q9BYU5	XP_016885729.1
Q8N3J3	NP_001164722.1
Q8N3J3	NP_001308239.1
Q8N3J3	NP_001308240.1
Q8N3J3	NP_076937.2
Q14525	NP_002270.1
P48742	NP_005559.2
Q8NFZ4	NP_065846.1
O75376	NP_001177367.1
O75376	NP_001177369.1
O75376	NP_006302.2
O75376	XP_011522388.1
Q8TCD5	NP_001239306.1
Q8TCD5	NP_055410.1
P23515	NP_002535.3
P30953	NP_003544.2
P47888	NP_036505.2
Q12887	NP_001294.2
O95166	NP_009209.1
Q2KHM9	NP_055619.2
Q2KHM9	XP_006721675.1
Q2KHM9	XP_016880945.1
P02730	NP_000333.1
P02730	XP_005257650.1
Q9UNS2	NP_001186054.1
Q9UNS2	NP_001303283.1
Q9UNS2	NP_001303284.1
Q9UNS2	NP_001303285.1
Q9UNS2	NP_001303286.1
Q9UNS2	NP_001303287.1
Q9UNS2	NP_003644.2
Q9UNS2	XP_005256894.1
Q8NHY0	NP_001152859.1
Q8NHY0	NP_001152860.1
Q8NHY0	NP_703147.2
Q8NHY0	XP_016879662.1
Q9UPM9	NP_001308145.1
Q9UPM9	NP_001308147.1
Q9UPM9	NP_001308148.1
Q9UPM9	NP_056496.1
Q9UPM9	XP_016879941.1
Q9BXJ1	NP_112230.1
Q9BXJ1	NP_699203.1
Q9BXJ1	NP_940995.1
Q9BXJ1	NP_940996.1
Q9BXJ1	XP_006721729.1
Q9BXJ1	XP_016879615.1
Q92764	NP_002271.3
Q92764	XP_011523096.1
O76015	NP_006762.3
Q7Z6M3	NP_001078892.1
Q7Z6M3	NP_001278245.1
Q7Z6M3	NP_001278246.1
Q7Z6M3	XP_016879975.1
Q9HC36	NP_001304876.1
Q9HC36	NP_060616.1
Q9UBN1	NP_055220.1
P13501	NP_002976.2
Q00526	NP_001249.1
P46092	NP_057686.2
O95476	NP_001137247.1
O95476	NP_056158.2
Q9C073	NP_110429.1
Q8NFG4	NP_653207.1
Q8NFG4	NP_659434.2
Q8NFG4	XP_016879795.1
Q8NFG4	XP_016879796.1
Q8NFG4	XP_016879797.1
Q96IZ6	NP_859076.3
Q8WWM9	NP_599030.1
Q15438	NP_001278947.1
Q15438	NP_001278948.1
Q15438	NP_004753.1
Q15438	NP_059430.2
Q15438	XP_011523779.1
Q2NKJ3	NP_079375.3
O43497	NP_001243253.1
O43497	NP_001243254.1
O43497	NP_001243255.1
O43497	NP_001243256.1
O43497	NP_001243257.1
O43497	NP_001243258.1
O43497	NP_001243259.1
O43497	NP_001243260.1
O43497	NP_001243261.1
O43497	NP_001243262.1
O43497	NP_001243263.1
O43497	NP_001243288.1
O43497	NP_001243289.1
O43497	NP_001243290.1
O43497	NP_061496.2
O43497	NP_938190.1
O43497	NP_938191.2
O43497	NP_938192.1
O43497	NP_938193.1
O43497	NP_938194.1
O43497	NP_938196.1
O43497	NP_938197.1
O43497	NP_938198.1
O43497	NP_938199.1
O43497	NP_938200.1
O43497	NP_938201.1
O43497	NP_938202.1
O43497	NP_938406.1
Q2TAC2	NP_001303250.1
Q2TAC2	NP_932348.2
P22362	NP_002972.1
P55774	NP_002979.1
P13236	NP_002975.1
P13236	NP_996890.1
P80098	NP_006264.2
P78357	NP_003623.1
P78357	XP_016880727.1
Q8N4C8	NP_001020108.1
Q8N4C8	NP_001308165.1
Q8N4C8	NP_056531.1
Q8N4C8	NP_722549.2
Q8N4C8	NP_733763.1
Q9BYQ2	NP_149461.2
Q9BYQ4	NP_114167.2
O76014	NP_003761.3
O76013	NP_003762.1
Q9BYJ1	NP_001159432.1
Q9BYJ1	NP_067641.2
Q8WUJ1	NP_001241684.1
Q8WUJ1	NP_001241685.1
Q8WUJ1	NP_653212.1
Q8WUJ1	XP_011521951.1
Q8WUJ1	XP_016879669.1
Q8WUJ1	XP_016879670.1
Q8WUJ1	XP_016879671.1
O75106	NP_001149.2
O75106	NP_033720.2
Q8IVW1	NP_001034172.3
Q8IVW1	NP_001096624.1
Q8IVW1	NP_001107210.1
Q8IVW1	NP_001275741.1
Q8IVW1	NP_057716.2
Q8IVW1	XP_005256975.1
Q8IVW1	XP_005257496.1
Q8IVW1	XP_006725347.1
Q8IVW1	XP_011523177.1
Q12830	NP_004450.3
Q12830	NP_872579.2
P38432	NP_004636.1
P38919	NP_055555.1
A8MTY7	NP_001264261.1
Q9BYQ3	NP_114168.1
Q9NXB0	NP_001159399.1
Q9NXB0	NP_001308197.1
Q9NXB0	NP_001308198.1
Q9NXB0	NP_060247.2
Q9NXB0	XP_016880294.1
Q6IN84	NP_079140.2
O75460	NP_001424.3
Q92800	NP_001308008.1
Q92800	NP_001308010.1
Q92800	NP_001308011.1
Q92800	NP_001982.2
P62993	NP_002077.1
P62993	NP_987102.1
Q9H0H0	NP_001317346.1
Q9H0H0	NP_065799.1
Q9NPI9	NP_001257351.1
Q9NPI9	NP_001278551.1
Q9NPI9	NP_001278552.1
Q9NPI9	NP_001278553.1
Q9NPI9	NP_001278554.1
Q9NPI9	NP_061128.2
Q9NPI9	NP_733937.2
Q9NPI9	NP_733938.2
Q9NPI9	XP_011523083.1
Q9NPI9	XP_016880102.1
B7U540	NP_001181887.2
Q02846	NP_000171.1
Q02846	XP_011522118.1
P26006	NP_002195.1
P38570	NP_002199.3
P48730	NP_001884.2
P48730	NP_620693.1
Q6JEL2	NP_001316524.1
Q6JEL2	NP_001316525.1
Q6JEL2	NP_689680.2
Q9NVR0	NP_060613.1
O43448	NP_004723.2
Q9NYG5	NP_001002244.1
Q9NYG5	NP_001002245.1
Q9NYG5	NP_001002246.1
Q9NYG5	NP_001002247.1
Q9NYG5	NP_001002248.1
Q9NYG5	NP_001002249.1
Q9NYG5	NP_001276343.1
Q9NYG5	NP_001276344.1
Q9NYG5	NP_001276345.1
Q9NYG5	NP_001276346.1
Q9NYG5	NP_001276349.1
Q9NYG5	NP_057560.8
Q8TDQ1	NP_001276011.1
Q8TDQ1	NP_001276012.1
Q8TDQ1	NP_001276013.1
Q8TDQ1	NP_001276014.1
Q8TDQ1	NP_001276015.1
Q8TDQ1	NP_001276016.1
Q8TDQ1	NP_620587.2
Q496F6	NP_852114.2
Q96NS5	NP_543139.4
Q6UXG3	NP_001161794.1
Q6UXG3	NP_001161795.1
Q6UXG3	NP_001161796.1
Q6UXG3	NP_660316.2
Q16515	NP_001085.2
Q16515	NP_899233.1
P38398	NP_009225.1
P38398	NP_009228.2
P38398	NP_009229.2
P38398	NP_009230.2
P38398	NP_009231.2
Q6NZI2	NP_036364.2
Q9HC52	NP_065700.1
Q96M95	NP_001151733.1
Q96M95	NP_653282.2
O00257	NP_003646.2
Q9NS85	NP_001076002.1
Q9NS85	NP_001076003.1
Q9NS85	NP_064563.1
Q9BQA9	NP_001028218.1
Q9BQA9	NP_001093877.1
Q9BQA9	NP_001093878.1
Q9BQA9	NP_001180582.1
Q9BQA9	NP_001180583.1
Q9BQA9	NP_001180584.1
Q9BQA9	NP_001180586.1
Q9BQA9	XP_006722356.1
Q9BQA9	XP_016880563.1
Q9BQA9	XP_016880564.1
Q9BQA9	XP_016880565.1
Q9BQA9	XP_016880566.1
Q9BQA9	XP_016880567.1
P49447	NP_001017916.1
P49447	NP_001017917.1
P49447	NP_001317350.1
P49447	NP_001906.3
P49447	XP_005257148.1
P04626	NP_001005862.1
P04626	NP_001276865.1
P04626	NP_001276867.1
P04626	NP_004439.2
P36383	NP_001073852.1
P36383	NP_005488.2
P36383	XP_005256977.1
P36383	XP_005256978.1
Q8WU58	NP_001070966.1
Q8WU58	NP_001275560.1
Q8WU58	NP_001275561.1
Q8WU58	NP_001275562.1
Q8WU58	NP_001275563.1
Q8WU58	NP_001275564.1
Q8WU58	NP_001275565.1
Q8WU58	NP_001275566.1
Q8WU58	NP_001275567.1
Q8WU58	NP_001275568.1
Q8WU58	NP_001275569.1
Q8WU58	NP_060652.2
Q8WU58	XP_016880320.1
Q8WU58	XP_016880321.1
Q8WU58	XP_016880322.1
Q8WU58	XP_016880323.1
Q9H2A7	NP_001094282.1
Q9H2A7	NP_071342.2
Q6UWV6	NP_848638.3
A6NE02	NP_001073935.1
Q96FZ7	NP_078867.2
P30260	NP_001107563.1
P30260	NP_001247.3
P51671	NP_002977.1
Q16627	NP_116738.1
Q16627	NP_116739.1
P18545	NP_002593.1
P18545	XP_006722005.1
P18545	XP_016880224.1
P18545	XP_016880225.1
Q96JB5	NP_001265126.1
Q96JB5	NP_001265127.1
Q96JB5	NP_001265145.1
Q96JB5	NP_001265146.1
Q96JB5	NP_788276.1
Q96JB5	XP_011523599.1
Q96JB5	XP_016880653.1
