From	To
Q6PF05	NP_653326.3
O76061	NP_003705.1
O15318	NP_006458.2
O15318	XP_005248461.1
O15318	XP_011541402.1
O15318	XP_011541403.1
O15318	XP_011541404.1
O15318	XP_016864446.1
P47902	NP_001795.2
Q9HAZ1	NP_065717.1
Q9NYQ8	NP_001438.1
Q9NYQ8	XP_006714824.1
Q9NYQ8	XP_011535902.1
Q9NYQ8	XP_011535905.1
Q9NYQ8	XP_016864713.1
Q9NYQ8	XP_016864714.1
P10915	NP_001875.1
P10915	XP_011541470.1
P10915	XP_016864540.1
P10915	XP_016864541.1
P31943	NP_001244222.1
P31943	NP_005511.1
P31943	XP_016864904.1
P31943	XP_016864905.1
P31943	XP_016864906.1
P04035	NP_000850.1
P04035	NP_001124468.1
P04035	XP_011541659.1
P04035	XP_011541660.1
Q7Z2Q7	NP_852607.3
O43300	NP_056379.1
Q12907	NP_006807.1
P46821	NP_005900.2
Q9UI17	NP_037523.2
Q86UD3	NP_848545.1
O60337	NP_001257589.1
O60337	NP_001257590.1
O60337	NP_005876.2
A6NNE9	NP_001096032.1
Q7LFL8	NP_001304128.1
Q7LFL8	NP_001304129.1
Q7LFL8	NP_001304130.1
Q7LFL8	NP_001304131.1
Q7LFL8	NP_001304132.1
Q7LFL8	NP_001304133.1
Q7LFL8	NP_001304134.1
Q7LFL8	NP_001304135.1
Q7LFL8	NP_001304136.1
Q7LFL8	NP_001304137.1
Q7LFL8	NP_001304138.1
Q7LFL8	NP_001304139.1
Q7LFL8	NP_001304140.1
Q7LFL8	NP_057547.5
Q7LFL8	XP_016865062.1
P04141	NP_000749.2
Q6UX04	NP_001284573.1
Q6UX04	NP_001284574.1
Q6UX04	NP_005860.2
Q6PIJ6	NP_001258652.1
Q6PIJ6	NP_110420.3
Q6PIJ6	XP_005268570.1
P23415	NP_000162.2
P23415	NP_001139512.1
Q9NZL9	NP_037415.1
Q9NZL9	NP_877725.1
Q8N4S9	NP_001033692.2
Q8N4S9	NP_001231663.1
Q8N4S9	XP_005248502.1
Q8N4S9	XP_005248503.1
Q8N4S9	XP_005248504.1
Q13233	NP_005912.1
O15021	NP_001158136.1
O15021	NP_001277155.1
O15021	NP_001277157.1
O15021	NP_001284580.1
O15021	NP_055998.1
O15021	NP_942123.1
O15021	XP_006714669.1
Q6DN14	NP_001002796.1
Q6DN14	NP_001284706.1
Q6DN14	NP_078993.4
Q9UJT9	NP_001265246.1
Q9UJT9	NP_036436.1
Q9UJT9	XP_011512300.1
O97980	NP_067005.1
Q9NQC1	NP_001276913.1
Q9NQC1	NP_001276914.1
Q9NQC1	NP_001295072.1
Q9NQC1	NP_056103.4
O95235	NP_005724.1
Q562R1	NP_001017992.1
Q9BYV1	NP_001293102.1
Q9BYV1	NP_114106.1
Q9BYV1	XP_016865237.1
Q9NXU5	NP_061960.1
Q9NRR3	NP_001033791.1
Q9NRR3	NP_064625.1
Q9NRR3	XP_016865137.1
Q9NRR3	XP_016865138.1
P52790	NP_002106.2
A6NMX2	NP_001092878.1
A6NMX2	XP_011532801.1
P56199	NP_852478.1
O96007	NP_004522.1
Q9UH77	NP_001244123.1
Q9UH77	NP_001244124.1
Q9UH77	NP_059111.2
Q8IV33	NP_775936.1
Q8IV33	XP_016864865.1
Q8IV33	XP_016864866.1
Q9H2S1	NP_001265133.1
Q9H2S1	NP_067627.2
Q9H2S1	NP_740721.1
P13611	NP_001119808.1
P13611	NP_001157569.1
P13611	NP_001157570.1
P13611	NP_004376.2
Q16878	NP_001310494.1
Q16878	NP_001310495.1
Q16878	NP_001310496.1
Q16878	NP_001792.2
Q6PKG0	NP_056130.2
Q6PKG0	XP_005268461.1
P83369	NP_775762.1
P42702	NP_001121143.1
P42702	NP_002301.1
P42702	XP_011512342.1
P42702	XP_011512344.1
P42702	XP_016864952.1
Q8N485	NP_694966.3
Q13576	NP_001272389.1
Q13576	NP_001272390.1
Q13576	NP_001272391.1
Q13576	NP_006624.2
Q68DU8	NP_065819.1
Q68DU8	XP_005268549.1
Q68DU8	XP_005268550.1
Q68DU8	XP_006714852.1
Q68DU8	XP_011535973.1
Q2VIQ3	NP_001092763.1
A6NFK2	NP_001073985.1
Q8NC54	NP_064584.1
Q7LBC6	NP_057688.2
P51659	NP_000405.1
P51659	NP_001186220.1
P51659	NP_001186221.1
P51659	NP_001278956.1
P51659	NP_001278957.1
P12081	NP_001244969.1
P12081	NP_001244970.1
P12081	NP_001244971.1
P12081	NP_002100.2
P49773	NP_005331.1
Q9Y485	NP_001277250.1
Q9Y485	NP_001277251.1
Q9Y485	NP_005500.4
Q9Y485	XP_016864631.1
P14867	NP_000797.2
P14867	NP_001121115.1
P14867	NP_001121116.1
P14867	NP_001121117.1
P14867	NP_001121120.1
P04233	NP_001020329.1
P04233	NP_001020330.1
P04233	NP_004346.1
Q9BW72	NP_620175.1
Q99075	NP_001936.1
O60741	NP_066550.2
P20700	NP_005564.1
Q19T08	NP_001071161.1
Q19T08	NP_001280668.1
Q4LDR2	NP_001041717.1
Q4LDR2	NP_001120857.1
A6NMK8	NP_001123363.1
A6NMK8	NP_001333233.1
Q9NQI0	NP_001136021.1
Q9NQI0	NP_001160005.1
Q9NQI0	NP_001160006.1
Q9NQI0	NP_077726.1
A1L3X0	NP_001098028.1
A1L3X0	NP_001284546.1
A1L3X0	NP_001284547.1
A1L3X0	NP_079206.2
A1L3X0	XP_005248663.1
A1L3X0	XP_006714758.1
A1L3X0	XP_011541953.1
A1L3X0	XP_016865374.1
Q96RT1	NP_001006600.1
Q96RT1	NP_001240626.1
Q96RT1	NP_001240627.1
Q96RT1	NP_001240628.1
Q96RT1	NP_001240630.1
Q96RT1	NP_061165.1
Q86WN1	NP_258260.1
Q86WP2	NP_001120707.2
Q86WP2	NP_001120708.1
Q86WP2	NP_001190175.1
Q86WP2	NP_075064.1
Q86WP2	XP_016865245.1
Q86WP2	XP_016865246.1
Q86WP2	XP_016865247.1
Q86WP2	XP_016865248.1
Q8TAA5	NP_689620.2
P25021	NP_001124527.1
P25021	NP_071640.1
O75330	NP_001136028.1
O75330	NP_001136029.1
O75330	NP_036616.2
O75330	NP_036617.2
P25054	NP_000029.2
P25054	NP_001120982.1
P25054	NP_001120983.2
Q8N1W1	NP_001073948.2
Q8N1W1	NP_001171164.1
Q8N1W1	NP_001231293.1
Q8N1W1	XP_011541848.1
O00203	NP_001258698.1
O00203	NP_003655.3
A6NCL7	NP_001157912.1
Q99467	NP_005573.2
Q9UQ53	NP_055090.1
Q9UQ53	NP_463459.1
P59773	NP_001244237.1
Q9Y6G5	NP_001295009.1
Q9Y6G5	NP_057228.1
Q9H4A6	NP_071413.1
Q86XS8	NP_001267730.1
Q86XS8	NP_060904.2
Q96GV9	NP_001303897.1
Q96GV9	NP_001303898.1
Q96GV9	NP_149988.1
Q7Z6I8	NP_001129058.1
Q7Z6I8	NP_001287823.1
Q7Z6I8	NP_689622.2
Q7Z6I8	XP_005271946.1
Q7Z6I8	XP_016864538.1
Q7Z6I8	XP_016864539.1
Q96MH7	NP_940968.1
O95450	NP_055059.2
O95450	NP_067610.1
P39905	NP_000505.1
P39905	NP_001177397.1
P39905	NP_001177398.1
P39905	NP_001265027.1
P39905	NP_954701.1
P39905	XP_011512332.1
P39905	XP_016864826.1
Q1W4C9	NP_001035218.1
P10914	NP_002189.1
Q9UI26	NP_001128251.1
Q9UI26	NP_057422.3
P17540	NP_001093205.1
P17540	NP_001093206.1
P17540	NP_001816.2
Q6ZUX7	NP_005770.1
Q6ZUX7	XP_006714578.1
P52803	NP_001953.1
Q01581	NP_001091742.1
Q01581	NP_001311148.1
Q01581	NP_001311149.1
Q01581	NP_001311151.1
Q01581	NP_001311152.1
Q01581	NP_001311153.1
Q01581	NP_001317592.1
Q01581	NP_002121.4
Q0JRZ9	NP_001139504.1
Q0JRZ9	NP_620137.2
P07686	NP_000512.1
P07686	NP_001278933.1
P12544	NP_006135.1
P35225	NP_002179.2
P07333	NP_001275634.1
P07333	NP_005202.2
Q86Y22	NP_775736.2
Q6MZW2	NP_055897.1
Q6MZW2	XP_011541585.1
P19883	NP_006341.1
P19883	NP_037541.1
Q12951	NP_036320.2
Q12951	NP_658982.1
Q9Y5E5	NP_061761.1
Q9Y5E4	NP_056484.2
Q9Y5E3	NP_001290074.1
Q9Y5E3	NP_061762.2
Q9Y5E2	NP_061763.1
Q9Y3C1	NP_001243468.2
Q9Y3C1	NP_001243469.2
Q9Y3C1	NP_001278234.1
Q9Y3C1	NP_001278236.1
Q9Y3C1	NP_001278237.1
Q9Y3C1	NP_001304904.1
Q9Y3C1	NP_057475.2
O95478	NP_001258594.1
O95478	NP_055701.1
Q8TDN6	NP_060791.3
Q8NEF3	NP_001035530.1
Q8NEF3	NP_689762.2
Q969E1	NP_443203.1
O00244	NP_004036.1
Q8WUY9	NP_001138680.1
Q8WUY9	NP_060839.2
Q9UJX2	NP_004652.2
Q8IV13	NP_001295102.1
Q8IV13	NP_078841.3
Q8IV13	XP_016865338.1
P22674	NP_066970.3
Q9BYE9	NP_001165447.1
Q9BYE9	NP_060145.3
P50613	NP_001310998.1
P50613	NP_001310999.1
P50613	NP_001311000.1
P50613	NP_001311006.1
P50613	NP_001790.1
P18146	NP_001955.1
Q6PCB8	NP_940851.1
Q6PCB8	XP_011541448.1
Q8TC56	NP_570969.2
P16591	NP_001294957.1
P16591	NP_001294960.1
P16591	NP_001294967.1
P16591	NP_005237.2
P16591	XP_011541573.1
P16591	XP_016864719.1
P16591	XP_016864720.1
P61371	NP_002193.2
Q86XQ3	NP_821138.1
P80723	NP_001258535.1
P80723	NP_006308.3
Q4G0S7	NP_001128320.1
Q9Y6N8	NP_006718.2
Q9Y6N8	XP_011512225.1
P51959	NP_004051.1
P51959	NP_954854.1
Q6ZMN8	NP_001034869.1
Q6ZMN8	NP_001274181.1
Q6ZMN8	NP_001274182.1
Q9NRJ3	NP_001288802.1
Q9NRJ3	NP_001288803.1
Q9NRJ3	NP_683513.1
Q3ZCQ2	NP_001014301.1
Q96CS3	NP_055428.1
A1A4Y4	NP_001139277.1
D6RGH6	NP_001177716.1
O60645	NP_009208.2
O60645	XP_016864492.1
O60645	XP_016864493.1
Q9NYF3	NP_001129119.1
Q9NYF3	NP_057689.1
Q96HH9	NP_001139791.1
Q96HH9	NP_001139792.1
Q96HH9	NP_001139793.1
Q96HH9	NP_001139794.1
Q96HH9	NP_076416.2
Q96HH9	XP_005272120.1
Q96HH9	XP_016865274.1
O96004	NP_004812.1
Q7Z2K8	NP_443131.2
Q96AA8	NP_001257863.1
Q96AA8	NP_001257870.1
Q96AA8	NP_001269211.1
Q96AA8	NP_055605.2
Q96AA8	XP_016865586.1
P48729	NP_001020276.1
P48729	NP_001258670.1
P48729	NP_001258671.1
P48729	NP_001883.4
Q9Y6M4	NP_001026982.1
Q9Y6M4	NP_001038188.1
Q9Y6M4	NP_001257501.1
Q9Y6M4	NP_001257502.1
Q9Y6M4	NP_001257503.1
Q9Y6M4	NP_004375.2
Q9Y6M4	XP_005271949.1
Q9Y6M4	XP_005271951.1
Q9Y6M4	XP_005271952.1
Q9Y6M4	XP_016864558.1
P49069	NP_001736.1
Q96HQ2	NP_542387.1
P23508	NP_001078846.1
P23508	NP_002378.1
Q8WWF8	NP_001036090.1
Q8WWF8	NP_653248.3
A6NI87	NP_001157916.1
A6NI79	NP_056436.2
Q9BXJ5	NP_114114.2
Q14195	NP_001184223.1
Q14195	NP_001378.1
Q8TF40	NP_001008738.2
Q8TF40	NP_001333042.1
Q8TF40	NP_588613.2
Q63HQ2	NP_001192230.1
Q63HQ2	NP_689616.2
Q63HQ2	NP_877950.1
Q63HQ2	NP_877953.1
Q9NZ08	NP_001035548.1
Q9NZ08	NP_001185470.1
Q9NZ08	NP_057526.3
Q9NZ08	XP_011541788.1
Q9NZ08	XP_016865071.1
Q9UKB1	NP_036432.2
Q9UKB1	NP_387448.2
Q9UKB1	NP_387449.2
Q8N292	NP_001291357.1
Q8N292	NP_001291358.1
Q8N292	NP_001291360.1
Q8N292	NP_689900.1
O95715	NP_004878.2
Q96LP2	NP_689761.2
Q13216	NP_000073.1
Q13216	NP_001007235.1
P62495	NP_001243231.1
P62495	NP_001278903.1
P62495	NP_001278904.1
P62495	NP_004721.1
P62495	XP_005271978.1
P00748	NP_000496.2
Q9NYF5	NP_001095270.1
Q9NYF5	NP_001095271.1
Q9NYF5	NP_057687.2
Q9NYF5	XP_016865038.1
Q9NYF5	XP_016865039.1
P51397	NP_001278892.1
P51397	NP_004385.1
Q8NGU9	NP_954713.1
Q8TDV0	NP_919227.2
Q9UHL3	NP_775934.3
Q9UHL3	XP_006714911.1
Q9UHL3	XP_006714912.1
Q9UHL3	XP_011532823.1
Q9UHL3	XP_011532824.1
Q9UHL3	XP_011532825.1
Q9UHL3	XP_016864855.1
Q9UHL3	XP_016864856.1
Q9UHL3	XP_016864857.1
Q9UHL3	XP_016864858.1
Q9UHL3	XP_016864859.1
Q9UHL3	XP_016864860.1
Q8WUF8	NP_001156889.1
Q8WUF8	NP_001156890.1
Q8WUF8	NP_114431.2
Q8WUF8	XP_006714780.1
Q8WUF8	XP_011541974.1
Q8WUF8	XP_016865444.1
Q8WUF8	XP_016865445.1
Q8TBP5	NP_940909.1
O15520	NP_004456.1
O15520	XP_005248321.1
Q9H3R5	NP_075060.1
Q96KA5	NP_110409.2
O60516	NP_003723.1
Q8IWZ3	NP_001183959.1
Q8IWZ3	NP_060217.1
Q8IWZ3	NP_060448.1
Q8IWZ3	NP_065741.3
Q8IWZ3	NP_078944.2
A5PLL1	NP_001004441.2
A5PLL1	XP_006714662.1
A5PLL1	XP_011541668.1
A5PLL1	XP_011541671.1
Q6Q4G3	NP_776161.3
A4QMS7	NP_001083053.1
Q9H1C7	NP_115788.1
P35556	NP_001990.2
Q13283	NP_005745.1
Q13283	NP_938405.1
Q13283	XP_006714812.1
Q13283	XP_006714813.1
Q13283	XP_016864411.1
Q13283	XP_016864412.1
O00591	NP_001278914.1
O00591	NP_055026.1
P43250	NP_001004105.1
P43250	NP_001004106.1
P43250	NP_002073.2
Q8TED1	NP_001008398.2
Q8TED1	NP_001293126.1
Q8TED1	NP_001293127.1
Q8TED1	NP_001293130.1
P24387	NP_001873.2
Q96IV6	NP_115761.2
Q96IV6	XP_006714816.1
Q96IV6	XP_016864454.1
Q9UF56	NP_001156787.2
P21728	NP_000785.1
P05230	NP_000791.1
P05230	NP_001138364.1
P05230	NP_001138406.1
P05230	NP_001138407.1
P05230	NP_001244134.1
P05230	NP_001244136.1
P05230	NP_001244137.1
P05230	NP_001244138.1
P05230	NP_001244139.1
P05230	NP_149127.1
Q9H0E9	NP_001157798.1
Q9H0E9	NP_001287890.1
Q9H0E9	NP_001287891.1
Q9H0E9	NP_001287895.1
Q9H0E9	NP_006687.3
Q9H0E9	NP_631938.1
Q7Z478	NP_001332893.1
Q7Z478	NP_001332894.1
Q7Z478	NP_061903.2
Q9NQ30	NP_001129076.1
Q9NQ30	NP_008967.1
P49863	NP_002095.1
Q9UIQ6	NP_005566.2
Q9UIQ6	NP_787116.2
P27824	NP_001019820.1
P27824	NP_001737.1
P27824	XP_011532967.1
P55289	NP_001304156.1
P55289	NP_001304157.1
P55289	NP_004052.2
P55289	XP_011512229.1
P55289	XP_016864409.1
P55289	XP_016864410.1
O15303	NP_000834.2
Q96D42	NP_001166864.1
Q96D42	NP_001295085.1
Q96D42	NP_036338.2
Q8TDQ0	NP_116171.3
Q96JP0	NP_064562.1
Q96JP0	XP_005272092.1
P43243	NP_001181883.1
P43243	NP_001181884.1
P43243	NP_001181885.1
P43243	NP_001269207.1
P43243	NP_061322.2
P43243	NP_954659.1
Q9BQG2	NP_001287670.1
Q9BQG2	NP_113626.1
Q9BQG2	XP_005272152.1
Q9BQG2	XP_005272154.1
Q08J23	NP_001180384.1
Q08J23	NP_060225.4
Q8TE57	NP_620687.2
Q13075	NP_001333799.1
Q13075	NP_004527.2
Q13075	NP_075043.1
Q16612	NP_001135947.1
Q16612	NP_001135948.1
Q16612	NP_001135949.1
Q16612	NP_001135950.1
Q16612	NP_001135951.1
Q16612	NP_001135952.1
Q16612	NP_001135953.1
Q16612	NP_001135954.1
Q16612	NP_001135955.1
Q16612	NP_004763.1
Q96R30	NP_996763.1
Q8NGV0	NP_001001657.1
Q6IEY1	NP_001005221.2
Q6IEY1	NP_001005224.1
Q6IEY1	NP_001005277.1
Q6IEY1	XP_016857897.1
Q6IEY1	XP_016857898.1
Q6IEY1	XP_016857899.1
Q6IEY1	XP_016857900.1
Q6IEY1	XP_016864827.1
Q17RY0	NP_001295118.1
Q17RY0	NP_001295120.1
Q17RY0	NP_001295121.1
Q17RY0	NP_001295122.1
Q17RY0	NP_085130.2
Q12988	NP_006299.1
Q06413	NP_001124477.1
Q06413	NP_001180276.1
Q06413	NP_001180277.1
Q06413	NP_001180278.1
Q06413	NP_001180279.1
Q06413	NP_001294931.1
Q06413	NP_002388.2
Q06413	XP_005248568.1
Q06413	XP_006714682.1
Q06413	XP_006714688.1
Q06413	XP_011541698.1
Q06413	XP_011541702.1
Q06413	XP_016864965.1
Q06413	XP_016864966.1
Q06413	XP_016864967.1
Q06413	XP_016864968.1
Q06413	XP_016864969.1
Q06413	XP_016864970.1
A0A3B3IT52	XP_016865627.1
Q9Y5H6	NP_061734.1
Q9Y5H6	NP_114062.1
Q9Y5I0	NP_061727.1
Q9Y5I0	NP_114071.1
Q9Y5F3	NP_037472.2
Q9Y5H4	NP_061735.1
Q9Y5H4	NP_114382.1
Q5HYI7	NP_001010891.4
Q5HYI7	NP_001161213.1
Q5HYI7	XP_005248552.1
Q86YN6	NP_001166169.1
Q86YN6	NP_001166170.1
Q86YN6	NP_573570.3
Q86YN6	XP_005268429.1
O15379	NP_003874.2
P30307	NP_001274511.1
P30307	NP_001305027.1
P30307	NP_001781.2
P30307	NP_073720.1
P30307	XP_011542064.1
Q8IUR6	NP_001161865.1
Q8IUR6	NP_001161866.1
Q8IUR6	NP_705835.2
Q8IUR6	XP_006714885.1
P78413	NP_001265561.1
P78413	NP_001265562.1
P78413	NP_001265563.1
P78413	NP_001265564.1
P78413	NP_057442.1
P17301	NP_002194.2
Q9UQM7	NP_741960.1
P82909	NP_150597.1
Q8TBQ9	NP_777569.1
Q9Y5F6	NP_061752.1
Q9Y5F6	NP_115783.1
Q9Y5G1	NP_061747.2
Q9Y5G1	NP_115268.2
Q9Y255	NP_001258757.1
Q9Y255	NP_037369.1
Q5DT21	NP_001035523.1
Q9HCC0	NP_071415.1
Q9HCC0	XP_005248624.1
Q5F1R6	NP_001012339.2
Q5F1R6	NP_001335349.1
Q5F1R6	NP_919259.3
Q96PV7	XP_006714938.1
Q96PV7	XP_006714947.1
Q96PV7	XP_006714948.1
Q96PV7	XP_011532884.1
Q96PV7	XP_011532885.1
P22352	NP_001316719.1
P22352	NP_002075.2
P38646	NP_004125.3
Q9UKT5	NP_036308.1
Q9UKT5	NP_277019.1
Q14CZ7	NP_076996.2
Q14CZ7	XP_006714561.1
Q6UWN8	NP_001182219.1
Q6UWN8	NP_995313.2
Q13094	NP_005556.1
P42285	NP_056175.3
P51161	NP_001035532.1
P51161	NP_001124430.1
P51161	NP_001436.1
Q68DH5	NP_001007528.1
Q68DH5	XP_011512464.1
Q7Z3D4	NP_001273741.1
Q7Z3D4	NP_938014.1
Q7Z3D4	XP_005248478.1
Q96F07	NP_001032410.1
Q96F07	NP_001278650.1
Q96F07	NP_001278651.1
Q96F07	NP_055191.2
Q96F07	XP_011532818.1
Q96F07	XP_016864830.1
A6NHZ5	NP_001073947.1
A8MQ27	NP_001136123.1
A8MQ27	NP_001295106.1
A8MQ27	NP_001295107.1
Q6KC79	NP_056199.2
Q6KC79	NP_597677.2
Q6KC79	XP_016864819.1
Q0D2K0	NP_001092757.1
Q0D2K0	NP_001165763.1
Q9BPZ3	NP_001028284.1
Q9BPZ3	NP_057564.3
Q9BPZ3	XP_011541730.1
Q9BPZ3	XP_016865011.1
Q9BPZ3	XP_016865012.1
Q8N3A8	NP_001171526.1
Q8N3A8	NP_001171527.1
Q8N3A8	NP_078891.2
Q8N3A8	XP_011541933.1
Q8N3A8	XP_011541934.2
P53609	NP_005014.2
Q86SR1	NP_938080.1
