From	To
Q9BSF0	XP_005246962.1
Q9BSF0	XP_006712858.1
Q9BSF0	XP_011510284.1
Q9BSF0	XP_011510285.1
Q9BSF0	XP_011510286.1
Q9BSF0	XP_011510287.1
Q9BSF0	XP_011510288.1
Q9BSF0	XP_016860585.1
Q16629	NP_001026854.1
Q16629	NP_001182375.1
P21549	NP_000021.1
Q8N831	NP_001003937.2
Q8N801	NP_001157033.1
Q8N801	NP_775920.1
Q9UEW8	NP_037365.2
Q16849	NP_001186692.1
Q16849	NP_001186693.1
Q16849	NP_002837.1
P51991	NP_001317178.1
P51991	NP_919223.1
Q6U841	NP_001171486.1
Q6U841	NP_001171487.1
Q6U841	NP_071341.2
Q9BZV2	NP_079519.1
Q9BZV2	XP_011510234.1
Q9BZV2	XP_011510235.1
Q8WUM9	NP_005406.3
O00237	NP_001185880.1
O00237	NP_001185881.1
O00237	NP_005658.1
Q9NUQ6	NP_001093892.1
Q9NUQ6	NP_001093893.1
Q9NUQ6	NP_001093894.1
Q9NUQ6	NP_001269664.1
Q9NUQ6	NP_001269672.1
Q9NUQ6	NP_001269673.1
Q9NUQ6	NP_056350.2
Q9NUQ6	XP_005246513.1
Q9NUQ6	XP_005246514.1
Q9NUQ6	XP_005246515.1
Q9NUQ6	XP_005246516.1
Q9NUQ6	XP_011509240.1
Q9NUQ6	XP_011509241.1
Q9NUQ6	XP_016859272.1
Q9NUQ6	XP_016859274.1
Q9NUQ6	XP_016859275.1
Q9NUQ6	XP_016859276.1
Q9NP59	NP_055400.1
Q99250	NP_001035232.1
Q99250	NP_001035233.1
Q99250	NP_066287.2
Q99250	XP_005246810.1
Q99250	XP_016860144.1
Q99250	XP_016860145.1
Q99250	XP_016860146.1
Q6PIS1	NP_001138361.1
Q6PIS1	NP_001138362.1
Q6PIS1	NP_653313.3
P35716	NP_003099.1
Q6ZP80	NP_001308274.1
Q6ZP80	NP_653233.4
Q66K66	NP_001005209.1
Q66K66	NP_001290027.1
Q66K66	XP_016858856.1
O60930	NP_002927.2
Q9H9J2	NP_075066.1
P31213	NP_000339.2
Q96SB8	NP_001135758.1
Q96SB8	NP_078900.1
Q96SB8	XP_016860404.1
Q02447	NP_001017371.3
Q02447	NP_001166183.1
Q02447	NP_003102.1
Q9P0V3	NP_055336.1
Q9P0V3	XP_011509193.1
Q9P0V3	XP_011509194.1
Q9P0V3	XP_011509195.1
Q9P0V3	XP_011509196.1
Q8TEJ3	NP_001092759.1
Q8WVT3	NP_001308031.1
Q8WVT3	NP_057114.5
Q96B42	NP_690047.2
Q9BVS5	NP_060380.3
Q6IQ16	NP_001001664.1
Q14140	NP_055570.1
Q14140	XP_005264726.1
Q14140	XP_011531507.1
Q96MW7	NP_663748.1
Q8WZ42	NP_001243779.1
Q8WZ42	NP_003310.4
Q8WZ42	NP_596869.4
Q8WZ42	NP_596870.2
Q8WZ42	NP_597676.3
Q7Z698	NP_001121682.1
Q7Z698	NP_861449.2
Q2M3C7	NP_001136116.1
Q2M3C7	NP_085126.2
O75886	NP_005834.4
Q9NQZ5	NP_064536.2
Q9HBM1	NP_065726.1
P07202	NP_000538.3
P07202	NP_001193673.1
P07202	NP_001193674.1
P07202	NP_783650.1
P07202	NP_783652.1
P07202	NP_783653.1
P07202	XP_011508683.1
Q9UBZ9	NP_001032961.1
Q9UBZ9	NP_001308383.1
Q9UBZ9	NP_001308384.1
Q9UBZ9	NP_001308387.1
Q9UBZ9	NP_001308388.1
Q9UBZ9	NP_001308389.1
Q9UBZ9	NP_057400.1
P35498	NP_001159435.1
P35498	NP_001159436.1
P35498	NP_001189364.1
P35498	NP_008851.3
P35498	XP_011509904.1
P35498	XP_011509906.1
P35498	XP_011509908.1
P35498	XP_016860133.1
P35498	XP_016860134.1
P35498	XP_016860135.1
P35498	XP_016860136.1
P35498	XP_016860137.1
P35498	XP_016860138.1
P35498	XP_016860140.1
P35498	XP_016860141.1
Q7Z4L5	NP_079029.3
Q6IMI4	NP_001027549.1
Q9UBK7	NP_001293089.1
Q9UBK7	NP_009013.1
Q9UBK7	NP_038198.1
Q9UBK7	XP_016858697.1
Q9UBK7	XP_016858698.1
Q9UBK7	XP_016858709.1
Q9UBK7	XP_016858710.1
Q9UBK7	XP_016858711.1
O75116	NP_001308572.1
O75116	NP_004841.2
Q9NY46	NP_001075145.1
Q9NY46	NP_001075146.1
Q9NY46	NP_008853.3
Q9NY46	XP_011509912.1
Q9NY46	XP_016860149.1
Q8WV83	NP_001317246.1
Q8WV83	NP_079457.2
P07316	NP_005201.2
Q5HY92	NP_060556.2
Q75VX8	NP_001161713.1
Q75VX8	NP_001177962.1
Q75VX8	XP_006712014.1
Q3V6T2	NP_001129069.1
Q3V6T2	NP_001241872.1
Q3V6T2	NP_060554.3
Q3V6T2	XP_011531267.1
Q3V6T2	XP_011531268.1
Q3V6T2	XP_011531269.1
Q8WVV9	NP_001136122.1
Q8WVV9	NP_612403.2
P98164	NP_004516.2
Q32MZ4	NP_001131022.1
Q32MZ4	NP_001131024.1
Q32MZ4	NP_001131025.1
Q32MZ4	NP_004726.2
Q86UE6	NP_849161.2
Q86UE6	XP_016859475.1
Q86UE6	XP_016859476.1
Q9H0V9	NP_001135764.1
Q9H0V9	NP_001309275.1
Q9H0V9	NP_001309276.1
Q9H0V9	NP_001309279.1
Q9H0V9	NP_001309280.1
Q9H0V9	NP_001309283.1
Q9H0V9	NP_110432.1
Q86VH4	NP_001128217.1
Q86VH4	NP_001269853.1
Q86VH4	NP_079269.4
Q9UEW3	NP_006761.1
Q9UEW3	XP_011510384.1
Q6UB28	NP_001309207.1
Q6UB28	NP_001309208.1
Q6UB28	NP_954697.1
Q5I0G3	NP_001034934.1
Q5I0G3	NP_001269869.1
Q8WWC4	NP_078796.2
Q9UPY8	NP_001289979.1
Q9UPY8	NP_036458.2
Q9UPY8	XP_006712030.1
Q9UPY8	XP_011531002.1
Q9UPY8	XP_016859086.1
P40925	NP_001186040.1
P40925	NP_001186041.1
P40925	NP_001303303.1
P40925	NP_005908.1
Q9P2E8	NP_065865.1
Q8TC57	NP_001268224.1
Q8TC57	NP_001268225.1
Q8TC57	NP_001308668.1
Q8TC57	NP_620159.2
Q8TC57	XP_011530852.1
Q8TC57	XP_011530853.1
Q9H992	NP_001269734.1
Q9H992	NP_001269735.1
Q9H992	NP_001269736.1
Q9H992	NP_073737.1
Q9H992	XP_005246830.1
Q13409	NP_001258714.1
Q13409	NP_001258715.1
Q13409	NP_001258716.1
Q13409	NP_001258717.1
Q13409	NP_001258718.1
Q13409	NP_001258719.1
Q13409	NP_001307811.1
Q13409	NP_001307812.1
Q13409	NP_001307813.1
Q13409	NP_001369.1
O14929	NP_003633.1
Q14449	NP_001290351.1
Q14449	NP_004481.2
Q9HB15	NP_071338.1
Q13304	NP_001154887.1
Q13304	NP_001154888.1
Q13304	NP_001154889.1
Q13304	NP_005282.1
Q13304	XP_016859322.1
Q9NZR2	NP_061027.2
Q9C0E8	NP_001291937.1
Q9C0E8	NP_001291938.1
Q9C0E8	NP_001291940.1
Q9C0E8	NP_085153.1
Q9C0E8	XP_006712846.1
Q9C0E8	XP_016860544.1
Q9P267	NP_060798.2
Q56UN5	NP_001018054.1
Q56UN5	NP_001018056.1
Q56UN5	NP_001018057.1
Q56UN5	NP_001269812.1
Q56UN5	NP_001308106.1
Q56UN5	NP_079328.3
Q56UN5	XP_011510194.1
Q56UN5	XP_016860492.1
Q13021	NP_005425.1
Q9NYL2	NP_057737.2
Q9NYL2	NP_598407.1
Q9NYL2	XP_005246697.1
Q9NYL2	XP_016859812.1
Q9NYL2	XP_016859813.1
Q9Y2U5	NP_006600.3
P21145	NP_002362.1
P21145	NP_071883.1
P21145	NP_071884.1
P21145	NP_071885.1
Q96FT7	NP_061144.3
Q96FT7	NP_878267.2
Q9Y2W7	NP_001030086.1
Q9Y2W7	NP_038462.1
Q8N7S2	NP_001290056.1
Q8N7S2	NP_001290057.1
Q8N7S2	NP_775921.1
Q8N7S2	XP_006712058.1
Q8N7S2	XP_016859361.1
Q8N7S2	XP_016859362.1
Q8N7S2	XP_016859363.1
Q9NY74	NP_061875.2
Q8NBE8	NP_001186219.1
Q8NBE8	NP_653312.2
Q0D2K2	NP_940984.3
O60928	NP_001165887.1
O60928	NP_001165888.1
O60928	NP_002233.2
O60282	NP_004513.1
O60282	XP_011509459.1
O60282	XP_016859551.1
Q12756	NP_001230937.1
Q12756	NP_001307634.1
Q12756	NP_004312.2
Q12756	XP_016859880.1
Q07001	NP_000742.1
Q07001	NP_001243586.1
Q07001	NP_001298124.1
Q07001	NP_001298125.1
P41595	NP_000858.3
P41595	NP_001307687.1
Q9UIF8	NP_001276904.1
Q9UIF8	NP_038478.2
Q9UM73	NP_004295.2
A6NM10	NP_001095937.1
Q9NR80	NP_056135.2
Q9NR80	NP_127462.1
A8MVX0	NP_001138923.2
Q9P2S6	NP_001269709.1
Q9P2S6	NP_001269710.1
Q9P2S6	NP_001295304.1
Q9P2S6	NP_057636.2
Q9P2S6	NP_060314.2
Q96CT2	NP_443152.1
Q96CT2	XP_006711992.1
Q96CT2	XP_016858753.1
Q9UKF6	NP_057291.1
Q1L5Z9	NP_940863.3
P22888	NP_000224.2
Q96KN4	NP_660158.2
Q08AI8	NP_001078906.2
Q08AI8	NP_001269850.1
Q08AI8	NP_079137.3
Q08AI8	XP_011510179.1
Q96PE3	NP_001127696.1
Q96PE3	NP_001127697.1
Q96PE3	NP_001557.1
Q96PE3	NP_004018.1
Q96PE3	XP_016859487.1
P50053	NP_000212.1
P50053	NP_006479.1
Q9Y6K1	NP_001307821.1
Q9Y6K1	NP_001307822.1
Q9Y6K1	NP_072046.2
Q9Y6K1	NP_715640.2
Q9Y6K1	NP_783328.1
Q9Y6K1	NP_783329.1
Q9Y6K1	XP_005264232.1
Q9Y6K1	XP_005264234.1
Q9Y6K1	XP_011530969.1
Q9Y6K1	XP_016859015.1
Q9Y6K1	XP_016859016.1
Q8N954	NP_001265434.1
Q8N954	NP_001309178.1
Q8N954	NP_777591.3
Q8N954	XP_016859237.1
Q9Y680	NP_001128684.1
Q9Y680	NP_851939.1
Q5CZC0	NP_775922.3
P07093	NP_001130000.1
P07093	NP_001130002.1
P07093	NP_006207.1
P07093	XP_016859818.1
P07093	XP_016859819.1
P07093	XP_016859820.1
P07093	XP_016859821.1
Q05195	NP_001189442.1
Q05195	NP_001189443.1
Q05195	NP_002348.1
Q01638	NP_001269337.1
Q01638	NP_003847.2
Q01638	NP_057316.3
Q01638	XP_006712902.1
Q01638	XP_011510453.1
Q96G21	NP_001307233.1
Q96G21	NP_001307234.1
Q96G21	NP_001307235.1
Q96G21	NP_001307236.1
Q96G21	NP_001307238.1
Q96G21	NP_001307239.1
Q96G21	NP_001307240.1
Q96G21	NP_219484.1
P49441	NP_001122400.1
P49441	NP_002185.1
P49441	XP_005246589.1
Q7Z4I7	NP_001129509.2
Q7Z4I7	NP_001154875.1
Q7Z4I7	NP_001154876.1
Q7Z4I7	NP_001243471.1
Q7Z4I7	NP_060450.2
P25686	NP_001034639.1
P25686	NP_006727.2
Q4AE62	NP_001006637.1
Q4AE62	NP_001158101.1
Q4AE62	NP_001271162.1
Q4AE62	NP_001271163.1
Q4AE62	NP_001271164.1
Q4AE62	NP_001271167.1
Q4AE62	NP_078935.2
Q4AE62	XP_016860416.1
Q4AE62	XP_016860417.1
Q4AE62	XP_016860418.1
Q4AE62	XP_016860419.1
Q4AE62	XP_016860420.1
Q4AE62	XP_016860421.1
Q4AE62	XP_016860422.1
Q4AE62	XP_016860423.1
Q4AE62	XP_016860424.1
Q4AE62	XP_016860425.1
Q4AE62	XP_016860431.1
Q4AE62	XP_016860432.1
Q4AE62	XP_016860433.1
Q4AE62	XP_016860434.1
Q4AE62	XP_016860435.1
Q4AE62	XP_016860436.1
Q4AE62	XP_016860437.1
O75874	NP_001269315.1
O75874	NP_001269316.1
O75874	NP_005887.2
Q9C086	NP_112578.2
A0AVI2	NP_001280012.1
Q9P2P5	NP_065811.1
Q9P2P5	XP_016860052.1
P35568	NP_005535.1
Q9Y689	NP_001032251.1
Q9Y689	NP_036229.1
Q9Y689	NP_817114.2
Q8IW19	NP_775816.1
Q8N668	NP_689729.1
Q96C01	NP_116211.2
Q8WXC6	NP_001156896.1
Q8WXC6	NP_612209.1
Q6ZMW3	NP_001034842.2
Q6GPH6	NP_001008949.1
Q6GPH6	NP_001156995.1
Q6GPH6	NP_001156996.1
Q6GPH6	NP_001311419.1
Q6GPH6	NP_848590.3
Q6GPH6	XP_016858916.1
Q14203	NP_001128512.1
Q14203	NP_001128513.1
Q14203	NP_001177765.1
Q14203	NP_001177766.1
Q14203	NP_004073.2
Q14203	NP_075408.1
Q15303	NP_001036064.1
Q15303	NP_005226.1
Q15303	XP_005246433.1
Q15303	XP_005246434.1
Q9NZI5	NP_937825.2
Q9NZI5	XP_005246216.1
Q4ZG55	NP_055483.2
Q4ZG55	NP_149081.1
Q4ZG55	NP_683701.2
Q4ZG55	XP_005246249.1
Q4ZG55	XP_011508725.1
Q9HCN4	NP_001138519.1
Q9HCN4	NP_001138520.1
Q9HCN4	NP_001138521.1
Q9HCN4	NP_009197.2
Q03989	NP_001306021.1
Q03989	NP_997646.1
P0CG37	NP_001257349.1
P0CG37	NP_001257350.1
P0CG37	NP_115934.1
Q6HA08	NP_001002036.3
O14713	NP_001305995.1
O14713	NP_001305996.1
O14713	NP_001305997.1
O14713	NP_004754.1
O14713	NP_071729.1
O14713	XP_005246240.1
O14713	XP_005246241.1
O14713	XP_005246242.1
O14713	XP_005246246.1
O14713	XP_006711966.1
O14713	XP_011508718.1
O14713	XP_016860756.1
O14713	XP_016860757.1
O14713	XP_016860758.1
O14713	XP_016860759.1
Q02156	NP_005391.1
Q02156	XP_005264485.1
Q9NPP4	NP_001186067.1
Q9NPP4	NP_001186068.1
Q9NPP4	NP_001289433.1
Q9NPP4	NP_067032.3
Q502X0	NP_001138922.1
Q15365	NP_006187.2
Q99259	NP_000808.2
Q99259	NP_038473.2
Q99259	XP_005246501.1
Q99259	XP_011509224.1
Q99259	XP_016859245.1
Q99259	XP_016859247.1
Q1W6H9	NP_001071178.2
P52951	NP_001476.2
P43304	NP_000399.3
P43304	NP_001076581.2
P43304	XP_005246526.1
P43304	XP_011509279.1
P43304	XP_016859319.1
Q9P2D3	NP_061897.1
Q9P2D3	XP_011531236.1
Q9P2D3	XP_016859867.1
O43464	NP_001308656.1
O43464	NP_037379.1
O43464	NP_659540.1
Q6XYB7	NP_001009812.1
Q6XYB7	NP_001269359.1
Q9UMS0	NP_001002755.1
Q9UMS0	NP_001002756.1
Q9UMS0	NP_056515.2
Q9UMS0	XP_016859297.1
Q8IUF1	NP_742000.1
Q7Z5L3	NP_872334.2
Q5MAI5	NP_001009565.1
Q5MAI5	NP_001333840.1
Q5MAI5	XP_011531117.1
P15882	NP_001020372.2
P15882	NP_001193531.1
P15882	NP_001813.1
Q9NR63	NP_001264671.1
Q9NR63	NP_063938.1
Q9H5Z6	NP_001116251.1
Q9H5Z6	NP_079061.2
Q4G0M1	NP_001278761.1
P01189	NP_000930.1
P01189	NP_001030333.1
P01189	NP_001306133.1
P01189	NP_001306134.1
O60573	NP_001263265.1
O60573	NP_004837.1
Q6NSI8	NP_001123465.1
Q6NSI8	NP_001317361.1
Q6NSI8	NP_001317362.1
Q6NSI8	NP_001317364.1
Q6NSI8	NP_001317365.1
Q6NSI8	NP_115895.2
Q6NSI8	XP_011531429.1
Q9BQ31	NP_001269357.1
Q9BQ31	NP_002243.3
Q9BQ31	XP_011531127.1
Q9BQ31	XP_016859548.1
O60449	NP_001185688.1
O60449	NP_001185689.1
O60449	NP_002340.2
Q6P2I3	NP_001307777.1
Q6P2I3	NP_955368.1
P56524	NP_006028.2
Q53R41	NP_001268405.1
Q53R41	NP_001308975.1
Q53R41	NP_001308977.1
Q53R41	NP_001308978.1
Q53R41	NP_078898.3
Q53R41	XP_016860400.1
Q8IUC8	NP_001288556.1
Q8IUC8	NP_443149.2
Q8IUC8	XP_016858749.1
Q8IUC8	XP_016858750.1
Q6NUI2	NP_001308454.1
Q6NUI2	NP_001308455.1
Q6NUI2	NP_001308456.1
Q6NUI2	NP_001308459.1
Q6NUI2	NP_001308460.1
Q6NUI2	NP_997211.2
Q6NUI2	XP_005263945.1
Q6NUI2	XP_016858913.1
Q9UBP9	NP_001239597.1
Q9UBP9	NP_001239598.1
Q9UBP9	NP_057399.1
Q9UBP9	XP_016859795.1
P50135	NP_001019245.1
P50135	NP_001019246.1
P50135	NP_008826.1
Q9Y234	NP_001191759.1
Q9Y234	NP_057013.1
Q9Y234	NP_660198.1
Q9Y234	NP_660199.1
Q9Y234	NP_660200.1
Q9Y3R4	NP_005374.2
Q9HB89	NP_006047.3
Q9HB89	XP_011508789.1
O15259	NP_000263.2
O15259	NP_001121650.1
O15259	NP_001121651.1
O15259	NP_997064.2
O75147	NP_001166879.1
O75147	NP_001166902.1
O75147	NP_056126.1
P23945	NP_000136.2
P23945	NP_852111.2
Q86XP6	NP_872342.2
P46199	NP_001005369.1
P46199	NP_001307930.1
P46199	NP_001307931.1
P46199	NP_001307932.1
P46199	NP_001307933.1
P46199	NP_001307934.1
P46199	NP_002444.2
P46199	XP_005264392.1
P46199	XP_011531173.1
P46199	XP_016859651.1
P46199	XP_016859652.1
O95256	NP_003844.1
O95256	XP_011510389.1
O95256	XP_011510390.1
Q9ULR5	NP_065192.1
Q9ULR5	XP_005264367.1
Q9ULR5	XP_005264368.1
Q9ULR5	XP_011531145.1
P28331	NP_001186910.1
P28331	NP_001186911.1
P28331	NP_001186912.1
P28331	NP_001186913.1
P28331	NP_004997.4
Q53S33	NP_001030582.1
Q53S33	NP_997717.2
Q9NY97	NP_001306004.1
Q9NY97	NP_006568.2
Q8NFL0	NP_660279.1
Q9GZU7	NP_001193807.1
Q9GZU7	NP_067021.1
Q9GZU7	NP_872580.1
Q96LR7	NP_872306.1
Q96LR7	XP_006711920.1
Q96LR7	XP_006711921.1
Q96LR7	XP_006711922.1
Q5H9S7	NP_079276.2
Q7Z7H3	NP_001307794.1
Q7Z7H3	NP_940961.1
Q96MF4	NP_694583.1
Q96MF4	XP_016858955.1
Q17RM4	NP_116168.3
Q16602	NP_001258680.1
Q16602	NP_005786.1
Q8N187	NP_001098056.1
Q8N187	NP_001269839.1
Q8N187	NP_001269840.1
Q8N187	NP_001309356.1
Q8N187	NP_001309357.1
Q8N187	NP_079020.13
Q8N187	XP_005246915.1
Q8N187	XP_005246916.1
Q8N187	XP_011510169.1
Q8N187	XP_016860450.1
Q96PX6	NP_001073902.1
Q8WUX2	NP_001008708.1
Q8WUX2	NP_001333056.1
P46091	NP_001091669.1
P46091	NP_001248381.1
P46091	NP_001248382.1
P46091	NP_001248383.1
P46091	NP_001248384.1
P46091	NP_005270.2
P46091	XP_005246528.1
P46091	XP_016859321.1
Q96F85	NP_001104571.1
Q96F85	NP_056278.1
Q96F85	XP_005264306.1
Q96F85	XP_006712047.1
Q9H8M1	NP_001307747.1
Q9H8M1	NP_001307748.1
Q9H8M1	NP_001307749.1
Q9H8M1	NP_079423.1
Q9NPI7	NP_001291455.1
Q9NPI7	NP_057702.1
Q9NPI7	XP_016859781.1
Q12866	NP_006334.2
P0DN25	NP_001094800.1
Q49MI3	NP_001025482.1
Q49MI3	NP_001025483.1
Q49MI3	NP_001025484.1
Q49MI3	NP_001153749.1
Q49MI3	NP_963842.1
Q9NZQ0	NP_001185488.1
Q9NZQ0	NP_057628.1
P78556	NP_001123518.1
P78556	NP_004582.1
Q7Z624	NP_079042.1
Q8WYK1	NP_570129.1
Q9H6D8	NP_073734.1
P32314	NP_002149.2
P32314	XP_005264339.1
P32314	XP_005264340.1
P32314	XP_006712064.1
P32314	XP_006712065.1
P32314	XP_011531110.1
P32314	XP_016859445.1
P32314	XP_016859446.1
P32314	XP_016859447.1
P32314	XP_016859448.1
P22749	NP_001289687.1
P22749	NP_006424.2
P22749	NP_036615.2
Q96FL9	NP_001240755.1
Q96FL9	NP_001240756.1
Q96FL9	NP_001316024.1
Q96FL9	NP_001316025.1
Q96FL9	NP_078848.2
Q02363	NP_002157.2
Q9BYX4	NP_071451.2
Q8N2G4	NP_001070895.1
Q8N2G4	NP_001308163.1
Q8N2G4	NP_001308164.1
Q8N2G4	NP_653187.3
Q8WYN3	NP_001165644.1
Q8WYN3	NP_079245.2
A6NCS6	NP_001138466.1
Q2NKX9	NP_001013671.2
Q8IYB7	NP_001244210.1
Q8IYB7	NP_001244211.1
Q8IYB7	NP_689596.4
P10747	NP_001230006.1
P10747	NP_001230007.1
P10747	NP_006130.1
P10747	XP_011510496.1
P10747	XP_011510499.1
Q9BPW9	NP_001135742.1
Q9BPW9	NP_001135743.1
Q9BPW9	NP_001276692.1
Q9BPW9	NP_954674.1
Q9BPW9	XP_011508777.1
Q16281	NP_001073347.1
Q16281	NP_001289.1
Q3ZCW2	NP_054900.2
O95299	NP_004535.1
Q9BSC4	NP_001248321.1
Q9BSC4	NP_001248323.1
Q9BSC4	NP_079170.2
O00499	NP_001307561.1
O00499	NP_001307562.1
O00499	NP_001307569.1
O00499	NP_001307570.1
O00499	NP_001307571.1
O00499	NP_004296.1
O00499	NP_647593.1
O00499	NP_647594.1
O00499	NP_647595.1
O00499	NP_647596.1
O00499	NP_647597.1
O00499	NP_647598.1
O00499	NP_647599.1
O00499	NP_647600.1
