From	To
Q13642	NP_001153174.1
Q13642	NP_001153175.1
Q13642	NP_001153176.1
Q13642	NP_001161291.1
Q13642	NP_001440.2
Q13642	XP_006724807.1
Q13642	XP_006724808.1
Q13642	XP_006724809.1
Q13642	XP_006724810.1
Q13642	XP_016884846.1
P98173	NP_001164603.1
P98173	NP_001164604.1
P98173	NP_001164605.1
P98173	NP_001269240.1
P98173	NP_001269241.1
P98173	NP_068578.2
P98173	XP_005277936.1
Q14CM0	NP_055543.2
Q6NT46	NP_001120684.1
Q99714	NP_001032900.1
Q99714	NP_004484.1
Q9UBF1	NP_057333.1
Q8TD91	NP_619647.1
Q8TD91	NP_803251.1
Q8TD91	XP_011529569.1
Q8TD91	XP_016884754.1
Q9Y5V3	NP_001005332.1
Q9Y5V3	NP_001005333.1
Q9Y5V3	NP_008917.3
Q9Y5V3	XP_011529137.1
Q9Y5V3	XP_016885467.1
Q9Y5V3	XP_016885468.1
Q9Y5V3	XP_016885469.1
Q9UNF1	NP_055414.2
Q9UNF1	NP_803182.1
Q9UNF1	NP_957516.1
Q96JG8	NP_001092270.1
Q96JG8	NP_001229291.1
Q96JG8	NP_001258990.1
Q96JG8	NP_001258991.1
Q96JG8	NP_001258992.1
Q96JG8	NP_110428.2
Q96JG8	NP_803879.1
Q96JG8	NP_803881.1
Q96JG8	XP_006724670.1
Q96JG8	XP_006724671.1
Q96JG8	XP_011529124.1
Q96JG8	XP_016885365.1
Q9HCI5	NP_065983.1
Q8TD90	NP_619648.1
Q9H213	NP_054780.2
Q9H6Y5	NP_001093151.2
Q9H6Y5	NP_001093152.2
Q9H6Y5	NP_079135.3
Q9H6Y5	XP_005278121.1
Q9H6Y5	XP_005278122.1
Q9H6Y5	XP_011542287.1
Q9H6Y5	XP_011542288.1
Q9H6Y5	XP_011542289.1
Q9H0U3	NP_115497.4
Q9P127	NP_001305769.1
Q9P127	NP_057467.1
Q9NPA3	NP_001092260.1
Q9NPA3	NP_001092261.1
Q9NPA3	NP_067065.1
O75638	NP_066274.2
O75638	NP_758965.2
Q7Z2G1	NP_001002916.3
P23352	NP_000207.2
Q6ZN16	NP_001001671.3
Q6ZN16	XP_011543813.1
Q9P291	NP_057692.1
Q7L311	NP_001269160.1
Q7L311	NP_055597.1
Q7L311	NP_808818.1
Q7L311	XP_005278166.1
Q7L311	XP_005278167.1
Q7L311	XP_005278168.1
Q7L311	XP_005278170.1
Q7L311	XP_005278171.1
Q7L311	XP_005278172.1
Q7L311	XP_005278173.1
Q7L311	XP_005278174.1
Q7L311	XP_011529373.1
Q7L311	XP_011529374.1
Q7L311	XP_016885476.1
Q7L311	XP_016885477.1
Q7L311	XP_016885478.1
Q7L311	XP_016885479.1
Q7L311	XP_016885480.1
Q7L311	XP_016885481.1
Q7L311	XP_016885482.1
Q7L311	XP_016885483.1
Q7L311	XP_016885484.1
Q7L311	XP_016885485.1
Q7L311	XP_016885486.1
O43320	NP_003859.1
Q6RI45	NP_694984.4
Q6RI45	XP_016884873.1
Q8TCZ2	NP_001171737.1
Q8TCZ2	NP_001229543.1
Q8TCZ2	NP_113650.2
Q8TCZ2	NP_604394.1
Q8TCZ2	NP_604395.1
Q8TCZ2	XP_011529504.1
P05141	NP_001143.2
P12236	NP_001627.2
Q15052	NP_001293106.1
Q15052	NP_004831.1
Q92613	NP_001070913.1
Q92613	NP_055550.1
Q8N239	NP_695002.1
P46019	NP_000283.1
O76039	NP_001032420.1
O76039	NP_001310218.1
O76039	NP_003150.1
Q8TDV5	NP_848566.1
Q496Y0	NP_001027026.1
Q496Y0	NP_079054.3
Q9NP60	NP_059112.1
Q9NP60	XP_016884892.1
P46020	NP_001116142.1
P46020	NP_001165907.1
P46020	NP_002628.2
P16118	NP_001258733.1
P16118	NP_001258734.1
P16118	NP_002616.2
Q8TE69	NP_001165378.1
Q8TE69	NP_001165379.1
Q8TE69	NP_001165380.1
Q8TE69	NP_001311203.1
Q8TE69	NP_001311204.1
Q8TE69	NP_001311205.1
Q8TE69	NP_001311206.1
Q8TE69	NP_001311207.1
Q8TE69	NP_001311208.1
Q8TE69	NP_001311209.1
Q8TE69	NP_835225.2
Q8TE69	XP_005262406.2
O60826	NP_054727.1
P24311	NP_001857.1
Q86TM3	NP_874358.2
Q9NQM4	NP_001162625.1
Q9NQM4	NP_775765.1
Q9NQM4	XP_011529157.1
Q5JV73	NP_115804.1
A6NK44	NP_001073958.2
Q8N6C5	NP_001164432.1
Q8N6C5	NP_001164433.1
Q8N6C5	NP_001164434.1
Q8N6C5	NP_001546.2
Q8N6C5	NP_991402.1
Q8N6C5	XP_011529632.1
Q6UXX5	NP_940912.1
P41229	NP_001140174.1
P41229	NP_001269551.1
P41229	NP_004178.2
P41229	XP_005262092.1
P41229	XP_011529128.1
P00492	NP_000185.1
Q5JY77	NP_001092880.1
Q5JY77	NP_001092881.1
Q5JY77	NP_001171656.1
Q5JY77	NP_055525.3
Q5JY77	XP_016885470.1
Q5JY77	XP_016885471.1
O15347	NP_001288157.1
O15347	NP_001288158.1
O15347	NP_001288160.1
O15347	NP_005333.2
P34903	NP_000799.1
O95751	NP_036449.1
P33240	NP_001293138.1
P33240	NP_001316.1
O75409	NP_036406.1
Q14627	NP_000631.1
Q9UKP3	NP_036410.1
P98174	NP_004454.2
P51654	NP_001158089.1
P51654	NP_001158091.1
P51654	NP_004475.1
P42263	NP_000819.3
P42263	NP_015564.4
Q9UPC5	NP_001091048.1
Q9UPC5	NP_005291.1
Q9UPC5	XP_005272654.1
Q08623	NP_001129037.1
Q08623	NP_001171606.1
Q08623	NP_001171607.1
Q08623	NP_036212.3
Q9BQS7	NP_001124332.1
Q9BQS7	NP_001269070.1
Q9BQS7	NP_055614.1
Q9BQS7	NP_620074.3
Q9BQS7	XP_006724785.1
P22557	NP_000023.2
P22557	NP_001033056.1
P22557	NP_001033057.1
Q92674	NP_001305452.1
Q92674	NP_006724.2
Q92674	XP_005262168.1
Q92674	XP_011529196.1
Q92674	XP_011529197.1
Q92674	XP_011529199.1
Q92674	XP_011529201.1
Q99677	NP_001264929.1
Q99677	NP_005287.1
Q99677	XP_005262183.1
Q99677	XP_006724702.1
Q99677	XP_016884926.1
Q99677	XP_016884927.1
P43366	NP_002354.2
P43366	NP_796379.1
P43366	NP_803134.1
O60244	NP_004220.2
Q9Y4W2	NP_001164120.1
Q9Y4W2	NP_001164121.1
Q9Y4W2	NP_112483.1
P43356	NP_001269430.1
P43356	NP_001269431.1
P43356	NP_001269433.1
P43356	NP_001269434.1
P43356	NP_001308329.1
P43356	NP_001308330.1
P43356	NP_001308331.1
P43356	NP_001308332.1
P43356	NP_001308333.1
P43356	NP_005352.1
P43356	NP_705692.1
P43356	NP_786884.1
P43356	NP_786885.1
P43356	XP_016884895.1
P43356	XP_016885008.1
Q9BUR5	NP_077027.1
Q9BUR5	XP_016885326.1
Q13496	NP_000243.1
Q13496	XP_005274744.1
Q13496	XP_011529475.1
Q13496	XP_016885039.1
P32247	NP_001718.1
P32189	NP_000158.1
P32189	NP_001121599.1
P32189	NP_001191948.1
P32189	NP_976325.1
O43736	NP_001165052.1
O43736	NP_004858.1
Q9NX14	NP_001129470.1
Q9NX14	NP_061929.2
Q7Z353	NP_001170949.1
Q7Z353	NP_001170950.1
Q7Z353	NP_653258.2
Q7Z353	XP_006724682.1
Q7Z353	XP_011529165.1
Q7Z353	XP_011529166.1
Q7Z353	XP_016884763.1
P41091	NP_001406.1
P78552	NP_001551.1
P36021	NP_006508.2
O95239	NP_036442.3
P26038	NP_002435.1
P0DN78	NP_000504.1
P0DN78	NP_001041646.1
P0DN78	NP_001316996.1
P0DN78	XP_016855469.1
Q8IZU1	NP_001164657.1
Q8IZU1	NP_777611.1
Q8IZU0	NP_995321.1
Q8IZU0	XP_011543766.1
Q9UBN7	NP_001308155.1
Q9UBN7	NP_001308156.1
Q9UBN7	NP_001308157.1
Q9UBN7	NP_001308158.1
Q9UBN7	NP_006035.2
Q9BY41	NP_001159890.1
Q9BY41	NP_001159891.1
Q9BY41	NP_001159892.1
Q9BY41	NP_001159894.1
Q9BY41	NP_001159920.1
Q9BY41	NP_060956.1
P23610	NP_001007524.1
P23610	NP_001007525.1
P23610	NP_036283.2
Q96P67	NP_543007.1
Q96P67	XP_016884903.1
A0A1B0GWH4	NP_001310008.1
Q9NZ94	NP_001160132.1
Q9NZ94	NP_001308205.1
Q9NZ94	NP_061850.2
Q9NZ94	NP_851820.1
Q9H4D5	NP_071335.1
Q92913	NP_001132970.1
Q92913	NP_001132972.1
Q92913	NP_001132973.1
Q92913	NP_001132974.1
Q92913	NP_004105.1
Q92913	NP_378668.1
Q92913	XP_005262456.1
Q92917	NP_056513.2
Q9BVG4	NP_001287817.1
Q9BVG4	NP_057584.2
Q9UJG1	NP_001293117.1
Q9UJG1	NP_062456.1
Q9UJG1	XP_011529668.1
Q9UJG1	XP_016885142.1
Q9UJG1	XP_016885143.1
P56278	NP_001018025.1
Q53FP2	NP_067650.1
O15226	NP_001166958.1
O15226	NP_001166959.1
O15226	NP_060014.2
O15226	XP_011529667.1
Q8WXH4	NP_001012428.1
Q8WXH4	NP_001188512.1
Q8WXH4	NP_543149.1
Q9UH62	NP_057691.1
Q9UH62	NP_808816.1
Q9UH62	NP_808817.1
Q9UH62	XP_005262198.1
Q6E213	NP_001002254.1
Q6E213	XP_011529178.1
Q5HYN5	NP_001017417.1
Q5HYN5	XP_005278198.1
Q5HYN5	XP_011529654.1
Q5HYN5	XP_016855470.1
Q5HYN5	XP_016855471.1
Q5HYN5	XP_016855472.1
Q5HYN5	XP_016855473.1
P0DMU8	NP_001007552.2
P0DMU8	NP_001017438.2
P0DMU8	NP_001165759.2
P0DMU8	NP_001278456.1
P0DMU8	NP_001278457.1
P0DMU8	NP_001278458.1
P0DMU8	NP_001278459.1
P0DMU8	NP_001278472.1
P0DMU8	XP_003960131.1
P0DMU8	XP_005262482.2
P0DMU8	XP_011529531.1
P0DMU8	XP_011529540.1
P0DMU8	XP_011529541.1
P0DMU8	XP_011529643.1
P0DMU8	XP_011529653.1
P0DMU7	NP_001007552.2
P0DMU7	NP_001017438.2
P0DMU7	NP_001165759.2
P0DMU7	NP_001278472.1
P0DMU7	XP_003960131.1
P0DMU7	XP_005262482.2
P0DMU7	XP_011529531.1
P0DMU7	XP_011529643.1
P0DMU7	XP_011529653.1
P0DMU9	NP_001278456.1
P0DMU9	NP_001278457.1
P0DMU9	NP_001278458.1
P0DMU9	NP_001278459.1
P0DMU9	XP_011529540.1
P0DMU9	XP_011529541.1
Q8TB03	NP_001317384.1
Q8TB03	NP_659407.1
Q8TB03	XP_005272646.2
Q8TB03	XP_016884793.1
P46736	NP_001018065.1
P46736	NP_001229569.1
P46736	NP_077308.1
P46736	XP_016885327.1
Q9Y2D0	NP_009151.1
Q9Y2D0	XP_005274499.1
Q8N1B3	NP_001124469.1
Q8N1B3	NP_689487.2
Q8N5I4	NP_660160.2
Q5KSL6	NP_001013764.1
Q96DE9	NP_001013867.1
Q96DE9	XP_005274755.1
Q96DE9	XP_005274756.1
Q96DE9	XP_005274757.1
Q96DE9	XP_005274758.1
Q96DE9	XP_005274759.1
Q96DE9	XP_006724889.1
Q96DE9	XP_011529482.1
Q96DE9	XP_016885074.1
Q96DE9	XP_016885075.1
Q96DE9	XP_016885076.1
Q96DE9	XP_016885077.1
Q96DE9	XP_016885078.1
Q9UK32	NP_001317441.1
Q9UK32	NP_055311.1
Q9UK32	XP_011529219.1
P43363	NP_001011543.2
P43363	NP_001238757.1
P43363	NP_066386.2
Q9BZ81	NP_001258681.1
Q13620	NP_001073341.1
Q13620	NP_003579.3
Q13620	XP_011529702.1
P08034	NP_000157.1
P08034	NP_001091111.1
P08034	XP_011529209.1
P08034	XP_016884897.1
P51553	NP_004126.1
P51553	NP_777358.1
O60840	NP_001243718.1
O60840	NP_001243719.1
O60840	NP_005174.2
Q6ZPD8	NP_940914.1
Q99607	NP_001120669.1
Q99607	NP_001412.1
Q99607	XP_005262446.1
P0DTW1	NP_001035753.1
P10911	NP_001093325.1
P10911	NP_001165347.1
P10911	NP_001165348.1
P10911	NP_001165349.1
P10911	NP_001165350.1
P10911	NP_005360.3
P10911	XP_011529641.1
P10911	XP_016885020.1
P43361	NP_001159872.1
P43361	NP_001159873.1
P43361	NP_005355.2
P43361	XP_016885009.1
P43358	NP_001011548.1
P43358	NP_001011549.1
P43358	NP_001011550.1
P43358	NP_002353.3
P43358	XP_005274735.1
P43358	XP_005274736.1
P23416	NP_001112357.1
P23416	NP_001112358.1
P23416	NP_001165413.1
P23416	NP_002054.1
P23416	XP_016884916.1
P23416	XP_016884917.1
P23416	XP_016884918.1
Q5JSJ4	NP_872346.3
O95600	NP_001152768.1
O95600	NP_001311028.1
O95600	NP_001311029.1
O95600	NP_001311031.1
O95600	NP_009181.2
O95600	XP_005262034.1
O95600	XP_005262036.1
O95600	XP_006724638.1
Q9P2N7	NP_001161771.1
Q9P2N7	NP_001161772.1
Q9P2N7	NP_001161773.1
Q9P2N7	NP_001161774.1
Q9P2N7	NP_001161775.1
Q9P2N7	NP_277030.2
Q9P2N7	XP_011529713.1
Q9P2N7	XP_016885439.1
Q96M94	NP_085127.2
Q96M94	XP_006724581.1
Q8IZF6	NP_722576.3
Q8IZF6	XP_011529571.1
P51816	NP_001162593.1
P51816	NP_001162594.1
P51816	NP_001162595.1
P51816	NP_001162596.1
P51816	NP_001164099.1
P51816	NP_002016.2
P50052	NP_000677.2
P50052	XP_011535835.1
P29965	NP_000065.1
Q8WXK4	NP_569059.3
Q5H9R4	NP_001243084.2
Q9HBH7	NP_060946.3
O60832	NP_001135935.1
O60832	NP_001275676.1
O60832	NP_001354.1
P82970	NP_110390.1
Q6PJQ5	NP_940853.1
A0A1B0GTR3	NP_001137536.1
A0A1B0GTR3	NP_001231821.1
P0DPH9	NP_001137536.1
P0DPH9	NP_001231821.1
A0A1B0GUQ0	NP_001334999.1
A0A1B0GUQ0	NP_001335001.1
P00740	NP_000124.1
P00740	NP_001300842.1
Q6GMR7	NP_777572.2
P19419	NP_001107595.1
P19419	NP_001244097.1
P19419	NP_005220.2
P19419	XP_016884828.1
Q5HYR2	NP_001074320.1
Q5HYR2	NP_149042.2
Q5HYR2	XP_005262344.1
Q5HYR2	XP_005262345.1
Q5HYR2	XP_006724747.1
Q5HYR2	XP_006724748.1
Q5HYR2	XP_016885214.1
Q5HYR2	XP_016885265.1
Q6ZTR5	NP_001291477.1
Q6ZTR5	NP_689845.2
Q6ZTR5	XP_016884942.1
Q00536	NP_001163931.1
Q00536	NP_006192.1
Q00536	NP_148978.2
Q00536	XP_016885059.1
Q00536	XP_016885060.1
Q00536	XP_016885061.1
Q00536	XP_016885062.1
P51793	NP_001243873.1
P51793	NP_001821.2
Q5XKR9	NP_001160171.1
Q5XKR9	NP_001160172.1
Q5XKR9	NP_001160174.1
Q5XKR9	NP_001160175.1
Q5XKR9	NP_001160176.1
Q5XKR9	NP_612371.2
P11413	NP_000393.4
P11413	NP_001035810.1
Q5H913	NP_001155963.1
P27338	NP_000889.3
P10275	NP_000035.2
P10275	NP_001011645.1
P10275	NP_001334990.1
P10275	NP_001334992.1
P10275	NP_001334993.1
P51689	NP_001660.2
P51689	NP_033667.2
Q16206	NP_001268665.1
Q16206	NP_006366.2
Q16206	NP_872114.1
Q16206	XP_005262411.1
Q16206	XP_011529549.1
Q16206	XP_011529551.1
Q16206	XP_011529553.1
Q16206	XP_016884715.1
Q16206	XP_016884716.1
Q16206	XP_016884717.1
Q8N4V1	NP_001316929.1
Q8N4V1	NP_775741.1
O75487	NP_001439.2
Q00013	NP_001159932.1
Q00013	NP_001159933.1
Q00013	NP_001159934.1
Q00013	NP_002427.1
Q5JST6	NP_079460.2
P51841	NP_001513.2
Q9NSA2	NP_004970.3
Q9NSA2	XP_011542212.1
P0C5Y9	NP_001017990.1
Q9UJ90	NP_036414.1
Q4V328	NP_064522.3
Q96NX9	NP_001132986.1
Q96NX9	NP_001132987.1
Q96NX9	NP_444511.1
Q96NX9	XP_016884745.1
Q8WWW8	NP_001075042.1
Q8WWW8	NP_001269212.1
Q8WWW8	NP_542179.1
Q8WWW8	XP_005274705.1
Q8WWW8	XP_006724867.1
P15976	NP_002040.1
Q6ZUT3	NP_001293122.1
Q6ZUT3	NP_919253.1
Q8N0W7	NP_689791.1
Q6PB30	NP_001096046.2
Q6PB30	NP_705611.2
Q86X51	NP_981952.1
Q9BWH2	NP_076423.2
Q86T24	NP_001171671.1
Q86T24	NP_006768.1
Q96MM7	NP_001070656.1
Q96MM7	NP_671704.3
Q96MM7	XP_005262547.1
Q96MM7	XP_011529708.1
Q96MM7	XP_016885433.1
Q96MM7	XP_016885434.1
P49682	NP_001136269.1
P49682	NP_001495.1
P49682	XP_016884924.1
Q8NDB6	NP_001093154.1
Q8NDB6	NP_001229418.1
Q8NDB6	NP_001229419.1
Q8NDB6	NP_001229420.1
Q8NDB6	NP_001229421.1
Q8NDB6	NP_001229422.1
Q8NDB6	NP_001229423.1
Q8NDB6	NP_001229424.1
Q8NDB6	NP_001229425.1
Q8NDB6	NP_001229426.1
Q8NDB6	NP_001308107.1
Q8NDB6	NP_001308108.1
Q8NDB6	NP_001308109.1
Q8NDB6	NP_001308110.1
Q8NDB6	NP_001308111.1
Q8NDB6	NP_001308112.1
Q8NDB6	NP_001308115.1
Q8NDB6	NP_001308116.1
Q8NDB6	NP_001308117.1
Q8NDB6	NP_054857.2
Q8NDB6	XP_006724649.1
Q8NDB6	XP_006724650.1
Q8NDB6	XP_011529083.1
Q8NDB6	XP_011529084.1
Q8NDB6	XP_011529085.1
Q8NDB6	XP_011529086.1
Q8NDB6	XP_011529119.1
Q8NDB6	XP_011529123.1
Q8NDB6	XP_016884946.1
Q8NDB6	XP_016884947.1
Q5VU92	NP_848565.2
Q8IUX8	NP_001161362.1
Q8IUX8	NP_056322.2
Q2NKX8	NP_060139.2
A0A1B0GV22	NP_001334999.1
A0A1B0GV22	NP_001335001.1
A0A1B0GTK5	NP_001335132.1
Q99871	NP_059988.3
P00451	NP_000123.1
P00451	NP_063916.1
Q5JRC9	NP_981953.2
Q8NA70	NP_689844.2
Q5HY64	NP_001013758.1
Q96EF0	NP_060147.2
Q15738	NP_001123237.1
Q15738	NP_057006.1
Q15738	XP_011529480.1
O43900	NP_006141.2
Q9ULW6	NP_068798.1
P13797	NP_001129497.1
P13797	NP_001165806.1
P13797	NP_001269266.1
P13797	NP_001269267.1
P13797	NP_005023.2
P13797	XP_011535836.1
P51843	NP_000466.2
P51843	XP_016884827.1
P0DN77	NP_000504.1
P0DN77	NP_001041646.1
P0DN77	NP_001316996.1
P0DN77	XP_016855469.1
P37287	NP_002632.1
P37287	NP_065206.3
P37287	XP_016885070.1
Q9UBD0	NP_001157887.1
Q9UBD0	NP_057237.1
P0DKB6	NP_001182451.1
Q7Z2X7	NP_997222.1
Q7Z2X7	XP_016884842.1
Q5JUK9	NP_001017931.2
Q5JUK9	NP_001164723.1
Q5JUK9	NP_001290542.1
Q5JUK9	XP_016884771.1
Q8N5Y2	NP_001180199.1
Q8N5Y2	NP_001269103.1
Q8N5Y2	NP_006791.2
Q8N5Y2	NP_523352.1
Q8N5Y2	NP_523353.2
Q8N5Y2	XP_005274497.1
P15509	NP_001155001.1
P15509	NP_001155002.1
P15509	NP_001155003.1
P15509	NP_001155004.1
P15509	NP_006131.2
P15509	NP_758448.1
P15509	NP_758449.1
P15509	NP_758450.1
P15509	NP_758452.1
P15509	XP_011543920.1
P15509	XP_011543921.1
P15509	XP_011543928.1
P15509	XP_011543929.1
P15509	XP_011543930.1
P15509	XP_011544467.1
P15509	XP_011544468.1
P15509	XP_011544475.1
P15509	XP_011544476.1
P15509	XP_011544477.1
P15509	XP_016884777.1
P15509	XP_016885518.1
Q9BU40	NP_001137453.1
Q9BU40	NP_001137454.1
Q9BU40	NP_001137455.2
Q9BU40	NP_660277.2
Q9BU40	XP_005262278.1
Q9BU40	XP_005262279.1
P51808	NP_006511.1
Q9NX05	NP_060318.4
Q9NX05	NP_940858.2
P41247	NP_001135861.1
P41247	NP_001166143.1
P41247	NP_004641.1
P41247	XP_011543890.1
Q9C0H6	NP_061990.2
Q9C0H6	NP_476503.1
Q5VUJ6	NP_001230892.1
Q5VUJ6	NP_065922.3
P43357	NP_005353.1
P43357	XP_005274733.1
P43357	XP_006724881.1
P43357	XP_011529462.1
P43357	XP_011529463.1
P27918	NP_001138724.1
P27918	NP_002612.1
O43719	NP_001156752.1
O43719	NP_055315.2
O43719	XP_005262461.1
Q6P2M8	NP_001034671.3
Q6P2M8	NP_001129212.1
Q6P2M8	XP_005274708.1
Q6P2M8	XP_006724872.1
Q6P2M8	XP_011529409.2
Q6P2M8	XP_011529412.1
